"FID"	"IID"	"Sigs160.Bindea_Macrophages"	"Sigs160.Bindea_Mast.cells"	"Sigs160.Bindea_Neutrophils"	"Sigs160.Bindea_NK.CD56bright.cells"	"Sigs160.Bindea_NK.CD56dim.cells"
"TCGA-Z6-A8JD"	"TCGA-Z6-A8JD"	0.061057782	-0.127889746	-0.066496531	-0.059547655	-0.073990099
"TCGA-L5-A88S"	"TCGA-L5-A88S"	0.127106091	-0.005787207	-0.030010573	-0.107084521	-0.09811481
"TCGA-TQ-A7RS"	"TCGA-TQ-A7RS"	0.072075183	-0.084534967	-0.069198341	0.044800684	-0.182653163
"TCGA-EJ-A7NF"	"TCGA-EJ-A7NF"	0.060637301	-0.043971574	-0.096457223	0.011506105	-0.02024643
"TCGA-EJ-A7NG"	"TCGA-EJ-A7NG"	0.09760948	0.037759192	-0.020385064	0.002166522	-0.044661867
"TCGA-EJ-A7NH"	"TCGA-EJ-A7NH"	0.060822686	0.032357033	-0.037454394	0.02825532	-0.04091919
"TCGA-EJ-A7NM"	"TCGA-EJ-A7NM"	0.084462909	-0.005945275	-0.055644042	0.05300496	-0.010798404
"TCGA-EJ-A7NN"	"TCGA-EJ-A7NN"	0.103216641	0.077910703	-0.00733102	0.01762023	-0.031967542
"TCGA-HC-A76W"	"TCGA-HC-A76W"	0.134785677	0.00979906	-0.019103417	0.037655108	-0.039443156
"TCGA-HC-A76X"	"TCGA-HC-A76X"	0.070264514	-0.021814759	-0.073972894	0.003650943	-0.035087432
"TCGA-KC-A7F3"	"TCGA-KC-A7F3"	0.076926521	-0.015228034	-0.026964011	0.009411651	-0.030437015
"TCGA-KC-A7F6"	"TCGA-KC-A7F6"	0.083907927	-0.000522123	-0.05658394	0.008311582	-0.087479103
"TCGA-KC-A7FA"	"TCGA-KC-A7FA"	0.120922165	0.029182454	-0.049716593	0.039205552	-0.029023044
"TCGA-KC-A7FD"	"TCGA-KC-A7FD"	0.059240445	-0.041811853	-0.035637448	-0.050888009	-0.03793244
"TCGA-KC-A7FE"	"TCGA-KC-A7FE"	0.106629936	0.073129064	-0.018964973	0.007938411	-0.042719672
"TCGA-KK-A7AP"	"TCGA-KK-A7AP"	0.04922977	-0.059156717	-0.091276581	0.011767517	-0.029151612
"TCGA-KK-A7AQ"	"TCGA-KK-A7AQ"	NA	NA	NA	NA	NA
"TCGA-KK-A7AY"	"TCGA-KK-A7AY"	NA	NA	NA	NA	NA
"TCGA-KK-A7B3"	"TCGA-KK-A7B3"	0.131644914	0.01293596	-0.028772974	0.018661736	-0.017865171
"TCGA-SU-A7E7"	"TCGA-SU-A7E7"	0.096656265	0.012356057	-0.004518238	0.017532487	-0.019201064
"TCGA-FB-A7DR"	"TCGA-FB-A7DR"	NA	NA	NA	NA	NA
"TCGA-HV-A7OL"	"TCGA-HV-A7OL"	0.22137532	0.025680891	0.0216773	0.170531055	-0.005240036
"TCGA-HV-A7OP"	"TCGA-HV-A7OP"	NA	NA	NA	NA	NA
"TCGA-HZ-A77O"	"TCGA-HZ-A77O"	0.185908326	-0.058564612	0.006724916	0.080750742	-0.040993932
"TCGA-HZ-A77P"	"TCGA-HZ-A77P"	0.226631382	0.072147044	0.002721006	0.036682518	-0.050667944
"TCGA-IB-A6UF"	"TCGA-IB-A6UF"	0.147400552	0.005680085	0.002887695	0.089529346	-0.077283669
"TCGA-IB-A6UG"	"TCGA-IB-A6UG"	0.1401565	-0.02428751	-0.009595313	0.093640105	-0.047476571
"TCGA-LB-A7SX"	"TCGA-LB-A7SX"	0.10098228	0.00668418	-0.007660728	0.105586724	-0.065319705
"TCGA-RB-A7B8"	"TCGA-RB-A7B8"	0.23226649	0.021609271	0.022952701	0.066617974	-0.027834023
"TCGA-US-A776"	"TCGA-US-A776"	0.020815051	-0.048497829	-0.093602806	0.098336107	-0.111230138
"TCGA-C5-A7CH"	"TCGA-C5-A7CH"	0.078037315	-0.103050484	0.014211478	0.052397719	-0.024864557
"TCGA-C5-A7CM"	"TCGA-C5-A7CM"	0.079142859	-0.077632149	-0.027271511	0.119042647	-0.079501128
"TCGA-C5-A7UE"	"TCGA-C5-A7UE"	0.041842192	-0.110315028	-0.06406207	0.006538468	-0.065712365
"TCGA-EA-A6QX"	"TCGA-EA-A6QX"	0.099185264	-0.080019635	-0.03803202	0.037300547	-0.044461598
"TCGA-FU-A770"	"TCGA-FU-A770"	0.089046485	-0.070657999	0.024254274	0.225182286	-0.043374065
"TCGA-HM-A6W2"	"TCGA-HM-A6W2"	0.13739626	-0.084576149	-0.058768404	0.080731403	0.014802366
"TCGA-LP-A7HU"	"TCGA-LP-A7HU"	0.100226751	-0.094466485	-0.096933205	0.08708664	0.035155449
"TCGA-Q1-A73R"	"TCGA-Q1-A73R"	0.048901935	-0.089833608	-0.082522822	0.071566194	-0.009176593
"TCGA-HT-A618"	"TCGA-HT-A618"	0.177018212	-0.098052029	-0.020575578	-0.018024621	-0.120455876
"TCGA-DB-A64S"	"TCGA-DB-A64S"	0.142509141	-0.090783505	-0.034397755	0.003433622	-0.138155412
"TCGA-DH-A66B"	"TCGA-DH-A66B"	0.157455604	-0.079757595	-0.054764512	0.050989333	-0.087603925
"TCGA-DB-A64Q"	"TCGA-DB-A64Q"	0.105516892	-0.103455846	-0.066840645	-0.009192003	-0.176278118
"TCGA-QH-A65V"	"TCGA-QH-A65V"	0.11141608	-0.058305425	-0.065219879	0.031001859	-0.184604235
"TCGA-SP-A6QG"	"TCGA-SP-A6QG"	0.018954047	-0.042385634	-0.095382291	0.038435968	-0.150865351
"TCGA-L5-A8NE"	"TCGA-L5-A8NE"	-0.019707276	-0.118085124	-0.120860454	0.009183765	-0.123199748
"TCGA-HQ-A5NE"	"TCGA-HQ-A5NE"	0.110354076	-0.045983934	0.037387771	0.129655837	-0.046190328
"TCGA-QK-A6IJ"	"TCGA-QK-A6IJ"	0.083021289	-0.079503482	0.021751221	0.106555087	-0.009810423
"TCGA-IC-A6RE"	"TCGA-IC-A6RE"	0.05630517	-0.018412881	-0.105050474	-0.059397494	-0.128643604
"TCGA-DD-AAW1"	"TCGA-DD-AAW1"	0.056825865	-0.131906732	0.027006415	-0.067488672	-0.047140829
"TCGA-CN-A6V6"	"TCGA-CN-A6V6"	0.105305116	-0.074904411	-0.056815968	0.08718551	0.038415406
"TCGA-UF-A7JH"	"TCGA-UF-A7JH"	0.159087417	-0.124910647	0.014260154	0.09739645	-0.019654017
"TCGA-UF-A719"	"TCGA-UF-A719"	0.079037646	-0.147672206	0.002490644	0.069960008	-0.057670204
"TCGA-UP-A6WW"	"TCGA-UP-A6WW"	0.137628353	-0.064283761	-0.066516118	0.00861202	-0.02990638
"TCGA-TQ-A7RW"	"TCGA-TQ-A7RW"	0.163068529	-0.094905112	-0.051544152	-0.013925719	-0.166632363
"TCGA-VW-A7QS"	"TCGA-VW-A7QS"	0.094146129	-0.118531467	-0.083170208	0.023745854	-0.157740693
"TCGA-EJ-A6RA"	"TCGA-EJ-A6RA"	0.071250875	0.030734746	-0.030936635	0.003145394	-0.040156695
"TCGA-BB-7862"	"TCGA-BB-7862"	0.187326397	-0.099974272	0.004676704	0.002570147	-0.048268333
"TCGA-19-A6J5"	"TCGA-19-A6J5"	NA	NA	NA	NA	NA
"TCGA-RR-A6KA"	"TCGA-RR-A6KA"	NA	NA	NA	NA	NA
"TCGA-RR-A6KB"	"TCGA-RR-A6KB"	NA	NA	NA	NA	NA
"TCGA-FD-A5BX"	"TCGA-FD-A5BX"	0.198289546	-0.024862423	-0.01700309	0.073924999	0.004856352
"TCGA-EM-A3FK"	"TCGA-EM-A3FK"	0.137383123	-0.134825275	-0.027410717	-0.049524391	-0.149396979
"TCGA-EM-A3FQ"	"TCGA-EM-A3FQ"	0.231621347	-0.105882427	0.015758196	0.036348668	-0.092167724
"TCGA-D3-A3MV"	"TCGA-D3-A3MV"	NA	NA	NA	NA	NA
"TCGA-EL-A3MZ"	"TCGA-EL-A3MZ"	0.189617791	-0.10810168	0.017699019	-0.01713161	-0.11475751
"TCGA-EB-A3HV"	"TCGA-EB-A3HV"	0.159661313	-0.023051909	-0.009437202	0.051396664	-0.049604747
"TCGA-J8-A3O0"	"TCGA-J8-A3O0"	0.167899964	-0.131331303	-0.049842231	-0.008912953	-0.13767338
"TCGA-FY-A3I4"	"TCGA-FY-A3I4"	0.190673989	-0.098186572	0.013993762	0.072806788	-0.092088345
"TCGA-NI-A8LF"	"TCGA-NI-A8LF"	0.091894547	-0.128032182	0.040933365	0.006402424	-0.0593913
"TCGA-MR-A8JO"	"TCGA-MR-A8JO"	0.160976732	-0.048503764	0.015255982	-0.055007935	-0.036018522
"TCGA-FY-A3R7"	"TCGA-FY-A3R7"	0.164017974	-0.125741272	-0.022353792	0.000374569	-0.123141958
"TCGA-DX-A3LW"	"TCGA-DX-A3LW"	0.212469374	-0.062181824	0.020414046	-0.056032006	-0.031663056
"TCGA-DX-A2J0"	"TCGA-DX-A2J0"	0.187070814	-0.009652334	0.035724494	-0.059679334	-0.015844589
"TCGA-RW-A681"	"TCGA-RW-A681"	-0.041623168	-0.047624245	-0.149612604	0.018504188	-0.147475159
"TCGA-QR-A707"	"TCGA-QR-A707"	-0.004003946	-0.031307759	-0.09465175	0.042787884	-0.146541454
"TCGA-G9-6347"	"TCGA-G9-6347"	NA	NA	NA	NA	NA
"TCGA-LN-A5U7"	"TCGA-LN-A5U7"	0.035920951	-0.144235532	-0.060117886	-0.098372313	-0.12293401
"TCGA-R6-A6DQ"	"TCGA-R6-A6DQ"	0.099911109	-0.013157924	-0.018494288	-0.087065377	-0.117883679
"TCGA-QF-A5YT"	"TCGA-QF-A5YT"	0.077935253	-0.116377198	-0.070711752	0.097016708	-0.030167298
"TCGA-A4-A5XZ"	"TCGA-A4-A5XZ"	0.183521393	-0.069684507	0.065001034	-0.031486989	-0.040877537
"TCGA-X6-A7WD"	"TCGA-X6-A7WD"	0.154538413	-0.022524394	0.002469596	-0.011329422	-0.093349787
"TCGA-ED-A7XO"	"TCGA-ED-A7XO"	0.110612051	-0.095703262	0.055973235	0.000314804	-0.036314571
"TCGA-ED-A7XP"	"TCGA-ED-A7XP"	0.121749244	-0.108867486	0.015470442	-0.02776517	-0.045679365
"TCGA-N8-A4PN"	"TCGA-N8-A4PN"	0.103955959	-0.162251148	-0.077377359	0.019231344	-0.082060467
"TCGA-TQ-A7RV"	"TCGA-TQ-A7RV"	0.086611371	-0.114161239	-0.078196475	0.023953223	-0.182872593
"TCGA-ZP-A9D0"	"TCGA-ZP-A9D0"	0.074075349	-0.067166535	-0.00293401	-0.013694257	-0.057017867
"TCGA-E9-A5FL"	"TCGA-E9-A5FL"	0.174222067	-0.073890217	0.010485869	0.023629345	-0.073844196
"TCGA-PE-A5DD"	"TCGA-PE-A5DD"	0.108454656	0.045434238	-0.025945972	0.040391805	-0.045387667
"TCGA-EY-A549"	"TCGA-EY-A549"	0.09528168	-0.060016543	-0.075669789	0.153440895	-0.086919405
"TCGA-HN-A2OB"	"TCGA-HN-A2OB"	0.148241539	0.065913687	0.001353736	0.032743637	-0.041707405
"TCGA-PE-A5DE"	"TCGA-PE-A5DE"	0.156019141	-0.075639584	0.010680043	0.033761151	0.040644409
"TCGA-EY-A54A"	"TCGA-EY-A54A"	0.129885064	-0.103142114	-0.044477504	0.102110075	-0.049941887
"TCGA-EY-A548"	"TCGA-EY-A548"	0.143737244	-0.055732706	-0.076167766	0.087781258	-0.069951714
"TCGA-A7-A56D"	"TCGA-A7-A56D"	0.169944581	-0.00874267	-0.012349995	0.029544285	0.01071415
"TCGA-OK-A5Q2"	"TCGA-OK-A5Q2"	0.139215937	-0.013872316	0.012517228	0.053680474	-0.034810307
"TCGA-PG-A5BC"	"TCGA-PG-A5BC"	0.103244041	-0.052747227	-0.048869994	0.044667004	-0.111632139
"TCGA-AC-A5EI"	"TCGA-AC-A5EI"	NA	NA	NA	NA	NA
"TCGA-OL-A5D6"	"TCGA-OL-A5D6"	0.181304479	-0.004483255	-0.003341269	0.001531093	-0.063169006
"TCGA-BK-A4ZD"	"TCGA-BK-A4ZD"	0.043432714	-0.045969311	-0.059673228	-0.03882916	-0.123823507
"TCGA-AJ-A5DW"	"TCGA-AJ-A5DW"	0.092919331	-0.05656598	-0.053714106	0.013390074	-0.044644223
"TCGA-PE-A5DC"	"TCGA-PE-A5DC"	0.091712347	-0.03524687	-0.059527732	0.011084117	-0.06619781
"TCGA-AR-A5QM"	"TCGA-AR-A5QM"	0.182953843	0.091843649	0.010226014	0.025685908	-0.04171044
"TCGA-OL-A5D7"	"TCGA-OL-A5D7"	0.143084856	-0.129100917	-0.037034241	-0.017048687	-0.023877441
"TCGA-AP-A5FX"	"TCGA-AP-A5FX"	0.061383702	-0.053879507	-0.060110813	0.111181928	-0.10570799
"TCGA-E9-A5FK"	"TCGA-E9-A5FK"	0.144373407	0.01986996	-0.019345325	0.056573342	0.026111718
"TCGA-BH-A5IZ"	"TCGA-BH-A5IZ"	0.16265235	-0.130656213	0.041439671	0.000913669	-0.034317529
"TCGA-OL-A5D8"	"TCGA-OL-A5D8"	0.070563133	-0.079168668	-0.027024234	0.062124223	-0.059625749
"TCGA-EY-A4KR"	"TCGA-EY-A4KR"	0.210367646	-0.09767004	-0.025953101	0.062480246	0.024273421
"TCGA-AJ-A5DV"	"TCGA-AJ-A5DV"	0.132250206	-0.083138301	-0.001671461	0.106133378	-0.101538793
"TCGA-DD-A4NJ"	"TCGA-DD-A4NJ"	0.147278847	-0.093184497	-0.001851865	-0.021320741	-0.057377001
"TCGA-DD-A4NH"	"TCGA-DD-A4NH"	0.1923653	-0.08494067	0.106912267	0.021816386	-0.080389449
"TCGA-G3-A5SI"	"TCGA-G3-A5SI"	0.052516067	-0.125908807	-0.038160329	-0.071247882	-0.089199275
"TCGA-DD-A4NE"	"TCGA-DD-A4NE"	0.063305837	-0.100969911	0.010836934	-0.065699991	-0.105231996
"TCGA-BW-A5NQ"	"TCGA-BW-A5NQ"	0.115650433	-0.172878994	-0.00455434	-0.062777231	-0.00902565
"TCGA-ED-A5KG"	"TCGA-ED-A5KG"	0.165891098	-0.117428646	-0.0088235	0.006944767	0.024359358
"TCGA-BW-A5NO"	"TCGA-BW-A5NO"	0.134251211	-0.083867909	0.013293048	-0.082241483	-0.073141093
"TCGA-DD-A4NI"	"TCGA-DD-A4NI"	0.147065132	-0.07163571	0.021951789	-0.038303664	-0.035444455
"TCGA-BW-A5NP"	"TCGA-BW-A5NP"	0.108072554	-0.153262083	-0.067426842	-0.021755773	-0.083999453
"TCGA-PD-A5DF"	"TCGA-PD-A5DF"	0.183726522	-0.067087863	0.036943498	-0.03640855	-0.051201994
"TCGA-A7-A4SC"	"TCGA-A7-A4SC"	0.151912564	0.000676279	0.01453561	0.028713255	-0.035917697
"TCGA-A7-A4SE"	"TCGA-A7-A4SE"	0.170092024	-0.097938089	-0.007594653	-0.06931477	-0.037670443
"TCGA-A7-A4SA"	"TCGA-A7-A4SA"	0.145169644	0.000939073	-0.011896471	-0.004923423	-0.030717792
"TCGA-95-A4VP"	"TCGA-95-A4VP"	0.182952358	-0.009016816	0.065830329	0.160932964	0.013379641
"TCGA-MP-A4TJ"	"TCGA-MP-A4TJ"	0.25326536	0.001200876	0.082037655	0.157050445	0.080925403
"TCGA-NJ-A55A"	"TCGA-NJ-A55A"	0.201670095	0.076658759	0.038733408	0.146384638	-0.051717225
"TCGA-MP-A5C7"	"TCGA-MP-A5C7"	0.102918984	-0.023648468	-0.01335813	0.151512461	-0.108672475
"TCGA-MP-A4T4"	"TCGA-MP-A4T4"	0.258299412	-0.02680263	0.004492452	0.111851779	0.013530921
"TCGA-NJ-A4YQ"	"TCGA-NJ-A4YQ"	0.212647942	-0.025657534	0.021851121	0.072379829	-0.019164318
"TCGA-MP-A4TD"	"TCGA-MP-A4TD"	0.21012677	0.026980886	0.004982445	0.111053191	-0.045106497
