"FID"	"IID"	"Sigs160.Attractors_IFIT3"	"Sigs160.Attractors_LYM"	"Sigs160.Bindea_aDC"	"Sigs160.Bindea_B.cells"	"Sigs160.Bindea_CD8.T.cells"
"TCGA-CG-5733"	"TCGA-CG-5733"	NA	NA	NA	NA	NA
"TCGA-B7-5816"	"TCGA-B7-5816"	10.79747514	9.581448077	0.209280757	-0.147749078	0.145603554
"TCGA-CG-5734"	"TCGA-CG-5734"	9.604838956	10.0234867	0.179518827	-0.052911294	0.158642474
"TCGA-B7-5818"	"TCGA-B7-5818"	7.964083533	9.605292657	0.101320437	-0.143989724	0.159061481
"TCGA-CG-5717"	"TCGA-CG-5717"	11.18592569	9.294400172	0.19177279	-0.04845248	0.145389624
"TCGA-D7-5578"	"TCGA-D7-5578"	8.201869472	9.252701972	0.056149889	-0.077884426	0.1293346
"TCGA-CG-5726"	"TCGA-CG-5726"	8.339551732	6.853887221	0.051133152	-0.147284984	0.133232044
"TCGA-CG-5732"	"TCGA-CG-5732"	8.802518513	9.463573254	0.077154137	-0.038516232	0.149809085
"TCGA-CD-5803"	"TCGA-CD-5803"	12.05962474	10.65398802	0.208591447	-0.019080599	0.189750903
"TCGA-D7-5577"	"TCGA-D7-5577"	10.20021729	9.820437195	0.170070929	-0.11210009	0.154580845
"TCGA-DE-A4MA"	"TCGA-DE-A4MA"	8.220299364	7.792689394	0.0551225	-0.059725004	0.206856779
"TCGA-DJ-A4UT"	"TCGA-DJ-A4UT"	9.439399557	9.901149599	0.147929922	-0.051081857	0.232861653
"TCGA-EL-A4JX"	"TCGA-EL-A4JX"	11.00842655	10.45534841	0.260893062	0.021094642	0.218847696
"TCGA-EL-A4K9"	"TCGA-EL-A4K9"	8.938378576	7.829402123	0.047631472	-0.085747047	0.208429383
"TCGA-EM-A4FM"	"TCGA-EM-A4FM"	8.650363836	7.800353613	0.094465666	-0.076193459	0.214959863
"TCGA-ET-A4KN"	"TCGA-ET-A4KN"	10.12485959	9.458180633	0.112541608	0.032013898	0.226180222
"TCGA-KS-A4I5"	"TCGA-KS-A4I5"	12.54878307	6.805572049	0.300352973	-0.107923811	0.20919003
"TCGA-L6-A4ET"	"TCGA-L6-A4ET"	7.856663244	5.936307691	-0.061303697	-0.099082017	0.201140041
"TCGA-DJ-A4UW"	"TCGA-DJ-A4UW"	8.398037481	7.704544619	0.016287637	-0.052319831	0.228831216
"TCGA-EL-A4JZ"	"TCGA-EL-A4JZ"	9.079901581	9.43193433	0.103228506	-0.054965465	0.225338736
"TCGA-EL-A4KD"	"TCGA-EL-A4KD"	9.236263322	7.783737292	0.09708568	-0.078064912	0.214639926
"TCGA-EM-A4FN"	"TCGA-EM-A4FN"	9.174369128	8.26552578	0.07373499	-0.07430115	0.203069176
"TCGA-ET-A4KQ"	"TCGA-ET-A4KQ"	8.7692901	6.233232568	-0.073175996	-0.071745754	0.211720205
"TCGA-KS-A4I7"	"TCGA-KS-A4I7"	8.54326029	7.865810935	0.036520774	-0.081076813	0.212994328
"TCGA-L6-A4EU"	"TCGA-L6-A4EU"	8.93101184	8.183101992	0.080669712	-0.069847748	0.206050744
"TCGA-DJ-A4V0"	"TCGA-DJ-A4V0"	9.273531123	9.889571481	0.119156396	0.045458005	0.233482725
"TCGA-EL-A4K0"	"TCGA-EL-A4K0"	9.014103899	8.477877754	0.04930246	-0.063313947	0.209480058
"TCGA-EL-A4KG"	"TCGA-EL-A4KG"	12.12829168	8.539866272	0.271916018	-0.09316223	0.201123048
"TCGA-EM-A4FO"	"TCGA-EM-A4FO"	8.870814713	10.36928583	0.08345951	0.094866438	0.237875943
"TCGA-KS-A4I9"	"TCGA-KS-A4I9"	8.981302353	8.112761523	0.049568487	-0.064126503	0.198671618
"TCGA-MK-A4N6"	"TCGA-MK-A4N6"	10.90258714	8.528587895	0.245807216	-0.069333352	0.209410013
"TCGA-DE-A4MD"	"TCGA-DE-A4MD"	7.754235234	6.12080383	-0.040359588	-0.104804666	0.212018229
"TCGA-DJ-A4V2"	"TCGA-DJ-A4V2"	8.772599554	8.167865775	0.101049263	-0.077378718	0.205907029
"TCGA-EL-A4K1"	"TCGA-EL-A4K1"	8.545076607	7.780723774	0.000747093	-0.08686136	0.218428393
"TCGA-EL-A4KH"	"TCGA-EL-A4KH"	8.059057321	7.54674912	-0.05838218	-0.085671975	0.208292073
"TCGA-EM-A4FQ"	"TCGA-EM-A4FQ"	8.740830406	8.31061805	0.01700764	-0.041345822	0.219401829
"TCGA-IM-A4EB"	"TCGA-IM-A4EB"	9.081383272	8.927879533	0.113544167	-0.00958177	0.223104645
"TCGA-KS-A4IB"	"TCGA-KS-A4IB"	8.63126296	6.867558477	-0.008486523	-0.076163127	0.202294604
"TCGA-MK-A4N7"	"TCGA-MK-A4N7"	8.391963662	6.484837751	0.017777796	-0.099576834	0.206697848
"TCGA-BJ-A4O8"	"TCGA-BJ-A4O8"	8.845370239	9.025240559	0.090463761	-0.062475718	0.207951485
"TCGA-DJ-A4UL"	"TCGA-DJ-A4UL"	8.763403795	8.192433369	0.031752976	-0.079040346	0.219826458
"TCGA-DJ-A4V4"	"TCGA-DJ-A4V4"	8.699591788	7.355467926	-0.012015284	-0.05247204	0.22067063
"TCGA-EL-A4K2"	"TCGA-EL-A4K2"	9.189286238	9.138035726	0.023944172	-0.049274167	0.211029113
"TCGA-EL-A4KI"	"TCGA-EL-A4KI"	7.027396005	5.233179817	0.074723241	-0.11399826	0.216310841
"TCGA-EM-A4FR"	"TCGA-EM-A4FR"	7.953781548	7.222069458	-0.050702207	-0.076770344	0.208159027
"TCGA-J8-A4HW"	"TCGA-J8-A4HW"	8.28965618	6.091238321	-0.027621357	-0.102182452	0.191437438
"TCGA-KS-A4IC"	"TCGA-KS-A4IC"	8.357081932	7.673030464	-0.006327802	-0.071655316	0.20763292
"TCGA-MK-A4N9"	"TCGA-MK-A4N9"	8.197083709	6.709187866	-0.007096315	-0.094839833	0.218718157
"TCGA-BJ-A4O9"	"TCGA-BJ-A4O9"	8.032147186	6.440190968	0.045098727	-0.102046972	0.207198759
"TCGA-DJ-A4UP"	"TCGA-DJ-A4UP"	8.759981823	9.351241944	0.089068302	0.058389144	0.2314483
"TCGA-DJ-A4V5"	"TCGA-DJ-A4V5"	10.32902287	9.06538304	0.164176276	-0.04756537	0.211288374
"TCGA-EL-A4K4"	"TCGA-EL-A4K4"	8.924092884	7.960181019	0.082217526	-0.085370597	0.21545334
"TCGA-EM-A4FF"	"TCGA-EM-A4FF"	10.2603059	8.468768975	0.147148117	-0.055255866	0.214564324
"TCGA-EM-A4FU"	"TCGA-EM-A4FU"	8.67761572	7.341575831	0.024030581	-0.062146352	0.207579386
"TCGA-KS-A4ID"	"TCGA-KS-A4ID"	9.763195851	9.501206339	0.130962209	0.016082751	0.22813036
"TCGA-DE-A4M8"	"TCGA-DE-A4M8"	9.407011158	10.40717867	0.192452742	0.047870441	0.243269008
"TCGA-DJ-A4UQ"	"TCGA-DJ-A4UQ"	8.347444906	7.853913773	-0.014734962	-0.059833354	0.218062327
"TCGA-EL-A4JV"	"TCGA-EL-A4JV"	8.602234939	6.762226896	0.019314846	-0.077159292	0.210217199
"TCGA-EL-A4K6"	"TCGA-EL-A4K6"	6.279351537	5.669731558	-0.020349167	-0.090521575	0.214718416
"TCGA-EM-A4FH"	"TCGA-EM-A4FH"	8.244958692	4.962130907	-0.124036602	-0.079349322	0.193541426
"TCGA-EM-A4FV"	"TCGA-EM-A4FV"	9.301457239	9.130214964	0.093530795	-0.011285621	0.215486465
"TCGA-KS-A4I1"	"TCGA-KS-A4I1"	8.751698309	7.428027348	0.060421639	-0.084407104	0.208310255
"TCGA-L6-A4EP"	"TCGA-L6-A4EP"	8.334831062	7.117703618	0.017603043	-0.095432546	0.210507697
"TCGA-DE-A4M9"	"TCGA-DE-A4M9"	7.745756214	5.99085027	0.01158749	-0.081959598	0.194039756
"TCGA-DJ-A4UR"	"TCGA-DJ-A4UR"	8.989096877	7.765581379	0.03951291	-0.041960603	0.201740524
"TCGA-EL-A4JW"	"TCGA-EL-A4JW"	10.97017954	7.669748917	0.238974142	-0.097103064	0.218150349
"TCGA-EL-A4K7"	"TCGA-EL-A4K7"	8.056921788	6.07263139	-0.057969456	-0.107029041	0.205455416
"TCGA-EM-A4FK"	"TCGA-EM-A4FK"	7.147342916	5.46632658	-0.010478892	-0.104053356	0.199605395
"TCGA-EM-A4G1"	"TCGA-EM-A4G1"	8.52830099	7.936572673	-0.029528918	-0.069777745	0.216675322
"TCGA-KS-A4I3"	"TCGA-KS-A4I3"	9.201910501	7.024004926	0.093318308	-0.085228855	0.217534109
"TCGA-DD-AACF"	"TCGA-DD-AACF"	9.545986122	8.178039547	0.110398759	-0.017510758	0.178199272
"TCGA-DD-AACA"	"TCGA-DD-AACA"	8.468220483	6.953891683	0.022727806	-0.047289687	0.211526642
"TCGA-DD-AACH"	"TCGA-DD-AACH"	8.374610221	7.789123114	0.073079487	-0.077245291	0.162737068
"TCGA-DD-AAD3"	"TCGA-DD-AAD3"	9.487626869	8.321606038	0.040887399	-0.04256962	0.198865077
"TCGA-DD-AACW"	"TCGA-DD-AACW"	9.044552704	7.543801934	0.048078245	-0.047387525	0.18071034
"TCGA-DD-AACO"	"TCGA-DD-AACO"	9.362785576	8.302822648	0.005954051	-0.031313764	0.190825403
"TCGA-DD-AAVV"	"TCGA-DD-AAVV"	8.400026274	9.459704986	0.050991062	0.004731186	0.20293088
"TCGA-DD-AAEI"	"TCGA-DD-AAEI"	9.125589664	8.604495026	0.072012105	-0.048524832	0.176184638
"TCGA-DD-AAE6"	"TCGA-DD-AAE6"	7.691479531	4.926051888	0.059254466	-0.06580368	0.17962022
"TCGA-DD-AADU"	"TCGA-DD-AADU"	7.68363585	6.722393788	-0.044234152	-0.098311129	0.208817521
"TCGA-DD-AADL"	"TCGA-DD-AADL"	8.21137625	6.704049178	0.005391758	-0.066986364	0.171972827
"TCGA-DD-AAVU"	"TCGA-DD-AAVU"	6.646811206	6.760330934	-0.030839346	-0.053667344	0.167720216
"TCGA-DD-AAEH"	"TCGA-DD-AAEH"	8.585929087	9.398818451	0.019067469	-0.019950492	0.23414147
"TCGA-DD-AAE8"	"TCGA-DD-AAE8"	NA	NA	NA	NA	NA
"TCGA-DD-AAVZ"	"TCGA-DD-AAVZ"	9.218613496	7.597925181	0.065738672	-0.033632144	0.195955963
"TCGA-DD-AAVR"	"TCGA-DD-AAVR"	9.264074187	9.245816508	0.06791721	0.019553767	0.230844132
"TCGA-DD-AAEB"	"TCGA-DD-AAEB"	8.061246138	7.044594696	-0.115379511	-0.064357295	0.208360523
"TCGA-DD-AAVQ"	"TCGA-DD-AAVQ"	9.39778489	10.07496385	0.10077271	0.079967656	0.225664978
"TCGA-DD-AAVY"	"TCGA-DD-AAVY"	9.059305194	6.039793368	-0.004702347	-0.070077634	0.192470217
"TCGA-DD-AAED"	"TCGA-DD-AAED"	9.278836835	7.442484589	0.034816943	-0.041546853	0.204070242
"TCGA-DD-AACJ"	"TCGA-DD-AACJ"	6.083541735	6.898484616	-0.063521133	-0.059810602	0.186191117
"TCGA-DD-AACC"	"TCGA-DD-AACC"	9.293580835	10.68107569	0.111173226	0.079271484	0.245650647
"TCGA-DD-AACY"	"TCGA-DD-AACY"	9.548040431	7.534278677	0.051567326	-0.064717819	0.19758405
"TCGA-DD-AACQ"	"TCGA-DD-AACQ"	7.77515315	5.692394146	-0.040863765	-0.079680253	0.17677157
"TCGA-DD-AADF"	"TCGA-DD-AADF"	8.375332504	7.23588181	-0.02035299	-0.028983279	0.209388329
"TCGA-DD-AAVS"	"TCGA-DD-AAVS"	7.502974263	7.906035043	0.003095934	-0.047051652	0.203654404
"TCGA-DD-AAD6"	"TCGA-DD-AAD6"	6.126573402	6.983142789	0.046420266	-0.090444458	0.188983817
"TCGA-DD-AAEE"	"TCGA-DD-AAEE"	8.419199789	7.034163261	-0.004039155	-0.087534526	0.190371128
"TCGA-DD-AAE0"	"TCGA-DD-AAE0"	7.095316684	7.046542231	-0.054120292	-0.049103798	0.2037476
"TCGA-DD-AADN"	"TCGA-DD-AADN"	7.962704839	9.430199535	0.058438009	0.027002177	0.22558574
"TCGA-DD-AAW0"	"TCGA-DD-AAW0"	8.623921448	9.311364821	0.047414849	-0.031516581	0.194829045
"TCGA-DD-AAVP"	"TCGA-DD-AAVP"	8.137342488	6.969397885	-0.055101168	-0.069522228	0.197169053
"TCGA-DD-AAVX"	"TCGA-DD-AAVX"	12.60113022	8.457717055	0.191684438	-0.029610328	0.201291228
"TCGA-DD-AAEA"	"TCGA-DD-AAEA"	9.201859565	8.079890283	0.095275806	0.001444747	0.20305336
"TCGA-DD-AAE1"	"TCGA-DD-AAE1"	9.11270808	7.741230279	0.082378032	-0.037539132	0.182374577
"TCGA-DD-AADO"	"TCGA-DD-AADO"	7.827615546	8.736169744	0.046870844	-0.001355632	0.215514417
"TCGA-DD-AADG"	"TCGA-DD-AADG"	8.012964972	6.319943734	-0.075767745	-0.085595269	0.196383915
"TCGA-DD-AACD"	"TCGA-DD-AACD"	10.77686182	8.298719915	0.158083985	-0.02791588	0.204045709
"TCGA-5R-AA1C"	"TCGA-5R-AA1C"	8.646099606	7.290011956	-0.023988125	-0.094429108	0.210460109
"TCGA-DD-AAD8"	"TCGA-DD-AAD8"	9.240269869	7.34713527	0.028739929	-0.046892577	0.188736085
"TCGA-DD-AACZ"	"TCGA-DD-AACZ"	7.739351657	10.11443267	0.13162069	0.002679872	0.188421288
"TCGA-V1-A9OT"	"TCGA-V1-A9OT"	NA	NA	NA	NA	NA
"TCGA-V1-A9O7"	"TCGA-V1-A9O7"	7.856785886	8.036854607	-0.019902536	-0.044544037	0.218131845
"TCGA-ZG-A9N3"	"TCGA-ZG-A9N3"	9.275718367	7.877961152	0.21296337	0.019396525	0.220435479
"TCGA-ZG-A9LB"	"TCGA-ZG-A9LB"	NA	NA	NA	NA	NA
"TCGA-ZG-A9L0"	"TCGA-ZG-A9L0"	10.2616906	8.735580861	0.163757902	-0.084501392	0.214408177
"TCGA-ZG-A9MC"	"TCGA-ZG-A9MC"	11.39316872	9.712021639	0.264068609	0.047975205	0.239562583
"TCGA-ZG-A9LY"	"TCGA-ZG-A9LY"	7.847089643	8.003895146	-0.007884871	-0.057740001	0.208434093
"TCGA-ZG-A9LZ"	"TCGA-ZG-A9LZ"	9.610123573	7.707640643	0.075342066	-0.050612128	0.223376617
"TCGA-J4-AAU2"	"TCGA-J4-AAU2"	7.780372865	7.106469705	-0.00629791	-0.046726124	0.219750388
"TCGA-G9-7509"	"TCGA-G9-7509"	7.3110532	6.287617341	-0.040521144	-0.079666353	0.212176434
"TCGA-V1-A9OY"	"TCGA-V1-A9OY"	7.989439826	7.674023925	0.01876092	-0.051370382	0.223004551
"TCGA-V1-A9OA"	"TCGA-V1-A9OA"	8.119964294	7.630535102	-0.030021094	-0.054261915	0.221066966
"TCGA-XK-AAJA"	"TCGA-XK-AAJA"	7.266638437	6.929095471	-0.013733933	-0.090678513	0.207312762
"TCGA-V1-A9ZR"	"TCGA-V1-A9ZR"	8.573682058	8.699019371	0.030182428	-0.027755571	0.229421905
"TCGA-ZG-A9M4"	"TCGA-ZG-A9M4"	8.908166597	8.921453422	0.071774275	-0.030610093	0.224239117
"TCGA-ZG-A9L2"	"TCGA-ZG-A9L2"	9.106057986	8.662984942	0.039471549	0.010832986	0.216923039
"TCGA-YL-A8SI"	"TCGA-YL-A8SI"	7.703895998	7.559967655	-0.062748833	-0.048579572	0.20512558
"TCGA-ZG-A9NI"	"TCGA-ZG-A9NI"	8.226202771	6.980200422	-0.02153449	-0.061454792	0.20997918
"TCGA-ZG-A9LU"	"TCGA-ZG-A9LU"	NA	NA	NA	NA	NA
"TCGA-ZG-A9L4"	"TCGA-ZG-A9L4"	8.592866207	7.438380547	0.030598226	-0.083124529	0.218735665
"TCGA-YL-A9WL"	"TCGA-YL-A9WL"	7.423410102	5.908147438	-0.030249469	-0.106656705	0.203901937
"TCGA-XK-AAJP"	"TCGA-XK-AAJP"	7.847755388	7.558356274	-0.000644758	-0.083508436	0.206477896
"TCGA-G9-A9S0"	"TCGA-G9-A9S0"	7.62037557	7.617393964	0.032862914	-0.09717587	0.204447376
"TCGA-2A-AAYF"	"TCGA-2A-AAYF"	7.992848898	6.379969182	-0.023257598	-0.096075642	0.206760177
"TCGA-VN-A943"	"TCGA-VN-A943"	6.133602634	4.36503763	-0.114128915	-0.11643561	0.196884152
"TCGA-V1-A9Z7"	"TCGA-V1-A9Z7"	8.183593105	8.006415865	0.011668819	-0.069551207	0.216043944
"TCGA-V1-A9OF"	"TCGA-V1-A9OF"	7.151998043	7.099834283	-0.010504654	-0.097473781	0.204688978
"TCGA-MG-AAMC"	"TCGA-MG-AAMC"	NA	NA	NA	NA	NA
"TCGA-VP-AA1N"	"TCGA-VP-AA1N"	7.597517339	7.997134548	-0.013147236	-0.069614789	0.217210193
"TCGA-XK-AAJR"	"TCGA-XK-AAJR"	7.024039091	6.812947165	-0.046029436	-0.086108035	0.200139511
"TCGA-YL-A9WX"	"TCGA-YL-A9WX"	8.265067199	8.297165074	0.017487068	-0.005149965	0.216592947
"TCGA-ZG-A9L5"	"TCGA-ZG-A9L5"	7.602368105	6.776625079	0.057558062	-0.0743657	0.223353969
"TCGA-G9-A9S4"	"TCGA-G9-A9S4"	6.132662229	6.334798924	-0.110521354	-0.089941753	0.207980325
"TCGA-TP-A8TT"	"TCGA-TP-A8TT"	8.50444269	8.701932609	0.086151101	-0.062366792	0.225518607
"TCGA-V1-A9OH"	"TCGA-V1-A9OH"	7.293511571	7.158013204	-0.014417065	-0.059495265	0.209281017
"TCGA-V1-A9Z8"	"TCGA-V1-A9Z8"	8.151278667	7.512407257	-0.03301638	-0.063645099	0.203986981
"TCGA-ZG-A9ND"	"TCGA-ZG-A9ND"	7.404629583	6.372974612	-0.046517625	-0.106417874	0.210798437
"TCGA-ZG-A9LS"	"TCGA-ZG-A9LS"	8.724304297	9.125854485	0.037230656	-0.004467936	0.228882181
"TCGA-AM-5821"	"TCGA-AM-5821"	9.42929945	7.977818943	0.15856112	-0.067049678	0.233698648
"TCGA-CM-5868"	"TCGA-CM-5868"	9.270099063	6.465908042	0.083666856	-0.099270866	0.199691174
"TCGA-CM-6161"	"TCGA-CM-6161"	7.199253206	8.620177959	0.084070054	-0.073319169	0.211646939
"TCGA-CK-5915"	"TCGA-CK-5915"	7.643874562	5.630285423	0.105623748	-0.114332186	0.192470086
"TCGA-CM-5862"	"TCGA-CM-5862"	5.795448212	5.479883923	-0.031984561	-0.1076823	0.209151471
"TCGA-CM-5864"	"TCGA-CM-5864"	6.922637204	6.949637415	0.077908383	-0.067073585	0.195699268
"TCGA-A6-5659"	"TCGA-A6-5659"	7.522978135	7.091407326	0.049254181	-0.080431604	0.187151233
"TCGA-AZ-5403"	"TCGA-AZ-5403"	7.220396028	6.837028007	-0.043765729	-0.104525695	0.196685036
"TCGA-CK-5916"	"TCGA-CK-5916"	8.570785201	9.273918963	0.170127144	-0.06198418	0.206211895
"TCGA-CM-6163"	"TCGA-CM-6163"	8.045599839	8.778720319	0.077723767	-0.045953494	0.202183423
"TCGA-CM-5860"	"TCGA-CM-5860"	9.028849495	7.966424165	0.087585902	-0.110507531	0.204101088
"TCGA-CM-6164"	"TCGA-CM-6164"	8.352450671	7.357330589	0.078593336	-0.06707663	0.20670488
"TCGA-CM-5861"	"TCGA-CM-5861"	8.722748967	5.757453538	0.090638589	-0.140318948	0.202307419
"TCGA-A6-5666"	"TCGA-A6-5666"	6.733682886	5.606802494	-0.004084678	-0.115089478	0.204024146
"TCGA-AD-5900"	"TCGA-AD-5900"	10.44568728	8.504135931	0.18017341	-0.035072865	0.223582963
"TCGA-AM-5820"	"TCGA-AM-5820"	7.603241261	6.75483803	0.077894251	-0.127890395	0.198534304
"TCGA-CK-5913"	"TCGA-CK-5913"	8.746314755	8.110097403	0.136290648	-0.127979739	0.19891487
"TCGA-AY-5543"	"TCGA-AY-5543"	8.944971901	7.454153815	0.10974058	-0.032013582	0.208480752
"TCGA-CM-6162"	"TCGA-CM-6162"	8.467153234	9.576285846	0.132550051	-0.047079357	0.21445198
"TCGA-A6-5661"	"TCGA-A6-5661"	7.989781099	7.139939964	0.120274036	-0.072857617	0.18938795
"TCGA-CA-5796"	"TCGA-CA-5796"	7.688983445	7.731910641	0.092959412	-0.055229562	0.199728268
"TCGA-A6-5662"	"TCGA-A6-5662"	7.678436716	6.359798596	-0.020787748	-0.107525269	0.202666831
"TCGA-A6-5657"	"TCGA-A6-5657"	9.129467679	8.51008778	0.139946483	0.026500033	0.215817352
"TCGA-A6-5660"	"TCGA-A6-5660"	7.372749678	7.520129066	0.006612978	-0.077183656	0.20315635
"TCGA-A6-5665"	"TCGA-A6-5665"	7.763112115	7.609178426	0.100915027	-0.065840051	0.216110398
"TCGA-CK-4947"	"TCGA-CK-4947"	8.886649042	8.730272707	0.133544328	-0.042316352	0.206834634
"TCGA-CK-5912"	"TCGA-CK-5912"	7.085953621	6.881936858	0.083495291	-0.090974889	0.185597167
"TCGA-CA-5797"	"TCGA-CA-5797"	8.999543926	7.494549373	0.114004147	-0.085021453	0.199931619
"TCGA-BL-A5ZZ"	"TCGA-BL-A5ZZ"	7.772541444	8.898895695	0.047072424	-0.115541234	0.214470118
"TCGA-DK-A6AV"	"TCGA-DK-A6AV"	7.136748448	7.401934357	0.094505129	-0.057880529	0.210161836
"TCGA-DK-A6AW"	"TCGA-DK-A6AW"	9.226334558	6.203799656	0.070991689	-0.100490494	0.221743571
"TCGA-DK-A6B1"	"TCGA-DK-A6B1"	7.306504829	6.085627309	0.054811812	-0.096728519	0.210701012
"TCGA-DK-A6B6"	"TCGA-DK-A6B6"	9.891509557	8.117033633	0.20409347	-0.056188027	0.218676129
"TCGA-E7-A677"	"TCGA-E7-A677"	7.749647001	6.861861838	0.129942089	-0.124018763	0.192403882
"TCGA-E7-A678"	"TCGA-E7-A678"	8.762819194	6.658729027	0.07732372	-0.085252967	0.21278311
"TCGA-FD-A62N"	"TCGA-FD-A62N"	11.56495548	11.1414595	0.287582905	0.016622071	0.252226743
"TCGA-FD-A62O"	"TCGA-FD-A62O"	7.551589981	6.1064453	0.119312214	-0.102305235	0.193880025
"TCGA-FD-A62P"	"TCGA-FD-A62P"	8.388632261	8.620028551	0.150140713	-0.091492054	0.19875234
"TCGA-FD-A62S"	"TCGA-FD-A62S"	11.15099319	9.50823281	0.19954725	-0.061433515	0.19465467
"TCGA-FT-A61P"	"TCGA-FT-A61P"	9.389848565	8.77976117	0.130547943	-0.070715732	0.201524858
"TCGA-K4-A5RH"	"TCGA-K4-A5RH"	10.53279386	10.74748752	0.157742685	-0.026415279	0.23556709
"TCGA-LC-A66R"	"TCGA-LC-A66R"	11.13511645	8.931868416	0.241725011	-0.020970021	0.215876312
"TCGA-R3-A69X"	"TCGA-R3-A69X"	9.121608044	8.9948023	0.159310016	-0.035726683	0.18315898
"TCGA-DX-A3U9"	"TCGA-DX-A3U9"	7.604231732	6.770459881	-0.071364681	-0.11936863	0.193445798
"TCGA-DX-A3UA"	"TCGA-DX-A3UA"	8.411979585	8.248627148	0.03918752	-0.105117824	0.192321867
"TCGA-DX-A3UB"	"TCGA-DX-A3UB"	7.851916565	7.265245186	-0.073389061	-0.093844158	0.188075961
"TCGA-DX-A3UD"	"TCGA-DX-A3UD"	9.465449836	7.745745573	-0.002178644	-0.036089504	0.205689449
"TCGA-DX-A3UE"	"TCGA-DX-A3UE"	9.357841514	6.473434916	0.027366149	-0.064626044	0.190431815
"TCGA-DX-A3UF"	"TCGA-DX-A3UF"	9.834800154	8.132771831	0.057857899	-0.108214684	0.204027358
"TCGA-DX-A48J"	"TCGA-DX-A48J"	9.45855989	7.496075742	0.030535819	-0.072412446	0.213410423
"TCGA-DX-A48K"	"TCGA-DX-A48K"	9.626473629	8.973128248	0.075739772	-0.066832019	0.183268877
"TCGA-DX-A48L"	"TCGA-DX-A48L"	10.879756	6.371359004	0.06633717	-0.11838762	0.181748224
"TCGA-DX-A48N"	"TCGA-DX-A48N"	11.86199945	8.168612169	0.095246713	-0.119938856	0.235118117
"TCGA-DX-A48O"	"TCGA-DX-A48O"	7.790859027	7.968335089	-0.001941923	-0.056804009	0.201600803
"TCGA-DX-A48R"	"TCGA-DX-A48R"	10.8272339	5.632953343	0.080696546	-0.093328482	0.195847505
"TCGA-DX-A48U"	"TCGA-DX-A48U"	9.228264236	6.579044967	-0.014909799	-0.05524721	0.212546204
"TCGA-DX-A48V"	"TCGA-DX-A48V"	NA	NA	NA	NA	NA
"TCGA-DX-A6B8"	"TCGA-DX-A6B8"	NA	NA	NA	NA	NA
"TCGA-DX-A6BA"	"TCGA-DX-A6BA"	8.875061101	7.839992859	0.069769442	-0.063336235	0.176959501
"TCGA-DX-A6BF"	"TCGA-DX-A6BF"	9.369024639	10.71225429	0.143407982	-0.053554422	0.231067893
"TCGA-DX-A6BG"	"TCGA-DX-A6BG"	10.47516161	10.1441565	0.127889183	-0.054213541	0.223631613
"TCGA-DX-A6BH"	"TCGA-DX-A6BH"	9.292967264	7.703022491	0.026004096	-0.086326718	0.218859944
"TCGA-DX-A6BK"	"TCGA-DX-A6BK"	NA	NA	NA	NA	NA
"TCGA-SI-A71O"	"TCGA-SI-A71O"	8.101579065	7.865436335	-0.054230968	-0.093083452	0.190628196
"TCGA-AG-3883"	"TCGA-AG-3883"	8.357284644	8.099696416	-0.006944412	-0.242527279	0.087361134
"TCGA-AA-3841"	"TCGA-AA-3841"	7.195234454	8.226774842	0.001171973	-0.200140913	0.056584672
"TCGA-AG-3728"	"TCGA-AG-3728"	7.782327634	9.100599965	0.006633345	-0.163985883	0.07610211
"TCGA-AA-3833"	"TCGA-AA-3833"	8.49731928	8.320684994	-0.027548021	-0.230736419	0.084394759
"TCGA-AA-3696"	"TCGA-AA-3696"	7.150832439	6.326713926	-0.078925562	-0.231322548	0.060418011
"TCGA-AA-3715"	"TCGA-AA-3715"	9.869320902	9.280544973	0.063985863	-0.214816934	0.089201995
"TCGA-AG-3726"	"TCGA-AG-3726"	6.868615877	7.222834287	0.054175505	-0.228867981	0.064929675
"TCGA-AA-3688"	"TCGA-AA-3688"	7.814528201	7.501915271	-0.096297401	-0.225678533	0.05987565
"TCGA-AA-3819"	"TCGA-AA-3819"	6.734398577	7.472432798	-0.086016946	-0.222524718	0.067714553
"TCGA-AA-3858"	"TCGA-AA-3858"	7.525470806	7.615834979	-0.069174638	-0.217287666	0.062919654
"TCGA-AG-3882"	"TCGA-AG-3882"	8.195665596	9.353087853	0.056913268	-0.193779862	0.086145949
"TCGA-AA-3695"	"TCGA-AA-3695"	NA	NA	NA	NA	NA
"TCGA-AA-3664"	"TCGA-AA-3664"	9.49826954	7.427435335	0.011775332	-0.222045407	0.060168983
"TCGA-AG-3885"	"TCGA-AG-3885"	6.509528032	7.890135066	-0.028209211	-0.230312251	0.063254436
"TCGA-AA-3666"	"TCGA-AA-3666"	7.750394309	7.758865496	0.006499075	-0.209761665	0.055331006
"TCGA-AA-3681"	"TCGA-AA-3681"	8.153106555	8.430765402	-0.006594239	-0.194910591	0.056004588
"TCGA-AA-3812"	"TCGA-AA-3812"	6.838288605	8.452432148	-0.076464078	-0.207898469	0.056523774
"TCGA-AG-3727"	"TCGA-AG-3727"	5.473886267	7.409295349	-0.063528261	-0.221676697	0.063334083
"TCGA-AA-3685"	"TCGA-AA-3685"	8.350557585	8.461709653	0.105224807	-0.055441502	0.207448654
"TCGA-AA-3818"	"TCGA-AA-3818"	6.82724482	7.172711124	-0.047269613	-0.217604548	0.061080803
