"FID"	"IID"	"Sigs160.Bindea_NK.cells"	"Sigs160.Bindea_pDC"	"Sigs160.Bindea_T.cells"	"Sigs160.Bindea_T.helper.cells"	"Sigs160.Bindea_Tcm.cells"
"TCGA-YD-A9TB"	"TCGA-YD-A9TB"	NA	NA	NA	NA	NA
"TCGA-BF-AAP6"	"TCGA-BF-AAP6"	0.130595536	-0.072906457	-0.122633659	0.209936774	0.184809817
"TCGA-XV-AAZY"	"TCGA-XV-AAZY"	0.135327837	0.062148965	0.068055946	0.178819502	0.12929335
"TCGA-VD-A8KG"	"TCGA-VD-A8KG"	0.126487802	-0.157939542	-0.08490359	0.173118624	0.111104761
"TCGA-VD-A8KN"	"TCGA-VD-A8KN"	0.156205393	-0.094274748	0.002579466	0.216463497	0.141213041
"TCGA-V4-A9F2"	"TCGA-V4-A9F2"	0.143894764	-0.145715119	-0.076651762	0.195729143	0.110978557
"TCGA-VD-AA8S"	"TCGA-VD-AA8S"	0.142606816	-0.10312523	-0.127329563	0.171851369	0.10766312
"TCGA-V4-A9E8"	"TCGA-V4-A9E8"	0.139423218	-0.047088476	0.00511022	0.167465184	0.107017445
"TCGA-VD-A8K8"	"TCGA-VD-A8K8"	0.142181073	-0.048164226	0.033369313	0.224556975	0.151028436
"TCGA-VD-A8KO"	"TCGA-VD-A8KO"	0.108963042	-0.177743107	-0.194480234	0.254815654	0.200628798
"TCGA-VD-A8KH"	"TCGA-VD-A8KH"	0.122133007	-0.075302444	-0.162796294	0.234869083	0.168799891
"TCGA-VD-A8K9"	"TCGA-VD-A8K9"	0.12587852	-0.160433324	-0.194097948	0.210086959	0.141693247
"TCGA-VD-AA8R"	"TCGA-VD-AA8R"	0.119305438	-0.170212862	-0.135682396	0.220032645	0.141827194
"TCGA-V4-A9F3"	"TCGA-V4-A9F3"	0.147154574	-0.051489269	0.038614033	0.236074141	0.169001031
"TCGA-V4-A9EW"	"TCGA-V4-A9EW"	0.124469149	-0.098333257	-0.182960402	0.217374242	0.147775566
"TCGA-VD-A8KB"	"TCGA-VD-A8KB"	0.129928082	-0.115789732	-0.183942089	0.188907123	0.123828469
"TCGA-V4-A9EM"	"TCGA-V4-A9EM"	0.136459376	-0.069434721	-0.134581328	0.192929442	0.128558097
"TCGA-VD-A8KJ"	"TCGA-VD-A8KJ"	0.109049329	-0.10821059	-0.176241706	0.217988793	0.137057954
"TCGA-V4-A9EE"	"TCGA-V4-A9EE"	0.131337786	-0.071341731	-0.083940795	0.236962084	0.168546888
"TCGA-OR-A5KT"	"TCGA-OR-A5KT"	0.129986042	0.126449429	-0.067716466	0.208106148	0.11951582
"TCGA-OR-A5L3"	"TCGA-OR-A5L3"	0.078334393	-0.035646417	-0.131432984	0.21988271	0.122528792
"TCGA-OR-A5LB"	"TCGA-OR-A5LB"	0.102292605	-0.022541836	-0.1890999	0.222398694	0.131999375
"TCGA-OR-A5LK"	"TCGA-OR-A5LK"	0.119147451	0.090362933	-0.013429979	0.22737051	0.160597309
"TCGA-OR-A5LS"	"TCGA-OR-A5LS"	0.084844868	-0.102782946	-0.152167114	0.215149477	0.157543481
"TCGA-PK-A5H9"	"TCGA-PK-A5H9"	0.150635168	-0.098284359	-0.116864187	0.223116013	0.160279621
"TCGA-OR-A5KU"	"TCGA-OR-A5KU"	0.098539801	-0.04214981	-0.172567438	0.200450408	0.145212293
"TCGA-OR-A5L4"	"TCGA-OR-A5L4"	0.104997302	0.069581414	-0.155349272	0.210501112	0.146607512
"TCGA-OR-A5LC"	"TCGA-OR-A5LC"	0.113085248	0.019021202	-0.156110495	0.212637075	0.135888198
"TCGA-OR-A5LL"	"TCGA-OR-A5LL"	0.093972953	-0.106841455	-0.13897303	0.248298997	0.150872554
"TCGA-OR-A5LT"	"TCGA-OR-A5LT"	0.064041644	-0.084641903	-0.197208568	0.224657351	0.154550147
"TCGA-PK-A5HA"	"TCGA-PK-A5HA"	0.121426442	0.054374232	-0.083000298	0.230356358	0.152665659
"TCGA-OR-A5KV"	"TCGA-OR-A5KV"	0.079233426	-0.053298483	-0.192085176	0.197294676	0.109656418
"TCGA-OR-A5L5"	"TCGA-OR-A5L5"	0.111887538	-0.07813851	-0.079777475	0.22339548	0.16344092
"TCGA-OR-A5LD"	"TCGA-OR-A5LD"	0.11378171	0.027969479	-0.192815651	0.236493285	0.166785922
"TCGA-OR-A5LM"	"TCGA-OR-A5LM"	0.087821221	0.029876489	-0.16103049	0.220139369	0.159436861
"TCGA-OU-A5PI"	"TCGA-OU-A5PI"	0.117940915	-0.120826194	-0.143496915	0.212024515	0.174722025
"TCGA-PK-A5HB"	"TCGA-PK-A5HB"	0.134595813	-0.015500568	-0.215265122	0.237841507	0.119070965
"TCGA-OR-A5KW"	"TCGA-OR-A5KW"	0.110867708	-0.024888925	-0.164244867	0.203686196	0.147847358
"TCGA-OR-A5L6"	"TCGA-OR-A5L6"	0.082697157	0.096083963	-0.140979371	0.233457899	0.14014662
"TCGA-OR-A5LE"	"TCGA-OR-A5LE"	0.084118729	-0.033837202	-0.207608379	0.259632916	0.153780455
"TCGA-OR-A5LN"	"TCGA-OR-A5LN"	0.098558614	0.04615942	-0.049894239	0.230395533	0.132579605
"TCGA-P6-A5OF"	"TCGA-P6-A5OF"	0.122894907	-0.041611935	-0.16110824	0.209540205	0.165388183
"TCGA-PK-A5H8"	"TCGA-PK-A5H8"	0.099334575	-0.002591578	-0.180835228	0.213469201	0.163411122
"TCGA-OR-A5KX"	"TCGA-OR-A5KX"	0.098865323	0.038775869	-0.186188767	0.232890252	0.159214536
"TCGA-OR-A5L8"	"TCGA-OR-A5L8"	0.102811573	-0.134908729	-0.146935657	0.222639004	0.19042419
"TCGA-OR-A5LG"	"TCGA-OR-A5LG"	0.098532431	0.011588753	-0.127288023	0.211727154	0.167373088
"TCGA-OR-A5LR"	"TCGA-OR-A5LR"	0.118565538	-0.038726971	-0.151256757	0.214239675	0.169531885
"TCGA-OR-A5K9"	"TCGA-OR-A5K9"	0.100368687	-0.060388648	-0.210754808	0.218547064	0.11107683
"TCGA-OR-A5KY"	"TCGA-OR-A5KY"	0.123163933	-0.037797915	-0.138895483	0.217379828	0.143872718
"TCGA-OR-A5L9"	"TCGA-OR-A5L9"	0.122410892	0.001075749	-0.027799415	0.20248979	0.13667485
"TCGA-OR-A5LP"	"TCGA-OR-A5LP"	0.117533738	0.033152634	-0.088479298	0.208284942	0.145826663
"TCGA-PA-A5YG"	"TCGA-PA-A5YG"	0.106926685	0.033788304	-0.048722429	0.213363291	0.169124866
"TCGA-OR-A5LJ"	"TCGA-OR-A5LJ"	0.09126614	-0.085277573	-0.078730091	0.217602308	0.143752701
"TCGA-OR-A5KO"	"TCGA-OR-A5KO"	0.099757456	-0.073542127	-0.216063142	0.225283968	0.151151893
"TCGA-OR-A5KZ"	"TCGA-OR-A5KZ"	0.112177428	0.038629176	-0.131616424	0.233793759	0.145344907
"TCGA-OR-A5LA"	"TCGA-OR-A5LA"	0.119529577	0.119897138	-0.0374725	0.200167119	0.134451105
"TCGA-DB-A64P"	"TCGA-DB-A64P"	0.100953026	-0.106596966	-0.138421722	0.250784849	0.159283777
"TCGA-DB-A64X"	"TCGA-DB-A64X"	0.100895989	-0.086353322	-0.140146733	0.234276817	0.137566335
"TCGA-HT-A617"	"TCGA-HT-A617"	0.10823928	-0.144345984	-0.074052952	0.210138994	0.140803617
"TCGA-QH-A65Z"	"TCGA-QH-A65Z"	0.094200016	-0.086548913	-0.140122867	0.238211447	0.150970595
"TCGA-FG-A60K"	"TCGA-FG-A60K"	0.087630228	-0.138722749	-0.153444552	0.248700518	0.172350781
"TCGA-DH-A66F"	"TCGA-DH-A66F"	0.095364417	-0.124346828	-0.152804798	0.241134586	0.154729613
"TCGA-DB-A64R"	"TCGA-DB-A64R"	0.088662452	-0.150115911	-0.154931679	0.249522584	0.165969009
"TCGA-HT-A61B"	"TCGA-HT-A61B"	0.092061419	-0.076524886	-0.10686658	0.247187902	0.161415268
"TCGA-HT-A614"	"TCGA-HT-A614"	0.096186973	-0.114322802	-0.120801148	0.239053831	0.163358012
"TCGA-DB-A64U"	"TCGA-DB-A64U"	0.099058693	-0.102049481	-0.131374173	0.249468383	0.156442589
"TCGA-QH-A65S"	"TCGA-QH-A65S"	0.113770984	-0.052613916	-0.122406139	0.234800708	0.141328526
"TCGA-HT-A615"	"TCGA-HT-A615"	0.090687287	-0.114273904	-0.111497521	0.247822763	0.168331841
"TCGA-DB-A64V"	"TCGA-DB-A64V"	0.101859852	-0.105521217	-0.070751656	0.223486641	0.134317627
"TCGA-DB-A64L"	"TCGA-DB-A64L"	0.101273122	-0.129432188	-0.108490679	0.229917618	0.171033138
"TCGA-HT-A61C"	"TCGA-HT-A61C"	0.10726793	-0.138429363	-0.131524245	0.209888005	0.145026422
"TCGA-DB-A64O"	"TCGA-DB-A64O"	0.105952045	-0.117892333	-0.156489687	0.213869404	0.150719151
"TCGA-DB-A64W"	"TCGA-DB-A64W"	0.091993751	-0.137255819	-0.12388018	0.247784561	0.173067576
"TCGA-HT-A616"	"TCGA-HT-A616"	0.097411364	-0.10439657	-0.120010881	0.218892099	0.153369632
"TCGA-HC-A632"	"TCGA-HC-A632"	0.171019993	-0.039509334	0.040297362	0.258175148	0.202277151
"TCGA-HC-8213"	"TCGA-HC-8213"	0.124279438	-0.059264001	-0.101744736	0.253899942	0.18505338
"TCGA-HC-8216"	"TCGA-HC-8216"	0.146379687	-0.092269943	-0.060610255	0.251048002	0.174697696
"TCGA-EJ-A65G"	"TCGA-EJ-A65G"	0.150811694	-0.106841455	-0.159144736	0.239264731	0.170110178
"TCGA-KK-A59X"	"TCGA-KK-A59X"	0.122386056	-0.043274457	-0.151164124	0.235249125	0.155466714
"TCGA-KK-A59V"	"TCGA-KK-A59V"	NA	NA	NA	NA	NA
"TCGA-EJ-A65E"	"TCGA-EJ-A65E"	0.143575955	-0.130507937	-0.123358924	0.241259367	0.175250658
"TCGA-EJ-A65M"	"TCGA-EJ-A65M"	NA	NA	NA	NA	NA
"TCGA-HC-A631"	"TCGA-HC-A631"	0.138957642	-0.085619857	-0.111801847	0.234463699	0.165172424
"TCGA-HC-7817"	"TCGA-HC-7817"	NA	NA	NA	NA	NA
"TCGA-FC-7961"	"TCGA-FC-7961"	0.160152545	-0.073933309	-0.130612163	0.235292862	0.177971569
"TCGA-FC-A5OB"	"TCGA-FC-A5OB"	0.133408278	-0.064153771	-0.172274893	0.236973976	0.157829796
"TCGA-EE-A2MP"	"TCGA-EE-A2MP"	NA	NA	NA	NA	NA
"TCGA-EE-A2MQ"	"TCGA-EE-A2MQ"	NA	NA	NA	NA	NA
"TCGA-EE-A2MT"	"TCGA-EE-A2MT"	NA	NA	NA	NA	NA
"TCGA-EE-A2ML"	"TCGA-EE-A2ML"	NA	NA	NA	NA	NA
"TCGA-77-7140"	"TCGA-77-7140"	0.083425537	-0.093590181	-0.095359684	0.221772972	0.157038388
"TCGA-EE-A2MN"	"TCGA-EE-A2MN"	NA	NA	NA	NA	NA
"TCGA-EE-A2MS"	"TCGA-EE-A2MS"	NA	NA	NA	NA	NA
"TCGA-D3-A3CC"	"TCGA-D3-A3CC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AC"	"TCGA-EE-A3AC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AD"	"TCGA-EE-A3AD"	NA	NA	NA	NA	NA
"TCGA-EE-A3AF"	"TCGA-EE-A3AF"	NA	NA	NA	NA	NA
"TCGA-60-2703"	"TCGA-60-2703"	0.13025624	-0.091732068	-0.138906981	0.253343836	0.206665277
"TCGA-ER-A2NC"	"TCGA-ER-A2NC"	NA	NA	NA	NA	NA
"TCGA-D3-A3C3"	"TCGA-D3-A3C3"	NA	NA	NA	NA	NA
"TCGA-D3-A3BZ"	"TCGA-D3-A3BZ"	NA	NA	NA	NA	NA
"TCGA-D3-A3C1"	"TCGA-D3-A3C1"	NA	NA	NA	NA	NA
"TCGA-D3-A3C6"	"TCGA-D3-A3C6"	NA	NA	NA	NA	NA
"TCGA-D3-A3C7"	"TCGA-D3-A3C7"	NA	NA	NA	NA	NA
"TCGA-EE-A2MM"	"TCGA-EE-A2MM"	NA	NA	NA	NA	NA
"TCGA-EE-A2MR"	"TCGA-EE-A2MR"	NA	NA	NA	NA	NA
"TCGA-EE-A3AB"	"TCGA-EE-A3AB"	NA	NA	NA	NA	NA
"TCGA-EE-A3AE"	"TCGA-EE-A3AE"	NA	NA	NA	NA	NA
"TCGA-EE-A3AG"	"TCGA-EE-A3AG"	NA	NA	NA	NA	NA
"TCGA-EE-A3AH"	"TCGA-EE-A3AH"	NA	NA	NA	NA	NA
"TCGA-ER-A2ND"	"TCGA-ER-A2ND"	NA	NA	NA	NA	NA
"TCGA-51-6867"	"TCGA-51-6867"	0.118968003	-0.149675832	-0.028562035	0.230928941	0.163988682
"TCGA-77-7138"	"TCGA-77-7138"	0.105094244	-0.094470339	-0.077596508	0.252577778	0.169993425
"TCGA-77-7139"	"TCGA-77-7139"	0.103494533	-0.085033085	-0.062292679	0.233912691	0.174345113
"TCGA-77-7141"	"TCGA-77-7141"	0.114825589	-0.086695606	-0.105424832	0.220141235	0.197820851
"TCGA-60-2704"	"TCGA-60-2704"	0.134235419	0.058334945	0.03187416	0.271605743	0.231980722
"TCGA-D3-A3CE"	"TCGA-D3-A3CE"	NA	NA	NA	NA	NA
"TCGA-D3-A3CF"	"TCGA-D3-A3CF"	NA	NA	NA	NA	NA
"TCGA-ER-A2NB"	"TCGA-ER-A2NB"	0.113874714	0.089873956	0.058957943	0.138971827	0.098299518
"TCGA-ER-A2NE"	"TCGA-ER-A2NE"	NA	NA	NA	NA	NA
"TCGA-HR-A2OH"	"TCGA-HR-A2OH"	NA	NA	NA	NA	NA
"TCGA-HR-A2OG"	"TCGA-HR-A2OG"	NA	NA	NA	NA	NA
"TCGA-D3-A3CB"	"TCGA-D3-A3CB"	NA	NA	NA	NA	NA
"TCGA-EE-A2MK"	"TCGA-EE-A2MK"	NA	NA	NA	NA	NA
"TCGA-EE-A2MU"	"TCGA-EE-A2MU"	NA	NA	NA	NA	NA
"TCGA-ER-A2NG"	"TCGA-ER-A2NG"	NA	NA	NA	NA	NA
"TCGA-DJ-A3V8"	"TCGA-DJ-A3V8"	0.168292268	-0.123271079	-0.094175436	0.255616484	0.17481463
"TCGA-DJ-A3V9"	"TCGA-DJ-A3V9"	0.179495795	-0.055498879	-0.082708761	0.258338704	0.189212347
"TCGA-DJ-A3VA"	"TCGA-DJ-A3VA"	0.175084012	-0.073591025	-0.066452669	0.267421616	0.200842867
"TCGA-DJ-A3VD"	"TCGA-DJ-A3VD"	0.170229982	0.016918601	0.049049785	0.273412611	0.215179179
"TCGA-DJ-A3VB"	"TCGA-DJ-A3VB"	0.157700042	0.051538166	-0.049547287	0.247008278	0.170409318
"TCGA-DJ-A3VE"	"TCGA-DJ-A3VE"	0.17307327	-0.02371538	-0.088005138	0.275557502	0.207713991
"TCGA-BT-A42B"	"TCGA-BT-A42B"	NA	NA	NA	NA	NA
"TCGA-BT-A42C"	"TCGA-BT-A42C"	0.098524115	-0.080485599	-0.124957518	0.256010238	0.170898842
"TCGA-GV-A40E"	"TCGA-GV-A40E"	0.13461591	-0.053738562	-0.107604621	0.241315713	0.143402319
"TCGA-DK-A3WW"	"TCGA-DK-A3WW"	0.126071408	-0.023275301	0.098894753	0.253517588	0.171820786
"TCGA-GV-A40G"	"TCGA-GV-A40G"	0.100403903	-0.025329004	-0.160201552	0.247616577	0.155468316
"TCGA-FJ-A3ZE"	"TCGA-FJ-A3ZE"	0.081812456	-0.118625798	-0.174738682	0.261175365	0.173105616
"TCGA-FJ-A3ZF"	"TCGA-FJ-A3ZF"	0.081135581	-0.089873956	-0.136666313	0.258991806	0.160719605
"TCGA-GC-A3YS"	"TCGA-GC-A3YS"	0.141158186	-0.056183447	-0.083058814	0.255864129	0.145963264
"TCGA-BR-8676"	"TCGA-BR-8676"	NA	NA	NA	NA	NA
"TCGA-BR-8486"	"TCGA-BR-8486"	0.067448649	-0.115594141	-0.035940992	0.190189079	0.114543753
"TCGA-BR-8678"	"TCGA-BR-8678"	0.067639838	-0.14718205	-0.154311442	0.212791464	0.097624313
"TCGA-FP-8631"	"TCGA-FP-8631"	0.044787634	-0.175689404	-0.201812885	0.169637053	0.080355057
"TCGA-BR-8588"	"TCGA-BR-8588"	0.076429026	-0.155347964	-0.042840601	0.190535128	0.120798645
"TCGA-BR-8589"	"TCGA-BR-8589"	0.049644863	-0.121901944	0.07592919	0.196250763	0.132105293
"TCGA-BR-8680"	"TCGA-BR-8680"	0.041755467	-0.170750737	-0.166008561	0.176263132	0.106846072
"TCGA-HU-8604"	"TCGA-HU-8604"	0.060574117	-0.09613286	0.049641095	0.201122274	0.117060035
"TCGA-BR-8590"	"TCGA-BR-8590"	0.074038491	-0.165323093	-0.047390754	0.187957702	0.144580141
"TCGA-BR-8682"	"TCGA-BR-8682"	0.080057176	-0.146204096	-0.082489002	0.19632074	0.143074162
"TCGA-HU-8608"	"TCGA-HU-8608"	0.054239223	-0.081903632	0.084170179	0.222951592	0.158186783
"TCGA-HU-8602"	"TCGA-HU-8602"	0.072931081	-0.080778986	-0.051133815	0.217343508	0.126393832
"TCGA-BR-8591"	"TCGA-BR-8591"	0.06507019	-0.206348256	-0.09593743	0.19418173	0.095556291
"TCGA-BR-8683"	"TCGA-BR-8683"	0.081789767	-0.162535925	-0.065960171	0.201609701	0.155121732
"TCGA-HU-8610"	"TCGA-HU-8610"	0.055888808	-0.050560212	-0.036777439	0.199581388	0.127298514
"TCGA-BR-8484"	"TCGA-BR-8484"	0.040939884	-0.152854182	-0.014110504	0.212235266	0.131688032
"TCGA-BR-8592"	"TCGA-BR-8592"	0.133019394	-0.241456798	-0.052094614	0.198847305	0.141499395
"TCGA-BR-8686"	"TCGA-BR-8686"	0.080005729	-0.101316016	0.022967188	0.20776485	0.146614454
"TCGA-IN-8663"	"TCGA-IN-8663"	0.063491914	-0.161068994	-0.160284573	0.212171706	0.162821626
"TCGA-AX-A05Z"	"TCGA-AX-A05Z"	0.015823363	-0.134908729	-0.035349894	0.07990937	0.031917563
"TCGA-BK-A0C9"	"TCGA-BK-A0C9"	0.036209437	-0.212753853	-0.156340572	0.079328871	0.029692414
"TCGA-AP-A051"	"TCGA-AP-A051"	0.021654471	-0.233730963	-0.17713846	0.123089522	0.082799911
"TCGA-AP-A05D"	"TCGA-AP-A05D"	0.06344745	-0.204734632	-0.18672896	0.056318445	0.017850831
"TCGA-AP-A05A"	"TCGA-AP-A05A"	0.050841272	0.067869995	-0.278514059	0.08261124	0.043425932
"TCGA-BK-A0CC"	"TCGA-BK-A0CC"	0.00221374	-0.235833564	-0.305570567	0.085810267	0.06729726
"TCGA-AP-A05N"	"TCGA-AP-A05N"	0.030215044	-0.178280981	-0.235947947	0.107998013	0.05925476
"TCGA-AP-A05J"	"TCGA-AP-A05J"	0.039237193	-0.240185458	-0.280588481	0.064385329	0.019910772
"TCGA-AP-A056"	"TCGA-AP-A056"	0.027764115	-0.200871715	-0.168811811	0.076427405	0.024742394
"TCGA-AP-A052"	"TCGA-AP-A052"	0.039123615	-0.207766289	-0.254762816	0.075506389	0.037124078
"TCGA-AP-A05H"	"TCGA-AP-A05H"	0.046223187	-0.246688851	-0.317082233	0.052612339	0.006108253
"TCGA-CM-6677"	"TCGA-CM-6677"	0.090169024	-0.001955908	-0.059509774	0.244975195	0.135356589
"TCGA-CM-6674"	"TCGA-CM-6674"	0.114859182	0.004743076	-0.046671441	0.219680932	0.126389283
"TCGA-CM-6675"	"TCGA-CM-6675"	0.105156902	-0.113882722	-0.079546447	0.224110679	0.147004985
"TCGA-CM-6676"	"TCGA-CM-6676"	0.099330536	-0.101804993	-0.108636673	0.218604766	0.134392358
"TCGA-CM-6678"	"TCGA-CM-6678"	0.100409191	-0.021466086	-0.077772926	0.22751689	0.140967623
"TCGA-AZ-6605"	"TCGA-AZ-6605"	0.111671012	0.015011591	-0.015309344	0.244191023	0.164796109
"TCGA-A6-6654"	"TCGA-A6-6654"	0.135263317	0.092269943	0.004769254	0.231152683	0.154400905
"TCGA-CM-6679"	"TCGA-CM-6679"	0.1170141	0.110313191	-0.057621849	0.236594325	0.175724393
"TCGA-CA-6716"	"TCGA-CA-6716"	0.117048042	-0.008557096	-0.104978087	0.249919723	0.174994169
"TCGA-CM-6680"	"TCGA-CM-6680"	0.122511112	-0.041367447	0.012999619	0.27112606	0.171144149
"TCGA-AZ-6607"	"TCGA-AZ-6607"	0.13375405	-0.044007922	-0.022044789	0.220856757	0.179276754
"TCGA-F4-6805"	"TCGA-F4-6805"	0.126476042	-0.020928212	-0.038671471	0.234872527	0.156667074
"TCGA-AA-3489"	"TCGA-AA-3489"	0.115830477	0.05378746	-0.004822281	0.254493474	0.180886007
"TCGA-AA-3496"	"TCGA-AA-3496"	0.098905509	0.004498588	-0.032515232	0.264520442	0.156926321
"TCGA-A6-5656"	"TCGA-A6-5656"	0.082092919	-0.015842852	-0.098385558	0.231208128	0.133659011
"TCGA-AZ-4616"	"TCGA-AZ-4616"	0.102883427	-0.033788304	-0.064323803	0.225549512	0.130010738
"TCGA-F4-6807"	"TCGA-F4-6807"	0.124492674	-0.006454495	0.016114231	0.250500533	0.157387969
"TCGA-AA-3511"	"TCGA-AA-3511"	0.095519361	0.01290899	-0.084455369	0.238548783	0.139182666
"TCGA-A6-5664"	"TCGA-A6-5664"	0.12352022	0.011099776	0.010511816	0.233608174	0.165631407
"TCGA-CA-5254"	"TCGA-CA-5254"	0.099576286	-0.077942919	-0.084398412	0.240936896	0.15576484
"TCGA-F4-6808"	"TCGA-F4-6808"	0.08450012	-0.021759472	-0.107619813	0.2256542	0.116115241
"TCGA-AZ-6603"	"TCGA-AZ-6603"	0.104696669	0.087624662	-0.063599205	0.248635094	0.157866889
"TCGA-A6-6651"	"TCGA-A6-6651"	0.13987743	0.032908146	0.011879959	0.244430454	0.158923099
"TCGA-F4-6809"	"TCGA-F4-6809"	0.121225976	0.052858404	-0.023325598	0.235854659	0.159833822
"TCGA-CA-6715"	"TCGA-CA-6715"	0.091511492	-0.089922854	-0.131189435	0.239891805	0.14264881
"TCGA-G4-6309"	"TCGA-G4-6309"	0.09717372	-0.095448293	-0.064056191	0.251424211	0.120015003
"TCGA-AZ-6606"	"TCGA-AZ-6606"	0.088290025	-0.032810351	-0.072731584	0.241934688	0.144223078
"TCGA-G4-6628"	"TCGA-G4-6628"	0.132885422	0.024106562	0.078475696	0.263976401	0.166210879
"TCGA-CM-5863"	"TCGA-CM-5863"	0.121251041	-0.068456767	-0.076253331	0.221991729	0.146370639
"TCGA-F4-6703"	"TCGA-F4-6703"	0.127372637	0.073199843	0.05195193	0.237574911	0.182433274
"TCGA-AD-6548"	"TCGA-AD-6548"	0.105109638	0.032663658	-0.050725402	0.232283398	0.131933045
"TCGA-F4-6704"	"TCGA-F4-6704"	0.131421522	0.03070775	-0.040014588	0.254298341	0.174994706
"TCGA-AZ-4323"	"TCGA-AZ-4323"	0.116272816	-0.030414364	0.15511347	0.276118971	0.21068022
"TCGA-F4-6806"	"TCGA-F4-6806"	0.102785935	0.094372544	-0.058396462	0.233482248	0.142732785
"TCGA-CK-6747"	"TCGA-CK-6747"	0.095802125	-0.076280398	-0.052085537	0.24069589	0.117258385
"TCGA-CA-5255"	"TCGA-CA-5255"	0.079594997	-0.111780122	-0.092590833	0.208058855	0.113967249
"TCGA-CK-6748"	"TCGA-CK-6748"	0.11867727	-0.015989545	-0.077895688	0.229408731	0.142934722
"TCGA-CK-6751"	"TCGA-CK-6751"	0.11012784	-0.036282087	-0.063923208	0.236521853	0.107243754
"TCGA-CA-6718"	"TCGA-CA-6718"	0.123938047	-0.053934153	0.020889714	0.277020661	0.171870453
"TCGA-A6-6780"	"TCGA-A6-6780"	0.094037924	0.08958057	0.024471098	0.25136236	0.120242495
"TCGA-CM-4751"	"TCGA-CM-4751"	0.10834946	-0.032027988	-0.017830086	0.234732933	0.140565387
"TCGA-A6-6782"	"TCGA-A6-6782"	0.103163843	0.121315171	-0.04277251	0.233588209	0.152703672
"TCGA-CA-6717"	"TCGA-CA-6717"	0.123369864	0.03770012	-0.001148503	0.242542913	0.174131618
"TCGA-CA-6719"	"TCGA-CA-6719"	0.114745327	-0.00317835	-0.061912568	0.235516383	0.153900844
"TCGA-CK-6746"	"TCGA-CK-6746"	0.103786882	0.054080846	0.010225021	0.269033737	0.158514587
"TCGA-CN-5361"	"TCGA-CN-5361"	0.152196048	-0.032810351	-0.06981211	0.243161736	0.174916955
"TCGA-BB-4224"	"TCGA-BB-4224"	0.087522571	-0.141265429	-0.079454122	0.268107453	0.147478604
"TCGA-CN-4740"	"TCGA-CN-4740"	0.150990302	-0.01036631	-0.00170595	0.250605842	0.17868174
"TCGA-CN-4729"	"TCGA-CN-4729"	0.106136464	0.024399948	-0.05158632	0.226607303	0.171844833
"TCGA-BA-4076"	"TCGA-BA-4076"	0.109125545	-0.120141627	-0.10780567	0.246830218	0.155572041
"TCGA-BB-4228"	"TCGA-BB-4228"	0.129937927	-0.003569531	-0.042831629	0.241735115	0.151104969
"TCGA-CN-5355"	"TCGA-CN-5355"	0.123883816	-0.022199552	-0.068999551	0.241269223	0.206957344
"TCGA-BA-4078"	"TCGA-BA-4078"	0.140335084	-0.084201824	-0.034058406	0.244663137	0.199118146
"TCGA-CN-4723"	"TCGA-CN-4723"	0.145782292	-0.076524886	-0.047640306	0.2392707	0.220102527
"TCGA-CN-4725"	"TCGA-CN-4725"	0.115897602	-0.065718497	-0.098681317	0.237671984	0.194889681
"TCGA-CN-5360"	"TCGA-CN-5360"	0.126667328	-0.032321374	0.074482146	0.244345686	0.203336542
"TCGA-BA-5153"	"TCGA-BA-5153"	0.172449388	-0.029240819	0.118605772	0.264769579	0.200930808
"TCGA-CN-4736"	"TCGA-CN-4736"	0.161158405	-0.033054839	0.039845592	0.24586629	0.181787959
"TCGA-CN-5374"	"TCGA-CN-5374"	0.112248353	-0.033494918	0.07073767	0.269250728	0.186115719
"TCGA-CN-5363"	"TCGA-CN-5363"	0.140485954	-0.017211987	0.007115086	0.25061203	0.164989178
"TCGA-BA-4074"	"TCGA-BA-4074"	0.089409407	-0.0974042	-0.035384743	0.248767415	0.129292162
"TCGA-CN-4728"	"TCGA-CN-4728"	0.134407408	0.049142179	0.028894051	0.254073116	0.195199364
"TCGA-CN-4741"	"TCGA-CN-4741"	0.100168977	-0.151436149	-0.05784567	0.247304977	0.195148365
"TCGA-CN-5365"	"TCGA-CN-5365"	0.096388793	-0.028996331	-0.030674734	0.253378428	0.150535884
"TCGA-CN-5366"	"TCGA-CN-5366"	0.11705101	-0.042638787	-0.028381239	0.235022738	0.179142709
"TCGA-CN-4731"	"TCGA-CN-4731"	0.106806636	-0.142585667	-0.05679552	0.242986465	0.177019569
"TCGA-CN-5367"	"TCGA-CN-5367"	0.131377047	-0.097795382	-0.085203529	0.239587364	0.158147137
"TCGA-CN-4734"	"TCGA-CN-4734"	0.116031662	-0.037504529	0.067542941	0.248577187	0.207721165
"TCGA-CN-5359"	"TCGA-CN-5359"	0.140166363	0.044545796	0.064180465	0.249901455	0.204600071
"TCGA-CN-5373"	"TCGA-CN-5373"	0.132708922	-0.046746193	0.021023742	0.230225687	0.200495653
"TCGA-CN-4726"	"TCGA-CN-4726"	0.093675198	-0.044301308	-0.058928642	0.22277118	0.144161398
"TCGA-BB-4223"	"TCGA-BB-4223"	0.140564946	-0.072906457	0.059423198	0.276834807	0.215219141
"TCGA-CN-4727"	"TCGA-CN-4727"	0.111442275	-0.018678918	-0.15167616	0.249162331	0.148694463
