"FID"	"IID"	"Sigs160.Wolf_Module4.TcellBcell.score"	"Sigs160.Wolf_Module5.TcellBcell.score"	"Sigs160.Wolf_NHI.5gene.score"	"Sigs160.Wolf_PD1.data"	"Sigs160.Wolf_PD1.PDL1.score"
"TCGA-HB-A3L4"	"TCGA-HB-A3L4"	-1.8828	-1.9036	-0.614	-2.585	-2.4185
"TCGA-DX-A3LT"	"TCGA-DX-A3LT"	0.2921	0.1901	-5e-04	0.353	-0.408
"TCGA-DX-A3LS"	"TCGA-DX-A3LS"	0.6688	0.5306	0.0945	1.242	0.743
"TCGA-IW-A3M6"	"TCGA-IW-A3M6"	-0.0019	-0.2531	0.0025	-0.034	-0.314
"TCGA-DX-A2IZ"	"TCGA-DX-A2IZ"	-1.7435	-1.628	-0.328	-3.196	-2.0045
"TCGA-FX-A2QS"	"TCGA-FX-A2QS"	-0.3726	-0.284	0.203	0.002	0.171
"TCGA-FX-A3NK"	"TCGA-FX-A3NK"	0.2717	0.0413	-0.0285	0.03	-0.244
"TCGA-K1-A3PO"	"TCGA-K1-A3PO"	0.9676	0.402	0.1735	0.071	0.0405
"TCGA-HB-A2OT"	"TCGA-HB-A2OT"	-0.4549	0.0167	-0.066	-0.7	-0.1375
"TCGA-DX-A2J1"	"TCGA-DX-A2J1"	0.8239	0.7974	-0.287	1.32	0.04
"TCGA-IW-A3M5"	"TCGA-IW-A3M5"	NA	NA	NA	NA	NA
"TCGA-IW-A3M4"	"TCGA-IW-A3M4"	-0.9064	-1.2395	-0.219	-1.41	-0.942
"TCGA-FX-A3NJ"	"TCGA-FX-A3NJ"	-0.285	-0.4661	0.3765	-0.868	-0.2665
"TCGA-DX-A2J4"	"TCGA-DX-A2J4"	1.3228	0.9703	-0.1665	0.748	0.5275
"TCGA-IS-A3K6"	"TCGA-IS-A3K6"	-0.1317	0.034	0.6135	1.657	1.3115
"TCGA-B0-4710"	"TCGA-B0-4710"	0.8784	0.5419	0.5845	0.717	0.5905
"TCGA-CZ-5462"	"TCGA-CZ-5462"	0.7458	0.9724	0.821	-0.333	0.3895
"TCGA-CZ-5455"	"TCGA-CZ-5455"	1.2579	1.4178	1.8975	2.083	2.036
"TCGA-CZ-5466"	"TCGA-CZ-5466"	1.5074	1.3154	0.575	1.731	1.068
"TCGA-B0-4821"	"TCGA-B0-4821"	0.612	0.4957	0.0295	1.874	0.202
"TCGA-B8-4621"	"TCGA-B8-4621"	0.1504	0.2994	-0.24	-0.62	-0.29
"TCGA-CZ-5453"	"TCGA-CZ-5453"	-0.6773	-0.6547	-0.491	-1.75	-0.475
"TCGA-CZ-5454"	"TCGA-CZ-5454"	0.5877	0.7598	0.1685	0.611	0.7565
"TCGA-B0-4810"	"TCGA-B0-4810"	1.3378	1.3219	0.8155	2.26	1.3475
"TCGA-CZ-4864"	"TCGA-CZ-4864"	1.2386	1.2768	1.7295	2.298	1.988
"TCGA-CZ-5456"	"TCGA-CZ-5456"	1.0838	0.7913	0.091	0.65	0.335
"TCGA-CZ-5464"	"TCGA-CZ-5464"	1.3867	1.3176	1.175	1.795	1.1455
"TCGA-B0-5402"	"TCGA-B0-5402"	0.5746	0.5038	0.5325	0.304	0.674
"TCGA-CZ-5458"	"TCGA-CZ-5458"	0.888	0.4392	-0.007	1.162	0.658
"TCGA-CZ-5451"	"TCGA-CZ-5451"	0.537	0.389	-0.0565	1.218	0.953
"TCGA-CZ-5452"	"TCGA-CZ-5452"	1.9062	1.6537	0.832	2.982	1.676
"TCGA-CZ-5460"	"TCGA-CZ-5460"	1.1717	0.9941	0.4505	2.024	1.8835
"TCGA-CZ-5468"	"TCGA-CZ-5468"	0.0872	0.178	0.1505	0.385	0.6435
"TCGA-B0-4706"	"TCGA-B0-4706"	0.6864	0.2574	0.309	1.133	0.367
"TCGA-CZ-5461"	"TCGA-CZ-5461"	0.7905	0.6443	0.495	0.542	0.504
"TCGA-CZ-5469"	"TCGA-CZ-5469"	-0.0353	-0.0997	-0.6125	0.835	-0.2945
"TCGA-BP-4770"	"TCGA-BP-4770"	0.1312	0.095	0.3215	-0.475	-0.402
"TCGA-CZ-5470"	"TCGA-CZ-5470"	1.2517	1.278	1.001	1.636	1.428
"TCGA-B0-4712"	"TCGA-B0-4712"	1.1848	1.2556	1.189	1.606	0.92
"TCGA-B0-5080"	"TCGA-B0-5080"	1.5086	0.9495	0.318	0.596	0.075
"TCGA-CZ-4863"	"TCGA-CZ-4863"	1.4378	1.2253	1.671	2.617	1.9685
"TCGA-CZ-5463"	"TCGA-CZ-5463"	0.3964	0.5351	0.812	0.463	0.861
"TCGA-B0-5399"	"TCGA-B0-5399"	1.1678	0.8395	0.7125	0.658	0.535
"TCGA-B0-4811"	"TCGA-B0-4811"	0.5142	0.4819	0.0135	0.094	-0.3065
"TCGA-B0-5400"	"TCGA-B0-5400"	0.7564	0.847	-0.03	1.016	1.0465
"TCGA-CZ-5457"	"TCGA-CZ-5457"	0.5604	0.673	0.501	0.685	0.8185
"TCGA-CZ-5465"	"TCGA-CZ-5465"	-0.1079	0.0045	0.5565	-0.826	0.4535
"TCGA-B0-4815"	"TCGA-B0-4815"	2.2289	2.0606	1.755	3.21	2.26
"TCGA-CZ-4866"	"TCGA-CZ-4866"	-0.0728	0.0898	-0.3555	-0.418	0.276
"TCGA-B0-4698"	"TCGA-B0-4698"	1.2715	1.4638	1.521	2.519	2.8215
"TCGA-B0-4816"	"TCGA-B0-4816"	0.5789	0.3952	-0.0725	0.466	-0.073
"TCGA-B4-5377"	"TCGA-B4-5377"	0.6207	0.5683	1.0995	0.947	1.0715
"TCGA-CZ-5459"	"TCGA-CZ-5459"	0.6769	0.6189	0.586	1.212	0.7195
"TCGA-B0-4818"	"TCGA-B0-4818"	1.2799	1.0632	0.5745	1.255	1.025
"TCGA-CZ-5467"	"TCGA-CZ-5467"	0.0951	0.0298	0.491	-0.018	-0.034
"TCGA-B4-5378"	"TCGA-B4-5378"	-0.3958	-0.5649	-0.2045	-1.316	-0.558
"TCGA-AK-3458"	"TCGA-AK-3458"	0.8255	0.5455	-0.1395	0.987	0.181
"TCGA-DB-5281"	"TCGA-DB-5281"	-1.4533	-1.7281	-0.9865	-1.684	-0.9185
"TCGA-E1-5322"	"TCGA-E1-5322"	-1.5837	-1.6344	-0.9255	-1.636	-1.3185
"TCGA-CS-5396"	"TCGA-CS-5396"	-1.4693	-1.5958	-1.011	-1.72	-1.176
"TCGA-DB-5273"	"TCGA-DB-5273"	-1.193	-1.2593	-0.0065	-2.219	-1.3865
"TCGA-E1-5304"	"TCGA-E1-5304"	-2.1243	-2.5083	-2.167	-2.474	-2.4965
"TCGA-DB-5274"	"TCGA-DB-5274"	-0.9606	-0.9607	-1.3395	-1.841	-2.5405
"TCGA-DB-5276"	"TCGA-DB-5276"	-0.7538	-0.9685	-0.1405	-1.375	-0.3495
"TCGA-DB-5277"	"TCGA-DB-5277"	-1.4891	-1.5249	-0.659	-2.062	-1.4935
"TCGA-CS-5395"	"TCGA-CS-5395"	-1.7005	-1.8921	-0.598	-2.147	-1.548
"TCGA-DB-5278"	"TCGA-DB-5278"	-1.487	-1.8757	-1.335	-2.26	-1.808
"TCGA-CS-4943"	"TCGA-CS-4943"	-1.5514	-1.6905	-1.2805	-1.54	-1.562
"TCGA-CS-4944"	"TCGA-CS-4944"	-1.3485	-1.5141	-0.7885	-1.579	-1.2545
"TCGA-E1-5311"	"TCGA-E1-5311"	-1.8134	-2.227	-1.585	-1.952	-1.447
"TCGA-CS-5390"	"TCGA-CS-5390"	-1.4967	-1.8868	-1.4515	-1.74	-1.4315
"TCGA-E1-5318"	"TCGA-E1-5318"	-1.9527	-2.2056	-1.5025	-2.876	-2.1405
"TCGA-CS-5393"	"TCGA-CS-5393"	-1.4722	-1.8707	-1.7755	-3.196	-1.8875
"TCGA-DH-5143"	"TCGA-DH-5143"	-1.5076	-1.7339	-0.68	-2.444	-1.3425
"TCGA-CS-4941"	"TCGA-CS-4941"	-0.0928	-0.2153	0.985	-0.478	0.4245
"TCGA-DB-5279"	"TCGA-DB-5279"	-1.059	-1.4352	-1.295	-2.005	-1.2245
"TCGA-E1-5302"	"TCGA-E1-5302"	-1.1185	-1.2833	-0.584	-2.255	-1.4175
"TCGA-CS-4942"	"TCGA-CS-4942"	-0.9675	-0.9448	0.161	-1.218	-0.4235
"TCGA-DB-5280"	"TCGA-DB-5280"	-1.694	-1.8475	-1.2145	-2.477	-1.636
"TCGA-DH-5142"	"TCGA-DH-5142"	-0.4908	-0.7105	-0.1725	-1.746	-1.591
"TCGA-DH-5144"	"TCGA-DH-5144"	-1.7341	-1.8437	-1.3135	-2.704	-2.045
"TCGA-DB-5270"	"TCGA-DB-5270"	-1.0133	-1.2209	-0.675	-2.492	-1.3575
"TCGA-DH-5140"	"TCGA-DH-5140"	-1.3157	-1.5114	-0.7475	-2.232	-1.535
"TCGA-DH-5141"	"TCGA-DH-5141"	-1.7465	-1.6405	-0.7365	-1.361	-1.3265
"TCGA-CS-5394"	"TCGA-CS-5394"	-2.1054	-2.3207	-1.5235	-3.196	-2.412
"TCGA-E1-5303"	"TCGA-E1-5303"	-1.4917	-1.4818	-1.0985	-1.835	-1.1995
"TCGA-A7-A0CH"	"TCGA-A7-A0CH"	-0.9368	-0.8754	-0.3785	-2.038	-1.3165
"TCGA-BH-A0BC"	"TCGA-BH-A0BC"	0.6773	0.5906	0.7295	0.273	-0.016
"TCGA-36-2549"	"TCGA-36-2549"	NA	NA	NA	NA	NA
"TCGA-36-2547"	"TCGA-36-2547"	NA	NA	NA	NA	NA
"TCGA-23-2643"	"TCGA-23-2643"	NA	NA	NA	NA	NA
"TCGA-36-2529"	"TCGA-36-2529"	NA	NA	NA	NA	NA
"TCGA-36-2530"	"TCGA-36-2530"	NA	NA	NA	NA	NA
"TCGA-04-1644"	"TCGA-04-1644"	NA	NA	NA	NA	NA
"TCGA-36-2537"	"TCGA-36-2537"	NA	NA	NA	NA	NA
"TCGA-42-2588"	"TCGA-42-2588"	NA	NA	NA	NA	NA
"TCGA-29-2436"	"TCGA-29-2436"	NA	NA	NA	NA	NA
"TCGA-42-2589"	"TCGA-42-2589"	NA	NA	NA	NA	NA
"TCGA-04-1353"	"TCGA-04-1353"	NA	NA	NA	NA	NA
"TCGA-13-2057"	"TCGA-13-2057"	NA	NA	NA	NA	NA
"TCGA-36-2540"	"TCGA-36-2540"	NA	NA	NA	NA	NA
"TCGA-13-2066"	"TCGA-13-2066"	NA	NA	NA	NA	NA
"TCGA-36-2552"	"TCGA-36-2552"	NA	NA	NA	NA	NA
"TCGA-42-2582"	"TCGA-42-2582"	NA	NA	NA	NA	NA
"TCGA-59-2372"	"TCGA-59-2372"	NA	NA	NA	NA	NA
"TCGA-29-2432"	"TCGA-29-2432"	NA	NA	NA	NA	NA
"TCGA-29-2434"	"TCGA-29-2434"	NA	NA	NA	NA	NA
"TCGA-36-2538"	"TCGA-36-2538"	NA	NA	NA	NA	NA
"TCGA-13-2071"	"TCGA-13-2071"	NA	NA	NA	NA	NA
"TCGA-13-2059"	"TCGA-13-2059"	NA	NA	NA	NA	NA
"TCGA-23-2647"	"TCGA-23-2647"	NA	NA	NA	NA	NA
"TCGA-04-1369"	"TCGA-04-1369"	NA	NA	NA	NA	NA
"TCGA-36-2543"	"TCGA-36-2543"	NA	NA	NA	NA	NA
"TCGA-29-2431"	"TCGA-29-2431"	NA	NA	NA	NA	NA
"TCGA-36-2534"	"TCGA-36-2534"	NA	NA	NA	NA	NA
"TCGA-23-2645"	"TCGA-23-2645"	NA	NA	NA	NA	NA
"TCGA-36-2533"	"TCGA-36-2533"	NA	NA	NA	NA	NA
"TCGA-36-2544"	"TCGA-36-2544"	NA	NA	NA	NA	NA
"TCGA-04-1516"	"TCGA-04-1516"	NA	NA	NA	NA	NA
"TCGA-13-2061"	"TCGA-13-2061"	NA	NA	NA	NA	NA
"TCGA-23-2649"	"TCGA-23-2649"	NA	NA	NA	NA	NA
"TCGA-36-2532"	"TCGA-36-2532"	NA	NA	NA	NA	NA
"TCGA-36-2545"	"TCGA-36-2545"	NA	NA	NA	NA	NA
"TCGA-13-2065"	"TCGA-13-2065"	NA	NA	NA	NA	NA
"TCGA-29-2429"	"TCGA-29-2429"	NA	NA	NA	NA	NA
"TCGA-42-2587"	"TCGA-42-2587"	NA	NA	NA	NA	NA
"TCGA-42-2591"	"TCGA-42-2591"	NA	NA	NA	NA	NA
"TCGA-23-2641"	"TCGA-23-2641"	NA	NA	NA	NA	NA
"TCGA-36-2548"	"TCGA-36-2548"	NA	NA	NA	NA	NA
"TCGA-HT-7605"	"TCGA-HT-7605"	-1.4632	-1.732	-1.1065	-1.584	-0.9095
"TCGA-CV-7438"	"TCGA-CV-7438"	0.2648	0.7993	1.6285	0.264	0.972
"TCGA-CV-7433"	"TCGA-CV-7433"	1.2045	1.6639	2.0685	2.221	1.9825
"TCGA-HT-7604"	"TCGA-HT-7604"	-1.8869	-2.0247	-0.8575	-2.692	-1.934
"TCGA-HT-7606"	"TCGA-HT-7606"	-1.9248	-2.2184	-1.314	-2.926	-2.559
"TCGA-HT-7470"	"TCGA-HT-7470"	-1.5229	-1.9865	-1.1185	-2.917	-1.961
"TCGA-HT-7608"	"TCGA-HT-7608"	-1.6911	-1.7595	-1.0045	-2.099	-1.303
"TCGA-CR-7383"	"TCGA-CR-7383"	0.9459	1.1347	1.065	1.032	0.6935
"TCGA-F7-7848"	"TCGA-F7-7848"	1.024	0.7406	-0.509	0.801	0.4985
"TCGA-DU-7301"	"TCGA-DU-7301"	-1.2969	-1.1704	-0.0785	-1.264	-0.6165
"TCGA-DU-7304"	"TCGA-DU-7304"	-1.2272	-1.5391	-1.2695	-2.474	-1.2925
"TCGA-HT-7601"	"TCGA-HT-7601"	-0.4214	-0.5372	0.2915	-0.836	-0.399
"TCGA-HT-7609"	"TCGA-HT-7609"	-1.6732	-1.8437	-1.0395	-2.256	-1.434
"TCGA-CV-7435"	"TCGA-CV-7435"	0.5777	0.9422	1.3725	0.382	0.7285
"TCGA-CR-7404"	"TCGA-CR-7404"	1.4604	1.4591	1.2345	1.394	1.8025
"TCGA-CV-7440"	"TCGA-CV-7440"	-0.2558	0.3538	0.8475	-0.791	0.256
"TCGA-CV-7428"	"TCGA-CV-7428"	0.5747	1.1621	2.3755	1.532	1.7585
"TCGA-CR-7368"	"TCGA-CR-7368"	0.7478	0.7903	0.964	0.825	0.8055
"TCGA-CV-7430"	"TCGA-CV-7430"	-1.2479	-1.0148	-0.0225	-1.009	-0.629
"TCGA-CR-7370"	"TCGA-CR-7370"	0.1354	0.4097	0.791	0.755	2.0635
"TCGA-CR-7376"	"TCGA-CR-7376"	1.7554	1.9954	2.1325	2.401	2.5085
"TCGA-HD-7832"	"TCGA-HD-7832"	-0.523	0.4721	1.894	0.534	1.2805
"TCGA-HT-7602"	"TCGA-HT-7602"	-1.345	-1.6204	-0.882	-2.579	-1.8545
"TCGA-HT-7603"	"TCGA-HT-7603"	-1.822	-2.3299	-1.5135	-3.196	-1.8995
"TCGA-DU-7302"	"TCGA-DU-7302"	-1.7723	-2.0803	-1.2105	-2.902	-1.753
"TCGA-DU-7309"	"TCGA-DU-7309"	-1.4359	-1.8484	-1.4275	-2.232	-1.314
"TCGA-HT-7480"	"TCGA-HT-7480"	-1.6712	-2.0417	-1.0925	-2.931	-1.8115
"TCGA-CR-7382"	"TCGA-CR-7382"	1.2981	1.6559	2.19	0.992	2.1705
"TCGA-CV-7434"	"TCGA-CV-7434"	-0.5642	0.2364	1.844	0.984	2.2315
"TCGA-CV-7432"	"TCGA-CV-7432"	-1.3228	-0.4216	1.4375	-1.228	-0.1245
"TCGA-CV-7437"	"TCGA-CV-7437"	-0.7798	-0.257	-0.037	-0.671	-0.141
"TCGA-CR-7369"	"TCGA-CR-7369"	0.5254	0.3786	0.277	-0.108	0.7885
"TCGA-DU-7306"	"TCGA-DU-7306"	-1.5107	-1.6049	0.509	-2.377	-0.937
"TCGA-HT-7607"	"TCGA-HT-7607"	-1.2964	-1.5349	-0.8385	-2.68	-1.501
"TCGA-CV-7429"	"TCGA-CV-7429"	-0.074	0.0877	0.651	0.92	1.269
"TCGA-VQ-A94T"	"TCGA-VQ-A94T"	-0.9572	-0.9069	-0.863	-1.922	-0.2115
"TCGA-VQ-A925"	"TCGA-VQ-A925"	0.228	0.1159	0.1115	-0.445	-0.15
"TCGA-VQ-A91W"	"TCGA-VQ-A91W"	0.49	0.4092	0.329	0.517	0.6215
"TCGA-VQ-A91E"	"TCGA-VQ-A91E"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PT"	"TCGA-VQ-A8PT"	NA	NA	NA	NA	NA
"TCGA-VQ-A91Y"	"TCGA-VQ-A91Y"	1.2731	1.2146	1.5415	1.019	0.906
"TCGA-VQ-A928"	"TCGA-VQ-A928"	-0.1785	-0.2177	-0.297	-0.467	-0.2975
"TCGA-3M-AB47"	"TCGA-3M-AB47"	1.0399	0.5393	-0.009	-0.465	-0.4295
"TCGA-VQ-AA64"	"TCGA-VQ-AA64"	0.0553	-0.0518	0.1255	0.035	-0.402
"TCGA-VQ-AA6G"	"TCGA-VQ-AA6G"	-0.4224	-0.2082	0.439	-0.922	0.111
"TCGA-VQ-A8E0"	"TCGA-VQ-A8E0"	-0.1393	0.021	-0.188	0.144	0.0065
"TCGA-VQ-A8PH"	"TCGA-VQ-A8PH"	0.7169	0.3745	-0.1295	0.522	-0.1665
"TCGA-VQ-A8PS"	"TCGA-VQ-A8PS"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PX"	"TCGA-VQ-A8PX"	0.5414	0.3588	0.299	-0.034	-0.298
"TCGA-3M-AB46"	"TCGA-3M-AB46"	-0.5953	-0.2885	0.473	-1.847	-1.645
"TCGA-IN-AB1V"	"TCGA-IN-AB1V"	0.194	-0.1567	-0.457	-0.562	-0.185
"TCGA-VQ-A91X"	"TCGA-VQ-A91X"	-0.9886	-1.0177	-0.9455	-1.45	-1.3035
"TCGA-VQ-A91K"	"TCGA-VQ-A91K"	0.3692	0.6276	0.274	0.572	0.508
"TCGA-VQ-A8PU"	"TCGA-VQ-A8PU"	-1.0102	-0.9656	-1.064	-2.344	-2.2245
"TCGA-VQ-A8PK"	"TCGA-VQ-A8PK"	-0.0906	0.3001	1.085	0.204	0.4345
"TCGA-VQ-AA6F"	"TCGA-VQ-AA6F"	1.2616	0.962	0.682	0.672	0.344
"TCGA-VQ-A94U"	"TCGA-VQ-A94U"	-0.4231	-0.4157	-0.4435	-1.415	-0.955
"TCGA-VQ-A927"	"TCGA-VQ-A927"	0.5504	0.3342	0.2075	-0.326	-0.0365
"TCGA-VQ-AA6I"	"TCGA-VQ-AA6I"	0.4885	0.4365	0.416	0.32	0.3475
"TCGA-VQ-A8E7"	"TCGA-VQ-A8E7"	-0.7359	-0.3512	0.084	-0.832	-0.69
"TCGA-VQ-A8PD"	"TCGA-VQ-A8PD"	1.9287	1.4465	0.8695	1.578	1.2435
"TCGA-VQ-A8PY"	"TCGA-VQ-A8PY"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PO"	"TCGA-VQ-A8PO"	1.2603	1.288	1.1395	1.664	1.2395
"TCGA-VQ-A91Z"	"TCGA-VQ-A91Z"	-1.5661	-1.5083	-0.9145	-0.304	-1.26
"TCGA-VQ-A91Q"	"TCGA-VQ-A91Q"	-0.4228	-0.2178	0.0135	-0.793	-0.3115
"TCGA-VQ-AA68"	"TCGA-VQ-AA68"	0.5706	0.5326	0.8785	0.373	0.4835
"TCGA-VQ-AA6K"	"TCGA-VQ-AA6K"	0.5597	0.5305	0.4365	0.574	0.3525
"TCGA-VQ-AA69"	"TCGA-VQ-AA69"	-0.2476	0.0135	0.959	2.367	1.6735
"TCGA-VQ-A94O"	"TCGA-VQ-A94O"	0.3949	0.168	0.3015	0.167	0.1635
"TCGA-VQ-A91S"	"TCGA-VQ-A91S"	0.4983	0.7922	1.292	0.279	1.062
"TCGA-VQ-A8PZ"	"TCGA-VQ-A8PZ"	NA	NA	NA	NA	NA
"TCGA-4Z-AA87"	"TCGA-4Z-AA87"	0.2399	0.2038	-0.149	0.6	1.1785
"TCGA-XF-A9SI"	"TCGA-XF-A9SI"	2.3788	2.2366	1.168	3.026	2.434
"TCGA-XF-A9T0"	"TCGA-XF-A9T0"	0.0468	0.1415	-0.5205	0.553	-0.14
"TCGA-ZF-AA52"	"TCGA-ZF-AA52"	-0.0952	0.1504	-0.607	-0.15	-0.421
"TCGA-4Z-AA7N"	"TCGA-4Z-AA7N"	2.4283	1.6374	0.2875	2.394	1.7975
"TCGA-4Z-AA80"	"TCGA-4Z-AA80"	-0.7831	-0.6672	0.813	-0.586	-0.3715
"TCGA-4Z-AA89"	"TCGA-4Z-AA89"	-1.0801	-0.9458	0.229	-0.934	-0.8735
"TCGA-DK-AA6U"	"TCGA-DK-AA6U"	-1.0916	-1.0514	-0.338	-0.991	-0.6285
"TCGA-G2-AA3B"	"TCGA-G2-AA3B"	-0.1639	0.1038	0.916	1.04	0.0795
"TCGA-4W-AA9R"	"TCGA-4W-AA9R"	NA	NA	NA	NA	NA
"TCGA-26-A7UX"	"TCGA-26-A7UX"	NA	NA	NA	NA	NA
"TCGA-4W-AA9T"	"TCGA-4W-AA9T"	NA	NA	NA	NA	NA
"TCGA-4W-AA9S"	"TCGA-4W-AA9S"	NA	NA	NA	NA	NA
"TCGA-06-A7TK"	"TCGA-06-A7TK"	NA	NA	NA	NA	NA
"TCGA-06-A7TL"	"TCGA-06-A7TL"	NA	NA	NA	NA	NA
"TCGA-QK-AA3J"	"TCGA-QK-AA3J"	0.1385	0.3186	0.4865	0.519	0.0955
"TCGA-QK-A8ZB"	"TCGA-QK-A8ZB"	0.112	0.3396	0.25	-0.511	-0.511
"TCGA-4P-AA8J"	"TCGA-4P-AA8J"	0.6322	0.958	0.766	1.534	1.147
"TCGA-QK-A8Z8"	"TCGA-QK-A8Z8"	-0.241	0.0831	0.213	-0.522	-0.3875
"TCGA-T3-A92N"	"TCGA-T3-A92N"	-0.1514	0.4812	1.6715	0.867	1.4775
"TCGA-QK-A8Z9"	"TCGA-QK-A8Z9"	0.4459	0.6134	1.282	0.361	0.555
"TCGA-QK-A8ZA"	"TCGA-QK-A8ZA"	-0.9103	-0.5282	0.397	-0.317	1.356
"TCGA-QK-A8Z7"	"TCGA-QK-A8Z7"	-0.3638	-0.3214	-1.1415	-1.058	-1.348
"TCGA-QK-AA3K"	"TCGA-QK-AA3K"	0.6082	0.6788	0.408	1.003	0.626
"TCGA-BA-A8YP"	"TCGA-BA-A8YP"	-0.6286	-0.3171	0.028	-0.679	-0.334
"TCGA-B8-A8YJ"	"TCGA-B8-A8YJ"	1.3504	0.8878	-0.0725	1.029	0.643
"TCGA-WX-AA46"	"TCGA-WX-AA46"	-0.7334	-0.7853	0.4465	-1.437	-0.6615
"TCGA-2Y-A9H9"	"TCGA-2Y-A9H9"	-0.6604	-0.4004	0.2545	-0.55	-0.8655
"TCGA-5C-AAPD"	"TCGA-5C-AAPD"	1.09	1.2705	1.155	2.054	1.1335
"TCGA-WX-AA47"	"TCGA-WX-AA47"	-1.9274	-1.6441	-1.1025	-2.433	-1.884
"TCGA-DD-AADP"	"TCGA-DD-AADP"	-0.229	-0.327	0.4365	-0.349	-0.77
"TCGA-2Y-A9H7"	"TCGA-2Y-A9H7"	-0.3871	-0.7116	0.0775	-0.937	-1.7075
"TCGA-DD-AADW"	"TCGA-DD-AADW"	-0.8037	-0.9785	-0.605	-1.018	-1.226
"TCGA-WJ-A86L"	"TCGA-WJ-A86L"	-1.0114	-0.8249	-0.218	-1.25	-1.078
"TCGA-DD-AADV"	"TCGA-DD-AADV"	-0.6653	-0.5097	0.403	-1.017	-1.0645
"TCGA-2Y-A9H8"	"TCGA-2Y-A9H8"	0.3092	0.4578	0.522	1.367	0.1655
"TCGA-XR-A8TD"	"TCGA-XR-A8TD"	1.0107	1.2854	1.1875	2.582	1.433
"TCGA-3K-AAZ8"	"TCGA-3K-AAZ8"	-0.309	-0.2854	0.7125	0.139	-0.6485
"TCGA-WX-AA44"	"TCGA-WX-AA44"	-0.4047	-0.2647	-0.4095	1.016	-0.316
"TCGA-2Y-A9GZ"	"TCGA-2Y-A9GZ"	-1.1003	-1.0388	-0.328	-2.335	-1.578
"TCGA-DD-AAEG"	"TCGA-DD-AAEG"	-1.4223	-1.211	-0.4165	-2.487	-1.752
"TCGA-2Y-A9HA"	"TCGA-2Y-A9HA"	-1.1467	-0.8546	0.3995	-2.184	-1.4905
"TCGA-KK-A8I7"	"TCGA-KK-A8I7"	NA	NA	NA	NA	NA
"TCGA-XQ-A8TB"	"TCGA-XQ-A8TB"	-0.7784	-0.7168	-0.601	-0.67	-1.0175
"TCGA-KK-A8I9"	"TCGA-KK-A8I9"	-0.1567	-0.1596	-0.4485	0.739	0.3505
"TCGA-EJ-A8FO"	"TCGA-EJ-A8FO"	NA	NA	NA	NA	NA
"TCGA-V1-A8MG"	"TCGA-V1-A8MG"	-0.0906	-0.2637	-0.2245	0.788	-0.127
"TCGA-3X-AAV9"	"TCGA-3X-AAV9"	1.5924	1.2927	-0.0345	1.942	0.745
"TCGA-4G-AAZO"	"TCGA-4G-AAZO"	-0.562	-0.3338	0.326	-0.565	-0.653
"TCGA-ZH-A8Y1"	"TCGA-ZH-A8Y1"	-0.9949	-0.7233	0.093	1.284	0.339
"TCGA-W5-AA36"	"TCGA-W5-AA36"	-1.0182	-0.74	-0.596	-1.373	-1.3955
"TCGA-W5-AA2W"	"TCGA-W5-AA2W"	-0.3226	-0.1481	0.5935	3.165	1.409
"TCGA-3X-AAVA"	"TCGA-3X-AAVA"	0.2343	-0.0544	-0.167	-0.265	-0.6865
"TCGA-W5-AA2I"	"TCGA-W5-AA2I"	-1.3227	-1.2079	-1.133	-2.165	-2.187
"TCGA-W5-AA2X"	"TCGA-W5-AA2X"	-1.6473	-1.6113	-1.7315	-2.784	-2.252
"TCGA-W5-AA38"	"TCGA-W5-AA38"	-1.1368	-0.7669	0.272	1.697	0.344
"TCGA-ZH-A8Y2"	"TCGA-ZH-A8Y2"	-0.7467	-0.5593	-0.1665	-1.655	-1.0885
"TCGA-XK-AAJT"	"TCGA-XK-AAJT"	-0.2562	-0.3167	-0.212	-0.696	-0.8485
"TCGA-YL-A9WY"	"TCGA-YL-A9WY"	0.8897	0.7212	0.4595	1.423	0.466
"TCGA-V1-A9Z9"	"TCGA-V1-A9Z9"	-0.8418	-0.8274	-0.8475	-0.912	-1.232
"TCGA-ZG-A9L9"	"TCGA-ZG-A9L9"	NA	NA	NA	NA	NA
"TCGA-EJ-AB27"	"TCGA-EJ-AB27"	0.5943	0.1166	-0.25	0.358	-0.1095
"TCGA-XK-AAIR"	"TCGA-XK-AAIR"	-0.0192	-0.3486	-0.668	-0.167	-0.6475
"TCGA-ZG-A9KY"	"TCGA-ZG-A9KY"	0.9836	0.5957	0.631	1.684	1.2385
"TCGA-ZG-A9L6"	"TCGA-ZG-A9L6"	-0.2193	-0.4263	-0.419	-0.82	-0.6245
"TCGA-V1-A9ZG"	"TCGA-V1-A9ZG"	-0.7383	-0.8146	-0.5655	-0.594	-0.6305
"TCGA-V1-A9OQ"	"TCGA-V1-A9OQ"	-0.1473	-0.4161	-1.192	0.147	-0.6785
"TCGA-V1-A9O5"	"TCGA-V1-A9O5"	0.5395	0.364	0.606	0.41	-0.246
"TCGA-Y6-A9XI"	"TCGA-Y6-A9XI"	-0.9292	-1.0862	-1.5415	-0.648	-1.0565
"TCGA-HC-A9TE"	"TCGA-HC-A9TE"	0.9379	0.5833	-0.266	-0.025	-0.233
