"FID"	"IID"	"Sigs160.Wolf_TGFB.PCA.17349583"	"Sigs160.Wolf_TGFB.score.21050467"	"Sigs160.Wolf_TREM1.data"	"Sigs160.Wolf_Troester.WoundSig.19887484"	"Core56.Adaptive.Receptor_BCR.Richness.Log10"
"TCGA-55-7574"	"TCGA-55-7574"	1.2662	0.5363	3.589	0.9304	1.968482949
"TCGA-ET-A25G"	"TCGA-ET-A25G"	0.368	0.2217	2.965	0.0252	NA
"TCGA-FU-A23K"	"TCGA-FU-A23K"	0.0364	-0.337	-0.589	0.0083	1.397940009
"TCGA-ET-A25L"	"TCGA-ET-A25L"	0.9321	0.4084	1.635	0.2321	NA
"TCGA-ET-A25M"	"TCGA-ET-A25M"	0.8117	0.2539	0.863	0.0541	NA
"TCGA-ET-A25R"	"TCGA-ET-A25R"	0.4242	0.1721	1.472	-0.1504	0.477121255
"TCGA-BJ-A28T"	"TCGA-BJ-A28T"	0.2314	-0.0782	0.482	0.3044	2.053078443
"TCGA-10-0925"	"TCGA-10-0925"	NA	NA	NA	NA	NA
"TCGA-24-2023"	"TCGA-24-2023"	-0.5833	-0.1501	0.768	-0.1455	0.903089987
"TCGA-30-1853"	"TCGA-30-1853"	NA	NA	NA	NA	NA
"TCGA-30-1880"	"TCGA-30-1880"	NA	NA	NA	NA	NA
"TCGA-31-1953"	"TCGA-31-1953"	1.23	0.2855	1.659	0.1814	0.477121255
"TCGA-61-1724"	"TCGA-61-1724"	0.3216	-0.0667	0.74	0.1585	2.551449998
"TCGA-24-1920"	"TCGA-24-1920"	NA	NA	NA	NA	NA
"TCGA-24-2026"	"TCGA-24-2026"	-0.2053	-0.2793	0.28	-0.1574	2.475671188
"TCGA-30-1859"	"TCGA-30-1859"	NA	NA	NA	NA	NA
"TCGA-30-1887"	"TCGA-30-1887"	NA	NA	NA	NA	NA
"TCGA-31-1955"	"TCGA-31-1955"	NA	NA	NA	NA	NA
"TCGA-61-1728"	"TCGA-61-1728"	-0.0834	-0.0758	0.743	0.1538	1.079181246
"TCGA-24-1923"	"TCGA-24-1923"	NA	NA	NA	NA	NA
"TCGA-24-2027"	"TCGA-24-2027"	-0.4295	-0.053	-0.923	0.2	0.301029996
"TCGA-30-1860"	"TCGA-30-1860"	0.2437	-0.2177	0.976	-0.0547	2.440909082
"TCGA-30-1891"	"TCGA-30-1891"	0.9979	0.2066	2.07	0.1615	1.591064607
"TCGA-31-1956"	"TCGA-31-1956"	1.2726	0.414	2.244	0.1697	2.894316063
"TCGA-61-1743"	"TCGA-61-1743"	-0.3864	-0.1558	-0.474	-0.1913	2.155336037
"TCGA-24-1924"	"TCGA-24-1924"	-0.1124	-0.1998	1.381	0.0425	2.305351369
"TCGA-24-2029"	"TCGA-24-2029"	NA	NA	NA	NA	NA
"TCGA-30-1861"	"TCGA-30-1861"	NA	NA	NA	NA	0.301029996
"TCGA-30-1892"	"TCGA-30-1892"	NA	NA	NA	NA	0.84509804
"TCGA-31-1959"	"TCGA-31-1959"	NA	NA	NA	NA	1.591064607
"TCGA-61-1917"	"TCGA-61-1917"	0.3802	-0.0182	1.366	-0.0419	0.477121255
"TCGA-24-1927"	"TCGA-24-1927"	NA	NA	NA	NA	NA
"TCGA-25-1870"	"TCGA-25-1870"	-0.4833	-0.1501	-0.467	-0.1244	NA
"TCGA-30-1862"	"TCGA-30-1862"	0.7399	0.2094	0.07	0.17	2.089905111
"TCGA-31-1944"	"TCGA-31-1944"	0.3417	0.2478	1.37	0.2596	2.089905111
"TCGA-57-1992"	"TCGA-57-1992"	NA	NA	NA	NA	NA
"TCGA-61-1918"	"TCGA-61-1918"	-0.1829	-0.1046	0.97	-0.0493	0.77815125
"TCGA-24-1928"	"TCGA-24-1928"	NA	NA	NA	NA	1.414973348
"TCGA-25-1871"	"TCGA-25-1871"	-1.0358	-0.3891	-1.506	-0.3982	NA
"TCGA-30-1866"	"TCGA-30-1866"	NA	NA	NA	NA	0.477121255
"TCGA-31-1946"	"TCGA-31-1946"	NA	NA	NA	NA	1.505149978
"TCGA-57-1993"	"TCGA-57-1993"	-0.381	-0.0132	1.413	0.2775	0.84509804
"TCGA-24-1930"	"TCGA-24-1930"	0.7271	0.1583	0.823	0.0633	2.324282455
"TCGA-25-1877"	"TCGA-25-1877"	NA	NA	NA	NA	2.071882007
"TCGA-61-1721"	"TCGA-61-1721"	0.5931	0.3082	0.492	0.3433	NA
"TCGA-31-1951"	"TCGA-31-1951"	1.0126	0.5477	1.74	0.3253	1.897627091
"TCGA-04-1654"	"TCGA-04-1654"	NA	NA	NA	NA	NA
"TCGA-24-2020"	"TCGA-24-2020"	-0.028	-0.3111	0.052	-0.2104	NA
"TCGA-25-1878"	"TCGA-25-1878"	NA	NA	NA	NA	NA
"TCGA-EM-A3O6"	"TCGA-EM-A3O6"	-1.0036	-0.4307	-2.358	-0.622	NA
"TCGA-FE-A3PB"	"TCGA-FE-A3PB"	1.0804	0.474	0.805	0.2718	1.491361694
"TCGA-FE-A3PC"	"TCGA-FE-A3PC"	0.2074	-0.0725	0.904	-0.1914	NA
"TCGA-BJ-A3PU"	"TCGA-BJ-A3PU"	-0.2759	-0.3299	2.509	-0.4886	1.278753601
"TCGA-FY-A3R8"	"TCGA-FY-A3R8"	0.2605	-0.0052	2.16	-0.278	NA
"TCGA-BJ-A3PR"	"TCGA-BJ-A3PR"	0.2405	-0.0634	1.157	0.143	2.365487985
"TCGA-EM-A3OB"	"TCGA-EM-A3OB"	-1.3146	-0.7135	0.477	-0.5913	NA
"TCGA-FY-A3R6"	"TCGA-FY-A3R6"	0.2939	0.0435	2.977	0.1996	2.445604203
"TCGA-FY-A3I5"	"TCGA-FY-A3I5"	-0.1781	-0.4002	0.128	0.052	1.414973348
"TCGA-GV-A3JV"	"TCGA-GV-A3JV"	0.1156	0.1158	-1.712	0.1291	1.491361694
"TCGA-EM-A3O7"	"TCGA-EM-A3O7"	-0.8834	-0.3159	-0.929	-0.5486	NA
"TCGA-FE-A3PD"	"TCGA-FE-A3PD"	-0.2801	-0.154	1.387	-0.2863	1.397940009
"TCGA-BJ-A3PT"	"TCGA-BJ-A3PT"	0.2762	-0.1797	1.581	0.0797	NA
"TCGA-EM-A3FR"	"TCGA-EM-A3FR"	-0.9308	-0.7329	-1.18	-0.1992	0.477121255
"TCGA-FY-A3R9"	"TCGA-FY-A3R9"	-1.4597	-0.737	0.344	-0.4284	NA
"TCGA-FY-A3ON"	"TCGA-FY-A3ON"	-0.2109	0.0547	1.125	0.2116	1.698970004
"TCGA-FE-A3PA"	"TCGA-FE-A3PA"	-0.3825	-0.0428	1.54	-0.2109	NA
"TCGA-56-8307"	"TCGA-56-8307"	-0.2499	-0.1075	1.914	0.5031	1.556302501
"TCGA-56-8305"	"TCGA-56-8305"	0.8769	0.5743	1.867	0.8396	2.359835482
"TCGA-EL-A3T6"	"TCGA-EL-A3T6"	0.0524	-0.0795	1.935	-0.1215	2.161368002
"TCGA-FY-A3RA"	"TCGA-FY-A3RA"	-0.5839	-0.2995	1.433	-0.4273	NA
"TCGA-EM-A3O3"	"TCGA-EM-A3O3"	0.4378	-0.0821	3.7	-0.2242	1.591064607
"TCGA-DJ-A13L"	"TCGA-DJ-A13L"	0.8837	0.2926	2.441	0.1693	1.763427994
"TCGA-GV-A3QI"	"TCGA-GV-A3QI"	-1.1103	-0.5639	0.885	-0.1514	NA
"TCGA-EM-A3O8"	"TCGA-EM-A3O8"	-1.1255	-0.6508	2.08	-0.58	NA
"TCGA-GD-A3OS"	"TCGA-GD-A3OS"	1.3173	0.5885	1.28	0.7111	0.77815125
"TCGA-BT-A3PK"	"TCGA-BT-A3PK"	1.3457	0.7091	2.05	0.7667	1.431363764
"TCGA-GD-A3OP"	"TCGA-GD-A3OP"	0.2738	0.1947	-0.696	0.2078	1.079181246
"TCGA-EM-A3O9"	"TCGA-EM-A3O9"	-0.3881	-0.4945	-0.648	-0.3674	NA
"TCGA-EM-A3OA"	"TCGA-EM-A3OA"	-1.9749	-0.9462	-0.961	-0.8181	1.612783857
"TCGA-H2-A3RI"	"TCGA-H2-A3RI"	-0.3046	-0.2821	0.498	-0.3949	0.477121255
"TCGA-58-8386"	"TCGA-58-8386"	0.8012	0.6029	2.708	1.2107	1.602059991
"TCGA-58-8387"	"TCGA-58-8387"	0.0195	-0.0925	1.672	0.5403	2.127104798
"TCGA-GC-A3RB"	"TCGA-GC-A3RB"	-0.7437	-0.0433	-0.744	-0.0773	1.176091259
"TCGA-GV-A3QG"	"TCGA-GV-A3QG"	1.5841	0.53	0.233	0.3078	2.123851641
"TCGA-GV-A3QH"	"TCGA-GV-A3QH"	-1.6733	-0.6253	-1.258	-0.6568	NA
"TCGA-H2-A3RH"	"TCGA-H2-A3RH"	-0.9094	-0.3478	0.779	0.0408	NA
"TCGA-GD-A3OQ"	"TCGA-GD-A3OQ"	0.6563	0.4618	2.823	0.4893	NA
"TCGA-56-8309"	"TCGA-56-8309"	1.3347	0.8377	1.903	1.0725	2.209515015
"TCGA-56-8308"	"TCGA-56-8308"	0.9515	0.6909	1.19	1.0699	2.260071388
"TCGA-05-4434"	"TCGA-05-4434"	NA	NA	NA	NA	1.672097858
"TCGA-05-4398"	"TCGA-05-4398"	0.8407	0.3573	4.77	0.5333	1.954242509
"TCGA-73-4668"	"TCGA-73-4668"	1.1075	0.6224	5.437	0.4301	2.376576957
"TCGA-73-4662"	"TCGA-73-4662"	0.3521	0.0869	3.181	0.364	2.053078443
"TCGA-05-4395"	"TCGA-05-4395"	0.0915	0.1311	3.192	0.3602	1.204119983
"TCGA-73-4666"	"TCGA-73-4666"	0.4426	-0.0069	1.916	0.1602	1.447158031
"TCGA-73-4659"	"TCGA-73-4659"	0.8333	0.316	4.592	0.7563	1.954242509
"TCGA-05-4418"	"TCGA-05-4418"	0.5396	0.1044	3.648	0.6164	2.037426498
"TCGA-38-4628"	"TCGA-38-4628"	0.5312	0.0916	3.351	0.3843	0.84509804
"TCGA-73-4677"	"TCGA-73-4677"	-0.2004	-0.2105	2.521	0.4149	1.785329835
"TCGA-73-4670"	"TCGA-73-4670"	0.9495	0.447	3.796	0.5742	1.832508913
"TCGA-05-4432"	"TCGA-05-4432"	0.5275	0.2037	2.909	0.3268	2.206825876
"TCGA-05-4422"	"TCGA-05-4422"	-0.7096	-0.4185	2.655	0.037	2.049218023
"TCGA-05-4426"	"TCGA-05-4426"	0.1677	0.2166	4.694	0.2636	0.477121255
"TCGA-05-4403"	"TCGA-05-4403"	0.504	0.2989	3.156	0.7821	1.716003344
"TCGA-49-4507"	"TCGA-49-4507"	0.3593	0.1309	2.312	0.4545	1.681241237
"TCGA-49-4486"	"TCGA-49-4486"	-1.2314	-0.9281	2.275	-0.011	0.954242509
"TCGA-49-4505"	"TCGA-49-4505"	0.6626	0.4168	5.625	0.7092	1.653212514
"TCGA-49-4506"	"TCGA-49-4506"	0.2281	-0.2181	4.187	0.4901	1.62324929
"TCGA-05-4389"	"TCGA-05-4389"	-0.009	-0.1812	2.44	0.3417	1.505149978
"TCGA-05-4420"	"TCGA-05-4420"	-0.161	0.1043	3.394	0.1182	1.982271233
"TCGA-38-4627"	"TCGA-38-4627"	1.9891	0.9754	3.814	1.1844	1.146128036
"TCGA-49-4494"	"TCGA-49-4494"	0.2746	0.0655	4.532	0.4077	1.342422681
"TCGA-49-4501"	"TCGA-49-4501"	0.7283	0.2617	2.532	0.6399	1.431363764
"TCGA-05-4397"	"TCGA-05-4397"	NA	NA	NA	NA	1.176091259
"TCGA-44-3396"	"TCGA-44-3396"	1.3754	0.6029	3.173	0.7139	2.423245874
"TCGA-05-4402"	"TCGA-05-4402"	0.5721	0.4149	2.98	0.6242	1.934498451
"TCGA-49-4510"	"TCGA-49-4510"	0.3121	0.0766	4.486	0.5656	1.770852012
"TCGA-05-4430"	"TCGA-05-4430"	1.1509	0.6665	5.184	0.8811	1.51851394
"TCGA-73-4675"	"TCGA-73-4675"	0.6237	0.283	3.16	0.3948	0.84509804
"TCGA-05-4382"	"TCGA-05-4382"	1.3533	0.6156	3.763	0.5738	2.463892989
"TCGA-IS-A3K8"	"TCGA-IS-A3K8"	NA	NA	NA	NA	NA
"TCGA-IS-A3K7"	"TCGA-IS-A3K7"	0.9274	0.5226	2.199	0.0358	NA
"TCGA-HB-A3L4"	"TCGA-HB-A3L4"	0.8233	0.0748	-1.671	-0.542	NA
"TCGA-DX-A3LT"	"TCGA-DX-A3LT"	1.8423	0.598	0.036	0.0243	NA
"TCGA-DX-A3LS"	"TCGA-DX-A3LS"	2.3436	0.7759	0.451	0.1815	NA
"TCGA-IW-A3M6"	"TCGA-IW-A3M6"	1.5153	0.6639	-0.889	0.1161	NA
"TCGA-DX-A2IZ"	"TCGA-DX-A2IZ"	-0.6645	-0.2439	-0.986	-0.3223	NA
"TCGA-FX-A2QS"	"TCGA-FX-A2QS"	0.4149	0.4625	-0.559	0.1192	0.477121255
"TCGA-FX-A3NK"	"TCGA-FX-A3NK"	1.688	0.9785	-0.136	0.8271	1.397940009
"TCGA-K1-A3PO"	"TCGA-K1-A3PO"	0.915	0.6858	1.006	0.2482	NA
"TCGA-HB-A2OT"	"TCGA-HB-A2OT"	2.4703	0.8205	3.838	0.2065	0.301029996
"TCGA-DX-A2J1"	"TCGA-DX-A2J1"	1.0381	0.5436	2.342	0.1116	0.301029996
"TCGA-IW-A3M5"	"TCGA-IW-A3M5"	NA	NA	NA	NA	NA
"TCGA-IW-A3M4"	"TCGA-IW-A3M4"	0.8554	0.2716	-1.347	0.0796	NA
"TCGA-FX-A3NJ"	"TCGA-FX-A3NJ"	0.3189	0.0153	-2.667	-0.0546	0.477121255
"TCGA-DX-A2J4"	"TCGA-DX-A2J4"	1.4746	0.6852	1.257	0.2608	1.763427994
"TCGA-IS-A3K6"	"TCGA-IS-A3K6"	-0.869	-0.3187	-2.734	-0.161	NA
"TCGA-B0-4710"	"TCGA-B0-4710"	0.4156	0.1163	-0.603	0.3402	1.602059991
"TCGA-CZ-5462"	"TCGA-CZ-5462"	-0.3512	-0.3056	0.94	-0.1547	1.230448921
"TCGA-CZ-5455"	"TCGA-CZ-5455"	0.2002	-0.0076	0.158	-0.083	NA
"TCGA-CZ-5466"	"TCGA-CZ-5466"	0.6541	0.251	0.035	0.2526	NA
"TCGA-B0-4821"	"TCGA-B0-4821"	1.2549	0.3302	3.286	0.281	0.477121255
"TCGA-B8-4621"	"TCGA-B8-4621"	-0.4861	-0.1353	0.669	-0.048	0.301029996
"TCGA-CZ-5453"	"TCGA-CZ-5453"	-0.1251	-0.0972	-0.554	-0.317	NA
"TCGA-CZ-5454"	"TCGA-CZ-5454"	0.7251	0.0676	1.846	-0.3414	NA
"TCGA-B0-4810"	"TCGA-B0-4810"	0.9697	0.4087	-0.011	0.0977	0.903089987
"TCGA-CZ-4864"	"TCGA-CZ-4864"	-0.2595	-0.2063	-0.494	-0.1859	0.84509804
"TCGA-CZ-5456"	"TCGA-CZ-5456"	1.0952	0.3964	0.012	-0.1133	1.929418926
"TCGA-CZ-5464"	"TCGA-CZ-5464"	0.6032	0.2229	0.099	0.2013	0.903089987
"TCGA-B0-5402"	"TCGA-B0-5402"	0.4523	0.0902	-0.846	0.061	0.954242509
"TCGA-CZ-5458"	"TCGA-CZ-5458"	-0.131	0.0953	-0.567	-0.1032	NA
"TCGA-CZ-5451"	"TCGA-CZ-5451"	-0.2587	-0.1627	-0.976	-0.2957	0.301029996
"TCGA-CZ-5452"	"TCGA-CZ-5452"	-0.1531	-0.2166	-1.49	-0.2889	1.73239376
"TCGA-CZ-5460"	"TCGA-CZ-5460"	-0.1678	-0.0214	-0.233	-0.0884	0.698970004
"TCGA-CZ-5468"	"TCGA-CZ-5468"	1.1992	0.4877	3.454	-0.135	NA
"TCGA-B0-4706"	"TCGA-B0-4706"	0.271	0.1861	-1.808	0.0068	NA
"TCGA-CZ-5461"	"TCGA-CZ-5461"	0.313	0.3092	0.056	0.0682	NA
"TCGA-CZ-5469"	"TCGA-CZ-5469"	0.3478	0.3323	1.667	0.0337	NA
"TCGA-BP-4770"	"TCGA-BP-4770"	2.2377	1.0279	3.182	0.4749	NA
"TCGA-CZ-5470"	"TCGA-CZ-5470"	-0.1747	0.0237	0.201	-0.0251	1.380211242
"TCGA-B0-4712"	"TCGA-B0-4712"	1.3942	0.4489	1.569	0.0916	0.602059991
"TCGA-B0-5080"	"TCGA-B0-5080"	1.522	0.8212	0.37	0.4645	2.29666519
"TCGA-CZ-4863"	"TCGA-CZ-4863"	-0.0676	-0.0301	0.789	-0.1874	NA
"TCGA-CZ-5463"	"TCGA-CZ-5463"	-0.4808	-0.4374	-0.635	-0.4076	NA
"TCGA-B0-5399"	"TCGA-B0-5399"	0.1732	0.1665	-1.416	-0.0534	NA
"TCGA-B0-4811"	"TCGA-B0-4811"	0.2124	0.1231	-1.575	0.1851	NA
"TCGA-B0-5400"	"TCGA-B0-5400"	1.2046	0.3713	1.714	0.3259	NA
"TCGA-CZ-5457"	"TCGA-CZ-5457"	-0.1491	-0.0682	-0.728	-0.3263	1.51851394
"TCGA-CZ-5465"	"TCGA-CZ-5465"	-0.1949	-0.0816	0.138	-0.0561	0.602059991
"TCGA-B0-4815"	"TCGA-B0-4815"	0.5221	0.1324	-0.805	0.2687	2.469822016
"TCGA-CZ-4866"	"TCGA-CZ-4866"	-0.8723	-0.2735	2.192	-0.3423	0.477121255
"TCGA-B0-4698"	"TCGA-B0-4698"	0.7153	0.0428	1.053	-0.0899	0.954242509
"TCGA-B0-4816"	"TCGA-B0-4816"	0.2991	0.2259	1.672	-0.0918	NA
"TCGA-B4-5377"	"TCGA-B4-5377"	-0.0806	-0.0867	0.488	-0.1251	0.301029996
"TCGA-CZ-5459"	"TCGA-CZ-5459"	0.2632	0.033	-0.283	-0.0429	0.84509804
"TCGA-B0-4818"	"TCGA-B0-4818"	-0.4352	-0.1321	-0.204	-0.1855	2.096910013
"TCGA-CZ-5467"	"TCGA-CZ-5467"	0.5869	0.2023	0.26	-0.2916	0.954242509
"TCGA-B4-5378"	"TCGA-B4-5378"	0.2506	0.2406	-0.418	-0.0142	NA
"TCGA-AK-3458"	"TCGA-AK-3458"	-0.5299	-0.3164	-0.172	-0.0547	NA
"TCGA-DB-5281"	"TCGA-DB-5281"	-1.1454	-0.519	-1.35	-0.0196	NA
"TCGA-E1-5322"	"TCGA-E1-5322"	-2.3215	-0.9767	-0.529	-0.4855	NA
"TCGA-CS-5396"	"TCGA-CS-5396"	-1.311	-0.6027	-1.997	-0.4572	NA
"TCGA-DB-5273"	"TCGA-DB-5273"	-1.3793	-0.711	-0.007	-0.3288	NA
"TCGA-E1-5304"	"TCGA-E1-5304"	-2.3538	-1.2843	-2.601	-0.963	NA
