"FID"	"IID"	"Sigs160.Wolf_Buck14.score"	"Sigs160.Wolf_CD103neg.mean.25446897"	"Sigs160.Wolf_CD103pos.CD103neg.ratio.25446897"	"Sigs160.Wolf_CD103pos.mean.25446897"	"Sigs160.Wolf_CD68"
"TCGA-3B-A9HP"	"TCGA-3B-A9HP"	-0.0799	0.619	-0.3709	0.2461	0.243
"TCGA-DX-AB2T"	"TCGA-DX-AB2T"	0.7852	1.07	0.1898	1.133	1.272
"TCGA-DX-AB2X"	"TCGA-DX-AB2X"	-1.1277	0.3715	-2.3529	-1.223	1.364
"TCGA-3B-A9HQ"	"TCGA-3B-A9HQ"	0.3223	0.4275	0.9627	1.2432	0.356
"TCGA-SI-AA8B"	"TCGA-SI-AA8B"	-0.2231	0.4224	-2.4871	-1.2642	0.765
"TCGA-3B-A9HI"	"TCGA-3B-A9HI"	0.3063	0.7825	0.6759	1.3288	0.667
"TCGA-DX-A7EQ"	"TCGA-DX-A7EQ"	0.791	-0.1462	-1.8765	-1.2888	-1.043
"TCGA-X9-A971"	"TCGA-X9-A971"	-0.3178	-0.7138	-0.2388	-0.7881	-1.507
"TCGA-DX-AB2Z"	"TCGA-DX-AB2Z"	-0.9257	1.2804	-0.201	0.9533	1.704
"TCGA-3B-A9HR"	"TCGA-3B-A9HR"	-0.9545	-1.1475	0.6233	-0.6546	-1.676
"TCGA-DX-AB2P"	"TCGA-DX-AB2P"	-0.3598	0.8597	-0.7064	0.1762	0.849
"TCGA-X9-A973"	"TCGA-X9-A973"	NA	NA	NA	NA	NA
"TCGA-SI-AA8C"	"TCGA-SI-AA8C"	-0.0292	0.3397	-0.2838	0.0789	-0.6
"TCGA-DX-AB2F"	"TCGA-DX-AB2F"	0.5116	1.5264	-2.3108	-0.5222	1.397
"TCGA-E7-A4IJ"	"TCGA-E7-A4IJ"	-0.1601	-0.7409	0.0065	-0.6598	-1.38
"TCGA-FD-A5BU"	"TCGA-FD-A5BU"	-0.5228	0.5585	-0.7943	-0.1251	0.471
"TCGA-K4-A54R"	"TCGA-K4-A54R"	-0.2104	0.0631	-0.1075	-0.0264	-0.116
"TCGA-EA-A4BA"	"TCGA-EA-A4BA"	-0.7966	-1.1872	0.2775	-0.9039	-2.66
"TCGA-A4-A57E"	"TCGA-A4-A57E"	-0.4477	0.511	-2.9492	-1.4491	0.562
"TCGA-HE-A5NF"	"TCGA-HE-A5NF"	-0.1658	1.4552	-1.6724	-0.1249	2.052
"TCGA-E7-A4XJ"	"TCGA-E7-A4XJ"	-0.4886	-1.5011	1.8984	-0.1934	-2.576
"TCGA-FD-A5BV"	"TCGA-FD-A5BV"	-0.6759	-0.9075	0.4804	-0.5098	-1.144
"TCGA-MV-A51V"	"TCGA-MV-A51V"	0.2307	-0.6915	-0.5632	-0.9617	-0.816
"TCGA-A4-A4ZT"	"TCGA-A4-A4ZT"	0.3337	0.031	-0.33	-0.2162	1.062
"TCGA-MY-A5BD"	"TCGA-MY-A5BD"	0.1785	-1.1601	1.4702	-0.0904	-1.837
"TCGA-E7-A519"	"TCGA-E7-A519"	-0.2902	-0.4399	0.4921	-0.0451	-0.245
"TCGA-68-A59I"	"TCGA-68-A59I"	0.2195	0.4658	0.7497	1.0783	0.593
"TCGA-GL-A59R"	"TCGA-GL-A59R"	-0.141	-0.0495	-0.5263	-0.4189	0.695
"TCGA-MH-A561"	"TCGA-MH-A561"	-0.1153	0.4994	-0.2903	0.2093	0.885
"TCGA-E7-A541"	"TCGA-E7-A541"	0.4218	0.3651	0.1212	0.4238	0.255
"TCGA-FJ-A3Z9"	"TCGA-FJ-A3Z9"	-0.1294	-2.0399	2.7957	-0.2955	-2.323
"TCGA-HE-A5NH"	"TCGA-HE-A5NH"	-0.4492	-0.3499	-0.1617	-0.4251	0.774
"TCGA-MH-A562"	"TCGA-MH-A562"	-0.1994	0.5146	-0.1446	0.339	1.284
"TCGA-EA-A44S"	"TCGA-EA-A44S"	-0.1956	0.0067	-0.1194	-0.0846	0.135
"TCGA-MY-A5BF"	"TCGA-MY-A5BF"	-0.4192	-0.5463	0.3224	-0.2701	0.117
"TCGA-FD-A43Y"	"TCGA-FD-A43Y"	-0.038	0.3143	-0.9942	-0.4503	0.831
"TCGA-GC-A4ZW"	"TCGA-GC-A4ZW"	-0.1429	-1.3635	0.5019	-0.942	-1.383
"TCGA-HE-A5NJ"	"TCGA-HE-A5NJ"	-0.0075	-1.0314	0.0546	-0.8915	-0.359
"TCGA-HM-A4S6"	"TCGA-HM-A4S6"	-0.2248	0.042	0.5714	0.492	0.493
"TCGA-MH-A55Z"	"TCGA-MH-A55Z"	-0.2245	-0.2291	-0.0125	-0.2154	0.223
"TCGA-FU-A57G"	"TCGA-FU-A57G"	-0.5797	-0.3382	-0.0511	-0.3394	-1.252
"TCGA-FD-A5BR"	"TCGA-FD-A5BR"	0.5665	0.2625	1.0203	1.1223	-0.628
"TCGA-EA-A556"	"TCGA-EA-A556"	-0.3677	-0.6542	0.2136	-0.446	-1.159
"TCGA-FD-A5BS"	"TCGA-FD-A5BS"	0.2008	1.5045	-0.1167	1.2279	1.51
"TCGA-HQ-A5ND"	"TCGA-HQ-A5ND"	-0.5983	-2.0208	0.2474	-1.7007	1.288
"TCGA-MH-A560"	"TCGA-MH-A560"	-0.3824	-0.2168	-1.1192	-0.9204	0.056
"TCGA-MH-A55W"	"TCGA-MH-A55W"	-0.1533	-0.6438	0.7463	-0.0605	0.217
"TCGA-MU-A51Y"	"TCGA-MU-A51Y"	0.4489	0.4367	0.5883	0.8987	0.899
"TCGA-EA-A50E"	"TCGA-EA-A50E"	-0.2051	0.5504	-1.1437	-0.3776	0.503
"TCGA-HE-A5NL"	"TCGA-HE-A5NL"	0.3196	0.4928	-0.3979	0.1197	1.563
"TCGA-FD-A5BT"	"TCGA-FD-A5BT"	0.0375	1.3261	-1.0485	0.261	1.123
"TCGA-K4-A4AC"	"TCGA-K4-A4AC"	-0.313	-0.1058	-1.0762	-0.8136	0.175
"TCGA-MY-A5BE"	"TCGA-MY-A5BE"	0.2845	0.8252	1.0553	1.7649	0.912
"TCGA-HE-A5NI"	"TCGA-HE-A5NI"	-0.214	0.5268	-0.7119	-0.0895	1.093
"TCGA-HE-A5NK"	"TCGA-HE-A5NK"	NA	NA	NA	NA	NA
"TCGA-CR-5243"	"TCGA-CR-5243"	0.0478	-0.6638	1.7006	0.6865	-0.686
"TCGA-CV-5431"	"TCGA-CV-5431"	0.092	0.0476	0.8525	0.7402	0.458
"TCGA-CV-5440"	"TCGA-CV-5440"	0.3245	-0.5118	-0.2208	-0.6037	0.729
"TCGA-BA-5555"	"TCGA-BA-5555"	-0.0934	-0.4029	0.1659	-0.2464	0.239
"TCGA-CV-5442"	"TCGA-CV-5442"	-0.0743	-1.9551	0.6121	-1.4683	0.112
"TCGA-CR-5249"	"TCGA-CR-5249"	0.3712	-0.2367	2.0908	1.5986	0.384
"TCGA-AO-A03N"	"TCGA-AO-A03N"	-0.3004	-0.8341	-0.3903	-0.9791	-1.622
"TCGA-E2-A105"	"TCGA-E2-A105"	0.2507	-0.5979	0.5685	-0.1445	-0.395
"TCGA-E2-A109"	"TCGA-E2-A109"	0.1363	-0.3754	0.7292	0.2007	-0.49
"TCGA-BA-5558"	"TCGA-BA-5558"	-0.314	0.291	0.5381	0.7094	0.771
"TCGA-BA-5559"	"TCGA-BA-5559"	0.6126	0.9262	0.7017	1.5004	0.843
"TCGA-CN-4738"	"TCGA-CN-4738"	0.3925	0.3246	0.7104	0.8976	0.256
"TCGA-CN-4739"	"TCGA-CN-4739"	0.348	-0.5204	1.6261	0.7938	0.05
"TCGA-BA-5149"	"TCGA-BA-5149"	-0.6022	-0.5708	0.4232	-0.2223	-0.513
"TCGA-BA-5556"	"TCGA-BA-5556"	0.2423	0.2973	1.1309	1.2671	0.018
"TCGA-CV-5443"	"TCGA-CV-5443"	-0.0616	0.2366	0.0849	0.2772	0.477
"TCGA-CV-5444"	"TCGA-CV-5444"	-0.1498	1.0294	-0.1821	0.7538	0.793
"TCGA-AO-A03M"	"TCGA-AO-A03M"	-0.0327	0.3608	0.9635	1.1729	0.743
"TCGA-A2-A0YI"	"TCGA-A2-A0YI"	0.0142	0.3989	1.0673	1.3153	0.314
"TCGA-AO-A12C"	"TCGA-AO-A12C"	0.0567	-0.2269	0.258	-0.0159	-0.379
"TCGA-AN-A0XL"	"TCGA-AN-A0XL"	-0.3575	0.1548	0.1163	0.2278	-0.605
"TCGA-CN-4742"	"TCGA-CN-4742"	-0.5964	0.0564	0.125	0.1447	0.333
"TCGA-E2-A10F"	"TCGA-E2-A10F"	-0.2642	0.5018	0.034	0.4751	0.643
"TCGA-AO-A03U"	"TCGA-AO-A03U"	0.072	0.7623	0.0781	0.7483	0.555
"TCGA-E2-A106"	"TCGA-E2-A106"	-0.16	-1.182	0.7162	-0.6305	-1.386
"TCGA-AO-A124"	"TCGA-AO-A124"	0.0667	-1.131	1.5156	-0.0227	-0.557
"TCGA-E2-A107"	"TCGA-E2-A107"	-0.1413	-0.6812	1.0054	0.0958	-0.716
"TCGA-AO-A125"	"TCGA-AO-A125"	0.0455	-0.8528	0.022	-0.7504	-1.18
"TCGA-BH-A0B2"	"TCGA-BH-A0B2"	-0.2882	0.8653	0.4487	1.1882	0.813
"TCGA-AO-A12G"	"TCGA-AO-A12G"	-0.0654	-0.1809	0.7246	0.3953	-0.256
"TCGA-AQ-A04H"	"TCGA-AQ-A04H"	-0.3491	-0.4085	0.727	0.1652	-0.734
"TCGA-E2-A108"	"TCGA-E2-A108"	-0.2373	1.2114	0.42	1.4943	1.197
"TCGA-AO-A128"	"TCGA-AO-A128"	0.0669	1.3324	-0.2627	0.9409	1.402
"TCGA-B6-A0X7"	"TCGA-B6-A0X7"	0.1613	-0.2931	0.5725	0.1606	-0.89
"TCGA-AO-A129"	"TCGA-AO-A129"	0.1625	-0.1711	1.1846	0.801	-0.034
"TCGA-E2-A10C"	"TCGA-E2-A10C"	0.2935	0.1729	0.4383	0.5081	0.022
"TCGA-AO-A12B"	"TCGA-AO-A12B"	0.247	-0.6595	0.5254	-0.2362	-0.521
"TCGA-AO-A126"	"TCGA-AO-A126"	-0.2389	0.0691	-0.586	-0.3637	-0.386
"TCGA-HT-A74H"	"TCGA-HT-A74H"	-0.2915	0.6825	-0.6338	0.0923	0.322
"TCGA-HT-A74J"	"TCGA-HT-A74J"	-0.8086	0.0282	0.3741	0.3159	-0.419
"TCGA-HT-A74K"	"TCGA-HT-A74K"	-0.2146	0.214	-1.0689	-0.5738	-0.259
"TCGA-HT-A74O"	"TCGA-HT-A74O"	-0.648	0.782	-0.5485	0.2388	1.13
"TCGA-P5-A72U"	"TCGA-P5-A72U"	-0.5987	0.6676	-0.8164	-0.0571	0.085
"TCGA-P5-A72W"	"TCGA-P5-A72W"	-0.6135	0.0247	-0.3894	-0.2635	-0.354
"TCGA-P5-A72X"	"TCGA-P5-A72X"	-0.7322	-0.1686	-0.0762	-0.2072	-0.944
"TCGA-P5-A72Z"	"TCGA-P5-A72Z"	-0.2179	-1.6651	1.0872	-0.9121	-1.633
"TCGA-P5-A730"	"TCGA-P5-A730"	-0.4845	-0.5951	0.184	-0.4112	-1.206
"TCGA-P5-A731"	"TCGA-P5-A731"	-0.2815	0.2257	-0.2064	0.0404	-0.475
"TCGA-P5-A733"	"TCGA-P5-A733"	-0.6577	-0.129	-0.2802	-0.3165	-1.551
"TCGA-P5-A735"	"TCGA-P5-A735"	-0.3687	0.0345	-0.2045	-0.1228	-0.246
"TCGA-P5-A736"	"TCGA-P5-A736"	-0.8085	0.9776	-0.5621	0.3859	1.053
"TCGA-P5-A737"	"TCGA-P5-A737"	-0.5326	-0.2284	0.1893	-0.0684	-0.576
"TCGA-P5-A77W"	"TCGA-P5-A77W"	-0.2478	-0.9966	0.4521	-0.6148	-1.516
"TCGA-P5-A77X"	"TCGA-P5-A77X"	-0.4537	-1.0411	1.1333	-0.1999	-2.219
"TCGA-P5-A780"	"TCGA-P5-A780"	-0.1509	0.6349	-0.6963	0.0071	-0.26
"TCGA-P5-A781"	"TCGA-P5-A781"	-0.6552	-0.3012	0.328	-0.0337	-0.975
"TCGA-QH-A65X"	"TCGA-QH-A65X"	-0.4278	-0.4237	-0.3842	-0.6336	-0.993
"TCGA-QH-A6CW"	"TCGA-QH-A6CW"	-0.8048	0.7885	-0.6696	0.1488	0.308
"TCGA-QH-A6CX"	"TCGA-QH-A6CX"	-0.958	0.5536	-1.5345	-0.633	1.029
"TCGA-QH-A6CY"	"TCGA-QH-A6CY"	-0.6251	-0.7771	0.8412	-0.1284	-1.997
"TCGA-QH-A6CZ"	"TCGA-QH-A6CZ"	-0.4955	-0.5114	0.1422	-0.3626	-1.593
"TCGA-QH-A6X3"	"TCGA-QH-A6X3"	-0.7049	0.2676	-0.4819	-0.1291	-0.764
"TCGA-QH-A6X4"	"TCGA-QH-A6X4"	-0.3171	-0.7451	0.4968	-0.3401	-0.785
"TCGA-QH-A6X5"	"TCGA-QH-A6X5"	-0.6111	-0.3942	0.4344	-0.0436	-1.041
"TCGA-QH-A6X8"	"TCGA-QH-A6X8"	-0.4638	-0.3762	0.1416	-0.239	0.088
"TCGA-QH-A6X9"	"TCGA-QH-A6X9"	-0.6796	-0.1179	0.0429	-0.0756	-1.011
"TCGA-QH-A6XA"	"TCGA-QH-A6XA"	-0.816	0.4475	-0.7029	-0.1453	-0.475
"TCGA-QH-A6XC"	"TCGA-QH-A6XC"	-0.5415	-0.1278	0.198	0.0312	-0.593
"TCGA-R8-A6MK"	"TCGA-R8-A6MK"	-0.6373	-0.6839	0.3186	-0.4031	-0.621
"TCGA-R8-A6ML"	"TCGA-R8-A6ML"	-0.5048	-1.3231	1.0643	-0.5547	-1.254
"TCGA-R8-A6YH"	"TCGA-R8-A6YH"	-0.3809	0.1406	-0.4781	-0.2304	-0.241
"TCGA-S9-A6TU"	"TCGA-S9-A6TU"	-0.298	0.8316	-0.6654	0.1862	0.278
"TCGA-S9-A6TX"	"TCGA-S9-A6TX"	-0.3842	-0.2143	0.0521	-0.1558	-0.908
"TCGA-S9-A6TY"	"TCGA-S9-A6TY"	-0.3417	-0.9979	0.485	-0.595	-1.695
"TCGA-S9-A6U0"	"TCGA-S9-A6U0"	-0.1913	0.5907	-0.1487	0.4019	0.432
"TCGA-A7-A26H"	"TCGA-A7-A26H"	-0.5595	0.2942	-0.1469	0.1454	0.355
"TCGA-AR-A24N"	"TCGA-AR-A24N"	0.0059	-0.4822	0.6282	0.0149	-0.595
"TCGA-E9-A243"	"TCGA-E9-A243"	-0.1482	0.6895	1.0261	1.5876	1.121
"TCGA-A7-A26E"	"TCGA-A7-A26E"	-0.4568	-0.1383	0.5063	0.2609	-0.374
"TCGA-A7-A26F"	"TCGA-A7-A26F"	-0.6722	0.4899	0.2354	0.6358	0.285
"TCGA-E9-A1QZ"	"TCGA-E9-A1QZ"	0.3534	0.2496	1.3529	1.4349	0.111
"TCGA-E9-A1RH"	"TCGA-E9-A1RH"	-0.5738	-0.4741	-0.7181	-0.8792	0.434
"TCGA-A2-A25C"	"TCGA-A2-A25C"	0.1716	-0.3008	0.9985	0.498	-0.458
"TCGA-E9-A244"	"TCGA-E9-A244"	-0.0132	-0.8461	1.1149	3e-04	-0.652
"TCGA-AR-A24Q"	"TCGA-AR-A24Q"	-0.1804	-0.2182	0.9646	0.5575	-0.032
"TCGA-E9-A247"	"TCGA-E9-A247"	-0.573	-0.6872	0.7496	-0.1025	-0.947
"TCGA-AR-A250"	"TCGA-AR-A250"	-0.2215	0.3141	-0.0689	0.224	0.389
"TCGA-BH-A203"	"TCGA-BH-A203"	-0.1877	0.0193	0.2434	0.2031	-0.04
"TCGA-E9-A1RI"	"TCGA-E9-A1RI"	-0.1335	0.0617	0.0443	0.0872	-0.175
"TCGA-A2-A25B"	"TCGA-A2-A25B"	-0.8105	0.0879	-0.291	-0.1401	0.195
"TCGA-A7-A26I"	"TCGA-A7-A26I"	-0.6741	0.1189	-1.0831	-0.6528	0.206
"TCGA-AC-A23C"	"TCGA-AC-A23C"	-0.0442	-0.025	0.3424	0.2397	-0.214
"TCGA-A2-A25F"	"TCGA-A2-A25F"	0.5826	1.2854	0.8602	2.0403	1.544
"TCGA-AR-A24R"	"TCGA-AR-A24R"	0.0701	-0.1787	0.7571	0.4244	0.01
"TCGA-AR-A24K"	"TCGA-AR-A24K"	-0.3686	-1.1591	0.2835	-0.8739	-1.089
"TCGA-C8-A27B"	"TCGA-C8-A27B"	0.1658	-0.2441	0.863	0.4446	0.529
"TCGA-AR-A24V"	"TCGA-AR-A24V"	-0.3975	0.6851	-1.0815	-0.236	0.346
"TCGA-AR-A255"	"TCGA-AR-A255"	0.0038	0.3715	0.7967	1.0256	0.326
"TCGA-AR-A24O"	"TCGA-AR-A24O"	0.1452	0.4647	0.6439	0.9779	0.097
"TCGA-AR-A24W"	"TCGA-AR-A24W"	0.0741	-0.4442	1.475	0.7494	-0.912
"TCGA-AR-A256"	"TCGA-AR-A256"	-0.2147	-0.3896	0.4109	-0.0566	-0.13
"TCGA-A7-A26J"	"TCGA-A7-A26J"	0.0046	-0.0239	0.2324	0.1542	0.014
"TCGA-AR-A24P"	"TCGA-AR-A24P"	0.2469	-0.0158	0.5867	0.4474	-0.391
"TCGA-E9-A24A"	"TCGA-E9-A24A"	-0.2732	0.4582	-0.2517	0.2047	0.313
"TCGA-A2-A25E"	"TCGA-A2-A25E"	-0.3419	-0.0101	0.1524	0.105	-0.22
"TCGA-AR-A24Z"	"TCGA-AR-A24Z"	-0.3442	-0.1785	-0.2997	-0.3719	-0.021
"TCGA-C8-A278"	"TCGA-C8-A278"	-0.2499	0.6327	0.1009	0.6506	0.908
"TCGA-AR-A24H"	"TCGA-AR-A24H"	0.0728	-0.0588	0.1278	0.0415	0.058
"TCGA-C8-A27A"	"TCGA-C8-A27A"	-0.0094	-0.7239	-0.2462	-0.8012	-0.775
"TCGA-BC-A10X"	"TCGA-BC-A10X"	-0.5194	1.4458	-1.3617	0.1014	0.582
"TCGA-DD-A115"	"TCGA-DD-A115"	0.4573	0.7126	-1.3212	-0.3828	-0.579
"TCGA-DD-A118"	"TCGA-DD-A118"	-0.2599	0.6655	-1.533	-0.5563	-0.337
"TCGA-CC-A123"	"TCGA-CC-A123"	-0.2329	0.6285	-2.2682	-1.0257	0.137
"TCGA-CC-5262"	"TCGA-CC-5262"	-0.3734	1.0945	-1.572	-0.2934	0.35
"TCGA-DD-A1EC"	"TCGA-DD-A1EC"	0.0185	0.8582	-0.0579	0.7139	1.125
"TCGA-BC-A10Z"	"TCGA-BC-A10Z"	0.1909	-0.3202	-1.6976	-1.309	-0.743
"TCGA-DD-A113"	"TCGA-DD-A113"	-0.1803	0.8351	-1.9489	-0.7104	0.239
"TCGA-CC-5260"	"TCGA-CC-5260"	-0.6478	0.8129	-1.144	-0.1872	0.591
"TCGA-DD-A119"	"TCGA-DD-A119"	-0.1497	0.7211	-1.926	-0.7679	0.43
"TCGA-CC-5263"	"TCGA-CC-5263"	0.1446	0.4866	-1.6413	-0.7447	0.499
"TCGA-DD-A116"	"TCGA-DD-A116"	-0.5938	0.8265	-1.8377	-0.646	0.103
"TCGA-BC-A10S"	"TCGA-BC-A10S"	-0.4124	1.4323	-1.8356	-0.2567	1.12
"TCGA-CC-5261"	"TCGA-CC-5261"	0.1452	0.4391	0.394	0.7264	-0.56
"TCGA-BC-A10Q"	"TCGA-BC-A10Q"	NA	NA	NA	NA	NA
"TCGA-DD-A114"	"TCGA-DD-A114"	-0.0558	0.9479	-0.354	0.5352	0.757
"TCGA-BC-A112"	"TCGA-BC-A112"	-0.1545	0.6069	-1.8893	-0.8178	-0.196
"TCGA-BC-A10R"	"TCGA-BC-A10R"	-0.4268	0.8356	-1.7335	-0.5734	-0.109
"TCGA-CC-5258"	"TCGA-CC-5258"	-0.4144	0.4793	-0.2581	0.2176	0.212
"TCGA-DD-A11B"	"TCGA-DD-A11B"	0.1348	-0.0036	-0.7646	-0.5406	-0.008
"TCGA-BC-A10W"	"TCGA-BC-A10W"	-0.4568	0.8885	-1.921	-0.6593	-0.249
"TCGA-DD-A11D"	"TCGA-DD-A11D"	-0.1258	0.4517	-1.7591	-0.8392	-1.11
"TCGA-CC-5264"	"TCGA-CC-5264"	0.1302	-0.0116	-1.3806	-0.9268	0
"TCGA-DD-A1EE"	"TCGA-DD-A1EE"	-0.211	0.7747	-2.3113	-0.9641	0.093
"TCGA-DD-A11A"	"TCGA-DD-A11A"	-0.2892	0.3122	-1.9931	-1.0632	-0.219
"TCGA-BC-A10T"	"TCGA-BC-A10T"	-0.4419	0.7849	-1.0574	-0.1453	-0.633
"TCGA-DD-A1EB"	"TCGA-DD-A1EB"	0.0053	0.123	-1.1161	-0.6706	-1.015
"TCGA-DD-A1EA"	"TCGA-DD-A1EA"	-0.2228	0.7886	-1.076	-0.156	-0.138
"TCGA-EP-A12J"	"TCGA-EP-A12J"	-0.0177	0.1975	-1.261	-0.7077	0.149
"TCGA-DD-A1EF"	"TCGA-DD-A1EF"	-0.2249	0.5644	0.0221	0.5213	0.666
"TCGA-CC-A1HT"	"TCGA-CC-A1HT"	0.0475	1.1146	-1.0342	0.1158	0.829
"TCGA-DD-A1EH"	"TCGA-DD-A1EH"	-0.3455	0.3918	-1.1389	-0.4896	-0.383
"TCGA-BC-A10Y"	"TCGA-BC-A10Y"	-0.0163	0.5209	-1.2732	-0.4859	-0.429
"TCGA-DD-A11C"	"TCGA-DD-A11C"	0.5901	0.761	-0.7079	0.0975	-0.249
"TCGA-DD-A1EI"	"TCGA-DD-A1EI"	-0.2014	0.7959	-1.141	-0.1974	-0.387
"TCGA-BC-A110"	"TCGA-BC-A110"	-0.7912	1.6696	-1.5143	0.1375	0.871
"TCGA-BC-4073"	"TCGA-BC-4073"	0.5633	1.2439	-1.0942	0.1644	1.328
"TCGA-06-0150"	"TCGA-06-0150"	NA	NA	NA	NA	NA
"TCGA-06-0158"	"TCGA-06-0158"	-0.7852	0.7165	-0.6816	0.0826	0.38
"TCGA-06-0185"	"TCGA-06-0185"	NA	NA	NA	NA	NA
"TCGA-06-0132"	"TCGA-06-0132"	-0.2158	1.6845	-1.1178	0.4675	1.389
"TCGA-06-0138"	"TCGA-06-0138"	-0.9976	1.1473	-1.1069	0.0839	0.737
"TCGA-06-0159"	"TCGA-06-0159"	NA	NA	NA	NA	NA
"TCGA-06-0151"	"TCGA-06-0151"	NA	NA	NA	NA	NA
"TCGA-06-0173"	"TCGA-06-0173"	NA	NA	NA	NA	NA
"TCGA-06-0187"	"TCGA-06-0187"	-0.862	1.0202	-1.2875	-0.1422	0.247
"TCGA-06-0221"	"TCGA-06-0221"	NA	NA	NA	NA	NA
"TCGA-06-0154"	"TCGA-06-0154"	NA	NA	NA	NA	NA
"TCGA-06-0188"	"TCGA-06-0188"	NA	NA	NA	NA	NA
"TCGA-06-0210"	"TCGA-06-0210"	-0.318	1.0568	-1.245	-0.0851	0.905
"TCGA-06-0237"	"TCGA-06-0237"	NA	NA	NA	NA	NA
"TCGA-06-0165"	"TCGA-06-0165"	NA	NA	NA	NA	NA
"TCGA-06-0189"	"TCGA-06-0189"	NA	NA	NA	NA	NA
"TCGA-06-0190"	"TCGA-06-0190"	-0.0376	1.4618	-1.3516	0.1204	0.837
"TCGA-06-0211"	"TCGA-06-0211"	-0.9462	0.1777	-0.5272	-0.235	-0.439
"TCGA-06-0195"	"TCGA-06-0195"	NA	NA	NA	NA	NA
"TCGA-06-0241"	"TCGA-06-0241"	NA	NA	NA	NA	NA
"TCGA-06-0197"	"TCGA-06-0197"	NA	NA	NA	NA	NA
"TCGA-06-0168"	"TCGA-06-0168"	-0.4621	1.2845	-1.3449	0.0014	0.622
"TCGA-06-0157"	"TCGA-06-0157"	-0.7204	0.733	-0.4504	0.2771	0.128
"TCGA-CM-4748"	"TCGA-CM-4748"	NA	NA	NA	NA	NA
"TCGA-AZ-4682"	"TCGA-AZ-4682"	0.0712	-0.8832	0.6547	-0.3687	-0.665
"TCGA-CM-4747"	"TCGA-CM-4747"	0.1701	-0.6925	0.3836	-0.367	-0.494
"TCGA-A6-2684"	"TCGA-A6-2684"	0.389	0.562	0.0874	0.5747	0.523
"TCGA-CM-4752"	"TCGA-CM-4752"	0.8041	0.1928	-0.3267	-0.0776	-0.036
"TCGA-AZ-4614"	"TCGA-AZ-4614"	0.1869	-1.2775	0.3062	-0.9723	-0.265
"TCGA-CM-5341"	"TCGA-CM-5341"	0.0243	0.4605	-0.7203	-0.1477	0.527
"TCGA-AA-3509"	"TCGA-AA-3509"	0.2875	-0.0454	-0.2663	-0.2356	-0.009
"TCGA-AZ-4615"	"TCGA-AZ-4615"	0.5899	0.1716	-0.7004	-0.3606	0.634
"TCGA-AA-3510"	"TCGA-AA-3510"	0.5647	0.0768	-0.3875	-0.2188	0.213
"TCGA-A6-2679"	"TCGA-A6-2679"	NA	NA	NA	NA	NA
"TCGA-AA-3488"	"TCGA-AA-3488"	0.0018	-0.4958	0.0153	-0.4346	-0.071
"TCGA-A6-2680"	"TCGA-A6-2680"	0.6084	0.1735	-0.3279	-0.0947	0.114
"TCGA-A6-2681"	"TCGA-A6-2681"	0.3718	0.3439	-0.6918	-0.2189	0.72
"TCGA-AZ-4313"	"TCGA-AZ-4313"	0.3157	-1.7768	1.1836	-0.9789	-1.11
"TCGA-A6-2682"	"TCGA-A6-2682"	0.0133	-0.1096	0.2166	0.0622	0.374
"TCGA-AA-3495"	"TCGA-AA-3495"	0.3095	-0.1472	0.3112	0.0994	0.026
"TCGA-AZ-4315"	"TCGA-AZ-4315"	0.0245	-0.1944	-0.2299	-0.3375	-0.602
"TCGA-CA-5256"	"TCGA-CA-5256"	-0.0709	-0.5849	0.8238	0.0584	-0.194
"TCGA-A6-2685"	"TCGA-A6-2685"	0.2155	1.1894	-0.728	0.4175	0.835
"TCGA-AA-3506"	"TCGA-AA-3506"	0.2972	0.186	-0.1753	0.0297	0.396
"TCGA-A6-2686"	"TCGA-A6-2686"	0.5042	0.8843	0.3345	1.097	1.3
"TCGA-A6-2671"	"TCGA-A6-2671"	0.5152	0.3655	-0.8856	-0.3379	0.249
"TCGA-AZ-4681"	"TCGA-AZ-4681"	0.6091	-1.0348	-0.4635	-1.1857	-0.379
"TCGA-CM-4746"	"TCGA-CM-4746"	0.7201	-1.2805	0.62	-0.7897	-0.056
"TCGA-AA-A01R"	"TCGA-AA-A01R"	0.6485	0.0879	-0.4342	-0.2427	0.423
"TCGA-AA-A02O"	"TCGA-AA-A02O"	0.597	-0.7012	0.0252	-0.6123	-0.084
"TCGA-AA-A01V"	"TCGA-AA-A01V"	0.4741	-1.0874	1.2842	-0.1428	-0.188
"TCGA-AZ-4308"	"TCGA-AZ-4308"	0.5927	-0.2162	-1.1349	-0.9291	-0.141
"TCGA-AA-3494"	"TCGA-AA-3494"	0.3847	-0.6231	0.7144	-0.063	-0.747
"TCGA-CK-4951"	"TCGA-CK-4951"	0.1673	0.3237	0.1117	0.3782	0.494
"TCGA-A6-4107"	"TCGA-A6-4107"	0.4284	0.0595	-0.1696	-0.0756	0.474
"TCGA-AA-A01T"	"TCGA-AA-A01T"	0.1122	-1.2768	0.4546	-0.8852	0.391
"TCGA-AA-A03F"	"TCGA-AA-A03F"	0.5391	-0.8408	0.0774	-0.7053	0.299
"TCGA-AA-A01X"	"TCGA-AA-A01X"	0.0659	-0.7934	1.0617	0.0177	-0.607
"TCGA-AA-3492"	"TCGA-AA-3492"	0.1482	0.0769	-0.5243	-0.3148	0.323
"TCGA-AA-3502"	"TCGA-AA-3502"	0.3283	-0.2117	0.5571	0.2291	0.127
