"FID"	"IID"	"Sigs160.Bindea_Th2.cells"	"Sigs160.Bindea_Treg.cells"	"Sigs160.ICR_ICR.SCORE"	"Sigs160.Senbabaoglu_Angiogenesis"	"Sigs160.Senbabaoglu_APM1"
"TCGA-AA-3543"	"TCGA-AA-3543"	-0.032707683	-0.182046104	8.334167951	-0.096239985	0.343734252
"TCGA-AG-3609"	"TCGA-AG-3609"	-0.029557708	-0.197253285	6.277378548	-0.017145821	0.334271354
"TCGA-AG-3600"	"TCGA-AG-3600"	0.004938589	-0.225760639	5.891301419	-0.078106921	0.337130463
"TCGA-AG-3608"	"TCGA-AG-3608"	-0.036372055	-0.231139385	6.845999012	-0.091903382	0.333478374
"TCGA-CG-4436"	"TCGA-CG-4436"	-0.041330975	-0.316563651	6.428125002	-0.084493338	0.300137986
"TCGA-BR-4366"	"TCGA-BR-4366"	-0.040113702	-0.336367216	5.576724089	-0.075677436	0.267052293
"TCGA-CG-4443"	"TCGA-CG-4443"	-0.056801335	-0.34243053	4.29235617	0.004534996	0.27359923
"TCGA-CG-4469"	"TCGA-CG-4469"	-0.017585903	-0.265123281	5.909268129	-0.03820144	0.292504109
"TCGA-BR-4361"	"TCGA-BR-4361"	-0.008219981	-0.164687423	7.868533299	-0.060948951	0.281670695
"TCGA-BR-4371"	"TCGA-BR-4371"	-0.023930773	-0.285024641	6.718117789	-0.12212013	0.292494217
"TCGA-CG-4444"	"TCGA-CG-4444"	-0.029413108	-0.241750184	6.367325417	-0.014909204	0.288455342
"TCGA-CG-4472"	"TCGA-CG-4472"	-0.070562854	-0.224635992	6.696741864	0.020208503	0.275964592
"TCGA-BR-4362"	"TCGA-BR-4362"	-0.036150133	-0.233682065	8.300333838	-0.050697141	0.313061839
"TCGA-CG-4449"	"TCGA-CG-4449"	-0.029269305	-0.269132891	6.021219282	0.072738968	0.275456975
"TCGA-CG-4474"	"TCGA-CG-4474"	-0.040580838	-0.243901683	6.710439807	-0.047116451	0.287663436
"TCGA-CG-4300"	"TCGA-CG-4300"	NA	NA	NA	NA	NA
"TCGA-BR-4363"	"TCGA-BR-4363"	-0.012596964	-0.253290039	7.950707596	-0.03962648	0.28557332
"TCGA-CG-4455"	"TCGA-CG-4455"	NA	NA	NA	NA	NA
"TCGA-CG-4475"	"TCGA-CG-4475"	-0.060013244	-0.316368061	4.884166365	0.051735743	0.267417793
"TCGA-CG-4462"	"TCGA-CG-4462"	-0.072245622	-0.240332151	6.403128463	0.126843367	0.275894275
"TCGA-BR-4368"	"TCGA-BR-4368"	-0.026002876	-0.231188283	8.100057603	-0.006219795	0.291748958
"TCGA-CG-4301"	"TCGA-CG-4301"	-0.06462237	-0.269524073	6.144642314	0.020381729	0.278993824
"TCGA-BR-4357"	"TCGA-BR-4357"	-0.045021459	-0.264878792	8.111574331	-0.051743728	0.298447414
"TCGA-BR-4370"	"TCGA-BR-4370"	-0.051031607	-0.194710606	7.496938319	0.021478654	0.29222705
"TCGA-CG-4476"	"TCGA-CG-4476"	-0.038641671	-0.297835836	6.467629956	0.046104789	0.276634513
"TCGA-CG-4304"	"TCGA-CG-4304"	-0.077572294	-0.203561088	6.964656953	-0.000571642	0.274412045
"TCGA-BR-4367"	"TCGA-BR-4367"	-0.046988676	-0.185664533	7.74218844	0.031487252	0.300687256
"TCGA-CG-4438"	"TCGA-CG-4438"	-0.05323125	-0.237447187	8.296699768	-0.110837704	0.306692495
"TCGA-CG-4477"	"TCGA-CG-4477"	-0.050486207	-0.195737457	8.546833621	-0.011933037	0.309025365
"TCGA-CG-4305"	"TCGA-CG-4305"	-0.036789932	-0.196324229	8.082437976	-0.041571985	0.286454235
"TCGA-CG-4440"	"TCGA-CG-4440"	-0.0500177	-0.297640245	5.898476077	-0.081619723	0.296465855
"TCGA-CG-4465"	"TCGA-CG-4465"	-0.029522072	-0.245662	6.944762448	-0.042996646	0.288106995
"TCGA-CG-4306"	"TCGA-CG-4306"	-0.038364526	-0.264732099	6.832350417	-0.044760882	0.303913038
"TCGA-BR-4369"	"TCGA-BR-4369"	-0.038600392	-0.204098962	6.858570951	-0.083496308	0.258886471
"TCGA-CG-4442"	"TCGA-CG-4442"	-0.015995165	-0.270991003	6.567406964	-0.090671447	0.252124752
"TCGA-CG-4466"	"TCGA-CG-4466"	-0.025437179	-0.360033699	6.152669679	-0.092705975	0.284957822
"TCGA-F5-6861"	"TCGA-F5-6861"	0.082753734	-0.151485047	5.540303712	0.057833836	0.46468225
"TCGA-22-5481"	"TCGA-22-5481"	0.09079281	-0.05696581	8.056021508	0.029102818	0.490266796
"TCGA-DC-6154"	"TCGA-DC-6154"	0.021684399	-0.205516995	4.949626889	0.079115621	0.449694818
"TCGA-22-5479"	"TCGA-22-5479"	0.0851147	-0.100875937	7.498780506	0.073131989	0.472645117
"TCGA-EI-6881"	"TCGA-EI-6881"	0.093536004	-0.145715119	5.475872884	0.086660614	0.487289808
"TCGA-EI-6882"	"TCGA-EI-6882"	0.107260731	-0.148551185	6.506451926	0.095221613	0.490954921
"TCGA-D5-6932"	"TCGA-D5-6932"	0.054979895	-0.095399395	5.909690277	0.111273509	0.484771683
"TCGA-EI-7002"	"TCGA-EI-7002"	0.051912815	-0.083028279	5.673371939	0.100400512	0.464741318
"TCGA-33-6738"	"TCGA-33-6738"	0.073023589	-0.11901698	6.014785381	0.036680618	0.455812987
"TCGA-F5-6863"	"TCGA-F5-6863"	0.043570932	-0.194515015	4.393367531	0.091514998	0.434359505
"TCGA-EI-6884"	"TCGA-EI-6884"	0.061329475	-0.096230656	6.364842087	0.126536425	0.477532217
"TCGA-F5-6864"	"TCGA-F5-6864"	0.056771463	-0.107721613	6.51212486	0.168754028	0.474609172
"TCGA-EI-6885"	"TCGA-EI-6885"	0.051635209	-0.063273612	6.990386627	0.132732744	0.456529818
"TCGA-AH-6897"	"TCGA-AH-6897"	0.097468776	-0.128063053	4.827116855	0.047192669	0.458764476
"TCGA-EI-6917"	"TCGA-EI-6917"	0.121813553	-0.020830416	7.798872229	0.091109927	0.489119028
"TCGA-F5-6814"	"TCGA-F5-6814"	0.098876278	-0.098382154	7.825716337	0.083938189	0.488466022
"TCGA-D5-6928"	"TCGA-D5-6928"	0.092959463	-0.014327023	10.01369911	0.159663409	0.498460304
"TCGA-F4-6856"	"TCGA-F4-6856"	0.098640956	-0.117550049	6.391547417	0.070547112	0.458413243
"TCGA-D5-6898"	"TCGA-D5-6898"	0.065329675	-0.040096107	6.394296266	0.113738689	0.475499104
"TCGA-D5-6929"	"TCGA-D5-6929"	0.063563299	-0.135348809	6.286636858	0.095087093	0.472894431
"TCGA-D5-6920"	"TCGA-D5-6920"	0.066528853	-0.070999447	6.496481428	0.093505	0.486537871
"TCGA-D5-6922"	"TCGA-D5-6922"	0.062332172	-0.066940939	6.477482021	0.11561483	0.488787195
"TCGA-F4-6854"	"TCGA-F4-6854"	0.05976291	-0.099604597	6.806454176	0.134100896	0.481838871
"TCGA-D5-6927"	"TCGA-D5-6927"	0.086639967	-0.087966946	7.703043402	0.080556054	0.484667827
"TCGA-63-7020"	"TCGA-63-7020"	0.070927828	-0.1016583	8.27716783	0.071407023	0.492484731
"TCGA-EI-7004"	"TCGA-EI-7004"	0.085560787	-0.106107989	5.616688146	0.299854276	0.471220535
"TCGA-63-7023"	"TCGA-63-7023"	0.121263834	-0.087086788	7.094118897	0.015135273	0.491725262
"TCGA-34-7107"	"TCGA-34-7107"	0.098456021	-0.068994642	6.682142827	0.122172295	0.465934594
"TCGA-43-6773"	"TCGA-43-6773"	0.042379961	-0.093541283	7.949323816	0.229622686	0.491069064
"TCGA-EI-6883"	"TCGA-EI-6883"	0.065311531	-0.142243383	6.945090886	0.036917684	0.474025962
"TCGA-AH-6903"	"TCGA-AH-6903"	0.071326296	-0.162731516	4.515580132	0.025241782	0.464722447
"TCGA-D5-6534"	"TCGA-D5-6534"	0.035362401	0.116034221	7.7684339	0.221008405	0.488149407
"TCGA-D5-6930"	"TCGA-D5-6930"	0.096393616	-0.093785771	7.713079749	0.116361867	0.492082403
"TCGA-D5-6931"	"TCGA-D5-6931"	0.086166878	-0.056085652	6.373665067	0.077113495	0.486326665
"TCGA-D5-6923"	"TCGA-D5-6923"	0.053238343	-0.118576901	5.362597429	0.153099813	0.483403197
"TCGA-D5-6924"	"TCGA-D5-6924"	0.073643663	-0.096279554	7.126090933	0.158526281	0.477991758
"TCGA-D5-7000"	"TCGA-D5-7000"	0.081309457	-0.090411831	6.442015987	0.10523323	0.482625277
"TCGA-AD-6965"	"TCGA-AD-6965"	0.086179882	-0.127329587	5.593909694	0.086303233	0.466062297
"TCGA-D5-6926"	"TCGA-D5-6926"	0.044612147	-0.153147568	6.615620988	0.117772408	0.478647661
"TCGA-D5-5537"	"TCGA-D5-5537"	0.050782581	-0.141656611	4.964515158	0.044295366	0.461566467
"TCGA-F4-6855"	"TCGA-F4-6855"	0.055534515	-0.116718788	5.197148876	0.145112925	0.445040629
"TCGA-G4-6304"	"TCGA-G4-6304"	0.068470333	-0.167963569	6.451802772	-0.044128326	0.485286035
"TCGA-63-7021"	"TCGA-63-7021"	0.044577644	-0.051000292	7.686230319	0.086657023	0.477899727
"TCGA-06-1804"	"TCGA-06-1804"	0.002954864	-0.202485338	4.170050521	0.127848086	0.440303192
"TCGA-19-5954"	"TCGA-19-5954"	NA	NA	NA	NA	NA
"TCGA-28-6450"	"TCGA-28-6450"	NA	NA	NA	NA	NA
"TCGA-15-1444"	"TCGA-15-1444"	0.036126947	-0.248351373	3.841749	0.19870768	0.452969136
"TCGA-41-5651"	"TCGA-41-5651"	0.089660743	-0.256566185	3.690455604	0.163824183	0.39227891
"TCGA-06-5859"	"TCGA-06-5859"	0.065929336	-0.214122989	4.815881497	0.128473454	0.474254392
"TCGA-06-6389"	"TCGA-06-6389"	NA	NA	NA	NA	NA
"TCGA-76-6282"	"TCGA-76-6282"	NA	NA	NA	NA	NA
"TCGA-76-6285"	"TCGA-76-6285"	NA	NA	NA	NA	NA
"TCGA-32-1980"	"TCGA-32-1980"	0.015594236	-0.261700442	5.46994777	0.221268053	0.447041586
"TCGA-06-5858"	"TCGA-06-5858"	0.069425722	-0.217741418	3.479780032	0.201363816	0.459662848
"TCGA-76-6191"	"TCGA-76-6191"	NA	NA	NA	NA	NA
"TCGA-26-1442"	"TCGA-26-1442"	-0.005686165	-0.259646739	3.223097552	0.197236729	0.444675604
"TCGA-06-5408"	"TCGA-06-5408"	0.048608415	-0.262140521	3.836207886	0.149356719	0.475637355
"TCGA-19-5952"	"TCGA-19-5952"	NA	NA	NA	NA	NA
"TCGA-28-2501"	"TCGA-28-2501"	NA	NA	NA	NA	NA
"TCGA-76-6193"	"TCGA-76-6193"	NA	NA	NA	NA	NA
"TCGA-06-5410"	"TCGA-06-5410"	-0.003931587	-0.207717391	5.337620757	0.208531214	0.46084424
"TCGA-28-2510"	"TCGA-28-2510"	0.047506457	-0.246982237	3.823783077	0.182320214	0.423825789
"TCGA-06-5411"	"TCGA-06-5411"	0.051999878	-0.292799374	4.330193997	0.171904176	0.418435512
"TCGA-19-5955"	"TCGA-19-5955"	NA	NA	NA	NA	NA
"TCGA-06-5412"	"TCGA-06-5412"	0.019430776	-0.250600666	5.858138393	0.280149931	0.463032617
"TCGA-19-5956"	"TCGA-19-5956"	NA	NA	NA	NA	NA
"TCGA-32-1979"	"TCGA-32-1979"	NA	NA	NA	NA	NA
"TCGA-06-5413"	"TCGA-06-5413"	0.080990227	-0.236909313	5.411949487	0.234440707	0.445623432
"TCGA-19-5958"	"TCGA-19-5958"	NA	NA	NA	NA	NA
"TCGA-87-5896"	"TCGA-87-5896"	NA	NA	NA	NA	NA
"TCGA-06-5856"	"TCGA-06-5856"	0.070408577	-0.228841194	4.763171433	0.208228351	0.426798298
"TCGA-19-5947"	"TCGA-19-5947"	NA	NA	NA	NA	NA
"TCGA-19-5959"	"TCGA-19-5959"	NA	NA	NA	NA	NA
"TCGA-19-5950"	"TCGA-19-5950"	NA	NA	NA	NA	NA
"TCGA-19-5960"	"TCGA-19-5960"	0.084992912	-0.220186303	3.808174227	0.050552945	0.354820927
"TCGA-76-6192"	"TCGA-76-6192"	NA	NA	NA	NA	NA
"TCGA-81-5910"	"TCGA-81-5910"	NA	NA	NA	NA	NA
"TCGA-06-0650"	"TCGA-06-0650"	NA	NA	NA	NA	NA
"TCGA-B6-A0RS"	"TCGA-B6-A0RS"	0.112013158	-0.078823078	7.437714817	0.119931748	0.449992613
"TCGA-AO-A0JG"	"TCGA-AO-A0JG"	0.053175147	-0.076378193	7.439246442	0.258649286	0.481394847
"TCGA-BH-A0DH"	"TCGA-BH-A0DH"	0.122926621	-0.121364069	5.811456104	0.134703934	0.453629365
"TCGA-A1-A0SP"	"TCGA-A1-A0SP"	0.116635921	-0.041220754	6.340454935	0.096517773	0.449489303
"TCGA-AR-A0TP"	"TCGA-AR-A0TP"	0.089470436	-0.147622129	3.21513052	0.084407946	0.437711695
"TCGA-AR-A0TR"	"TCGA-AR-A0TR"	0.077858698	-0.090509626	5.046389867	0.048672073	0.400141771
"TCGA-BH-A0HP"	"TCGA-BH-A0HP"	0.078101768	-0.073395434	6.4308611	0.251219613	0.460545601
"TCGA-A1-A0SK"	"TCGA-A1-A0SK"	0.14289697	-0.150751581	4.127824451	0.011578129	0.343336357
"TCGA-A2-A0SW"	"TCGA-A2-A0SW"	0.120847079	-0.020145849	8.11445924	0.152893549	0.484034417
"TCGA-B6-A0RU"	"TCGA-B6-A0RU"	0.140190885	-0.128405337	5.379181637	0.210676572	0.463137568
"TCGA-A1-A0SM"	"TCGA-A1-A0SM"	0.107542867	-0.18678918	4.475919494	0.158230334	0.416713054
"TCGA-A2-A0SX"	"TCGA-A2-A0SX"	0.101088786	0.070706061	8.376484568	0.112131788	0.486014118
"TCGA-BH-A0DQ"	"TCGA-BH-A0DQ"	0.110002831	-0.163416083	5.480575021	0.276809564	0.44917079
"TCGA-A1-A0SO"	"TCGA-A1-A0SO"	0.129361499	-0.096964121	5.151304199	0.041232248	0.404729094
"TCGA-A2-A0EN"	"TCGA-A2-A0EN"	0.06396947	0.052271632	8.002065693	0.273381298	0.476768998
"TCGA-B6-A0RN"	"TCGA-B6-A0RN"	0.055848883	-0.137940386	4.316332736	0.1233159	0.400065373
"TCGA-A2-A0ST"	"TCGA-A2-A0ST"	0.092826985	0.104200979	9.694104202	0.1898029	0.497341986
"TCGA-AR-A0TW"	"TCGA-AR-A0TW"	0.086718293	-0.067234325	7.893860414	0.077154057	0.480459147
"TCGA-A1-A0SJ"	"TCGA-A1-A0SJ"	0.102293625	-0.167523489	5.325540272	0.21845521	0.446153054
"TCGA-A2-A0SV"	"TCGA-A2-A0SV"	0.114119588	-0.004840871	6.088961101	0.098928179	0.479970453
"TCGA-B6-A0RT"	"TCGA-B6-A0RT"	0.10191982	0.185371147	9.937735851	0.176106947	0.490816335
"TCGA-A2-A0T6"	"TCGA-A2-A0T6"	0.057101212	-0.051587064	6.748481179	0.21101432	0.44511421
"TCGA-B6-A0RO"	"TCGA-B6-A0RO"	0.080601712	-0.196373127	4.845506505	0.109343939	0.466673556
"TCGA-A1-A0SE"	"TCGA-A1-A0SE"	0.114796899	-0.168697034	5.394084564	0.188016861	0.407830573
"TCGA-B6-A0RP"	"TCGA-B6-A0RP"	0.072708187	-0.15564135	6.141725088	0.158653772	0.443087777
"TCGA-A1-A0SH"	"TCGA-A1-A0SH"	0.086821007	-0.132366049	4.64525177	0.172510697	0.417711937
"TCGA-A2-A0SU"	"TCGA-A2-A0SU"	0.097900791	-0.086695606	5.908871537	0.231844537	0.456456735
"TCGA-AR-A0TZ"	"TCGA-AR-A0TZ"	0.154573518	-0.13955401	4.500381235	0.087984921	0.422154796
"TCGA-A8-A075"	"TCGA-A8-A075"	0.106515228	-0.072270787	7.199406497	0.088034819	0.476871068
"TCGA-A2-A0T4"	"TCGA-A2-A0T4"	0.112704737	-0.084984187	7.07436811	0.260939659	0.452770067
"TCGA-B6-A0RL"	"TCGA-B6-A0RL"	0.152671741	-0.165518684	3.189094075	-0.091061391	0.413910721
"TCGA-BH-A0RX"	"TCGA-BH-A0RX"	0.11035457	0.03579311	9.186387597	0.257394387	0.494117382
"TCGA-A2-A0T0"	"TCGA-A2-A0T0"	0.104047485	-0.063224714	6.397370759	0.090434656	0.415887372
"TCGA-BH-A0HI"	"TCGA-BH-A0HI"	0.091062379	-0.095741679	5.130010624	0.223192531	0.445965841
"TCGA-A2-A0T1"	"TCGA-A2-A0T1"	0.098143312	0.061904477	8.58602914	0.239814474	0.485457681
"TCGA-B6-A0RM"	"TCGA-B6-A0RM"	0.108583117	-0.148306697	4.705156643	0.065600813	0.391260082
"TCGA-B6-A0RV"	"TCGA-B6-A0RV"	0.090901629	-0.094617032	6.517535317	0.194256775	0.466046983
"TCGA-A2-A0SY"	"TCGA-A2-A0SY"	0.095147419	-0.082637098	6.55579297	0.212516592	0.441002585
"TCGA-A2-A0T7"	"TCGA-A2-A0T7"	0.079906252	-0.15564135	5.771969424	0.139981374	0.457749302
"TCGA-AR-A0TQ"	"TCGA-AR-A0TQ"	0.139159715	-0.059606285	7.292055096	0.162322168	0.479229228
"TCGA-BH-A0HN"	"TCGA-BH-A0HN"	0.055791288	-0.153489852	3.660974695	0.046980761	0.4082646
"TCGA-AR-A0TV"	"TCGA-AR-A0TV"	0.127700143	-0.058041559	7.563505075	0.10180199	0.486478925
"TCGA-AR-A0TX"	"TCGA-AR-A0TX"	0.119847553	0.058286048	8.349389672	0.178761888	0.487139557
"TCGA-DH-A66G"	"TCGA-DH-A66G"	0.038195661	-0.234122144	4.17305463	0.111697837	0.435777089
"TCGA-FG-A60L"	"TCGA-FG-A60L"	-0.0323096	-0.229721352	2.79997066	0.137867999	0.431795
"TCGA-FG-A6IZ"	"TCGA-FG-A6IZ"	-0.003043872	-0.187962724	3.087433728	0.095860848	0.466031028
"TCGA-FG-A6J1"	"TCGA-FG-A6J1"	-0.010824276	-0.279548099	3.554720554	0.164997872	0.434384104
"TCGA-FG-A6J3"	"TCGA-FG-A6J3"	0.005354575	-0.285660311	5.301328768	0.124005698	0.472543533
"TCGA-QH-A65R"	"TCGA-QH-A65R"	0.009765967	-0.228107728	2.854986619	0.193748778	0.428073637
"TCGA-QH-A6CS"	"TCGA-QH-A6CS"	-0.054932883	-0.244928534	2.535952532	0.114230131	0.389479948
"TCGA-QH-A6CU"	"TCGA-QH-A6CU"	-0.055755105	-0.204832428	3.059673346	0.11876744	0.445968687
"TCGA-QH-A6CV"	"TCGA-QH-A6CV"	0.045126288	-0.289132047	3.845068355	0.151920548	0.466909361
"TCGA-FC-A6HD"	"TCGA-FC-A6HD"	NA	NA	NA	NA	NA
"TCGA-G9-6379"	"TCGA-G9-6379"	NA	NA	NA	NA	NA
"TCGA-HC-A6HX"	"TCGA-HC-A6HX"	NA	NA	NA	NA	NA
"TCGA-HC-A6HY"	"TCGA-HC-A6HY"	NA	NA	NA	NA	NA
"TCGA-J4-A6M7"	"TCGA-J4-A6M7"	-0.011056159	-0.21114023	4.144339767	0.06563572	0.329857155
"TCGA-KK-A6E7"	"TCGA-KK-A6E7"	NA	NA	NA	NA	NA
"TCGA-KK-A6E8"	"TCGA-KK-A6E8"	NA	NA	NA	NA	NA
"TCGA-QU-A6IL"	"TCGA-QU-A6IL"	NA	NA	NA	NA	NA
"TCGA-QU-A6IM"	"TCGA-QU-A6IM"	NA	NA	NA	NA	NA
"TCGA-QU-A6IN"	"TCGA-QU-A6IN"	NA	NA	NA	NA	NA
"TCGA-QU-A6IO"	"TCGA-QU-A6IO"	NA	NA	NA	NA	NA
"TCGA-QU-A6IP"	"TCGA-QU-A6IP"	-0.025877266	-0.187571543	5.074596716	0.031123541	0.368420085
"TCGA-B7-A5TI"	"TCGA-B7-A5TI"	0.021092529	-0.141656611	6.426283105	0.1578018	0.376607691
"TCGA-B7-A5TK"	"TCGA-B7-A5TK"	0.042177858	-0.036526575	10.22753376	0.127355908	0.424815243
"TCGA-B7-A5TN"	"TCGA-B7-A5TN"	-0.032021692	-0.156765997	5.883105758	0.100006508	0.410574808
"TCGA-D7-A6EV"	"TCGA-D7-A6EV"	0.033051076	-0.158575212	4.90581986	-0.021670348	0.386569027
"TCGA-D7-A6EX"	"TCGA-D7-A6EX"	0.011990969	-0.193439266	5.736708654	-0.0156137	0.346889972
"TCGA-D7-A6EY"	"TCGA-D7-A6EY"	0.017388746	-0.108112795	8.354577813	0.062375196	0.425941468
"TCGA-D7-A6EZ"	"TCGA-D7-A6EZ"	0.046774453	-0.11138894	8.890110237	0.063280746	0.425373659
"TCGA-D7-A6F0"	"TCGA-D7-A6F0"	0.057629757	-0.121217376	7.608259417	0.006136494	0.414666435
"TCGA-D7-A6F2"	"TCGA-D7-A6F2"	0.00281447	-0.119799343	7.085368512	0.047547238	0.413793406
"TCGA-HF-A5NB"	"TCGA-HF-A5NB"	0.014245948	-0.177938697	6.546029376	-0.023003655	0.401741849
"TCGA-MX-A5UG"	"TCGA-MX-A5UG"	0.003621205	-0.086500015	7.307649326	0.215080941	0.402615101
"TCGA-MX-A5UJ"	"TCGA-MX-A5UJ"	0.007232796	-0.18571343	6.538652716	0.145685934	0.404773138
"TCGA-MX-A663"	"TCGA-MX-A663"	0.014849091	-0.272457934	5.900835656	0.208707834	0.36070089
"TCGA-MX-A666"	"TCGA-MX-A666"	0.0439479	-0.203121008	5.518388038	0.099296782	0.391658587
"TCGA-AC-A62V"	"TCGA-AC-A62V"	0.117951322	-0.150751581	4.200661642	0.118568258	0.423492005
"TCGA-E2-A572"	"TCGA-E2-A572"	0.023935636	-0.20224085	4.641990767	0.097486317	0.457939518
"TCGA-E2-A576"	"TCGA-E2-A576"	0.090194523	-0.201311794	5.607655425	0.12532565	0.43035661
"TCGA-E9-A6HE"	"TCGA-E9-A6HE"	0.090154515	-0.187229259	6.158099155	0.142238696	0.463739422
"TCGA-LD-A66U"	"TCGA-LD-A66U"	0.03980735	-0.167279001	7.31748936	0.151886729	0.465740452
"TCGA-LL-A6FP"	"TCGA-LL-A6FP"	0.030078562	-0.152511898	2.913933038	0.053477751	0.353957843
"TCGA-LL-A6FQ"	"TCGA-LL-A6FQ"	0.066703493	-0.154223317	5.195153215	0.105277282	0.460804922
"TCGA-LL-A6FR"	"TCGA-LL-A6FR"	0.067803683	-0.218719372	3.732398833	0.055659473	0.463852469
"TCGA-OL-A66L"	"TCGA-OL-A66L"	0.033719021	-0.178623265	6.908868512	0.223352044	0.453995719
"TCGA-OL-A66N"	"TCGA-OL-A66N"	0.026236886	-0.209086527	6.042270982	0.223031761	0.417799592
"TCGA-IR-A3LF"	"TCGA-IR-A3LF"	0.095704267	-0.136473456	7.491521023	0.054657031	0.490268289
"TCGA-EA-A3QD"	"TCGA-EA-A3QD"	0.068867845	0.100142471	9.598481586	0.084945163	0.494053621
"TCGA-C5-A3HE"	"TCGA-C5-A3HE"	0.096466287	-0.128943211	8.667302651	0.064592868	0.494620243
"TCGA-FU-A3TQ"	"TCGA-FU-A3TQ"	0.108453837	-0.033494918	6.971401044	0.023790093	0.475260973
"TCGA-FU-A3TX"	"TCGA-FU-A3TX"	0.1078178	-0.057405889	7.344123067	0.059621345	0.483641125
"TCGA-EA-A1QS"	"TCGA-EA-A1QS"	0.098366025	-0.097306405	6.19441642	0.142775509	0.460811261
"TCGA-FU-A3WB"	"TCGA-FU-A3WB"	0.106437431	-0.090167342	5.872343621	0.012618864	0.477867656
"TCGA-IR-A3LA"	"TCGA-IR-A3LA"	0.106750233	-0.077747329	6.851554325	0.002277614	0.453916554
"TCGA-A2-A3XV"	"TCGA-A2-A3XV"	0.060220193	-0.15754836	4.952896102	0.149639014	0.450864862
"TCGA-55-8511"	"TCGA-55-8511"	0.06781425	-0.0063567	7.852920088	0.124236697	0.489048114
"TCGA-55-8620"	"TCGA-55-8620"	0.110217098	-0.101413811	7.590041805	0.016136817	0.483893743
"TCGA-86-8668"	"TCGA-86-8668"	0.003515404	-0.049435566	6.888710857	0.204503502	0.464631037
"TCGA-91-8499"	"TCGA-91-8499"	0.121257556	-0.179601219	7.284763821	0.092096754	0.452318699
"TCGA-55-8512"	"TCGA-55-8512"	-0.018267824	-0.271382185	6.089351826	0.158695006	0.468221229
"TCGA-55-8621"	"TCGA-55-8621"	0.017408501	-0.080632292	8.227045984	0.286100976	0.488837428
"TCGA-86-8669"	"TCGA-86-8669"	0.018592497	-0.054080846	6.887112193	0.138579262	0.471130201
"TCGA-97-8176"	"TCGA-97-8176"	0.073019927	-0.147768822	5.695739008	0.148897308	0.450422655
"TCGA-55-8513"	"TCGA-55-8513"	-6.55e-05	-0.134664241	6.674077158	0.214488612	0.482177812
"TCGA-71-8520"	"TCGA-71-8520"	0.03470272	-0.105814603	6.104951562	0.171327884	0.465591398
"TCGA-86-8671"	"TCGA-86-8671"	0.037789309	0.142487872	9.572185316	0.262901306	0.491257164
"TCGA-97-8547"	"TCGA-97-8547"	0.014876611	-0.011784344	6.008924155	0.113024857	0.465717678
"TCGA-55-8505"	"TCGA-55-8505"	0.048345185	-0.183024057	5.191676467	0.125714111	0.457519383
"TCGA-55-8514"	"TCGA-55-8514"	-0.010632674	-0.116669891	6.060351502	0.103502321	0.476160786
"TCGA-78-8648"	"TCGA-78-8648"	0.05155591	-0.077013863	8.49145926	0.293059489	0.485735575
"TCGA-97-8552"	"TCGA-97-8552"	-0.022058368	-0.122146432	6.659253107	0.143745894	0.455381955
"TCGA-55-8506"	"TCGA-55-8506"	0.055214961	-0.109384135	7.205701192	0.079609767	0.465047907
"TCGA-55-8614"	"TCGA-55-8614"	0.058559484	-0.100875937	6.805769425	0.101995736	0.48168672
"TCGA-78-8655"	"TCGA-78-8655"	-0.002441766	-0.051098087	7.550442057	0.172148965	0.485389571
"TCGA-86-8673"	"TCGA-86-8673"	0.057407901	-0.085424266	7.328701239	0.117832473	0.4626291
"TCGA-55-8507"	"TCGA-55-8507"	0.049774043	-0.175004836	6.184060498	0.161769348	0.466329412
"TCGA-55-8615"	"TCGA-55-8615"	0.024500989	-0.18106815	4.975578281	0.117488691	0.44566321
"TCGA-78-8660"	"TCGA-78-8660"	0.06923283	-0.019070099	8.683321942	0.152074902	0.482748381
"TCGA-86-8674"	"TCGA-86-8674"	0.030752334	-0.143661416	5.680243433	0.082008361	0.455188172
"TCGA-55-8508"	"TCGA-55-8508"	0.051883602	-0.075204649	6.73151174	0.151530716	0.475982895
"TCGA-55-8616"	"TCGA-55-8616"	0.008067643	-0.202485338	5.795140717	0.10647173	0.458442642
"TCGA-78-8662"	"TCGA-78-8662"	0.056169485	-0.163513879	5.462539053	0.10557126	0.374788344
"TCGA-91-8496"	"TCGA-91-8496"	-0.004418899	-0.145079449	6.763982752	0.17055158	0.444088023
"TCGA-55-8510"	"TCGA-55-8510"	0.025866652	-0.093541283	8.207768683	0.192254254	0.490493374
"TCGA-55-8619"	"TCGA-55-8619"	0.026106946	-0.057845968	7.839380446	0.257806316	0.487453506
"TCGA-86-8585"	"TCGA-86-8585"	0.071492587	-0.097990973	8.191981797	0.038934201	0.477440285
"TCGA-91-8497"	"TCGA-91-8497"	-0.011714846	-0.054667619	6.817379369	0.228021489	0.474324077
"TCGA-BH-A0WA"	"TCGA-BH-A0WA"	0.088876737	-0.103271923	6.837334594	0.120593221	0.49087589
"TCGA-B6-A0WT"	"TCGA-B6-A0WT"	0.124190414	-0.098528847	5.18064602	0.124756541	0.453146004
"TCGA-B6-A0X5"	"TCGA-B6-A0X5"	0.125830961	-0.206250461	3.75779475	0.019236632	0.469511898
"TCGA-B6-A0WX"	"TCGA-B6-A0WX"	0.083354652	-0.14908906	6.400834188	0.152468771	0.442543398
